mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
79.28,25785822,527.140612,527.140116,-0.496,-0.940,C36 H19 N2 O3  ,36,19,2,3,0,
98.27,25785822,527.140612,527.140629,0.018,0.033,C23 H27 O14    ,23,27,0,14,0,
600.63,8314340,527.159469,527.159256,-0.212,-0.402,C24 H31 O11 S  ,24,31,0,11,1,
132.54,20714986,527.176835,527.176502,-0.333,-0.632,C37 H23 N2 O2  ,37,23,2,2,0,
143.53,20714986,527.176835,527.177015,0.180,0.341,C24 H31 O13    ,24,31,0,13,0,
250.60,20714986,527.176835,527.176363,-0.472,-0.895,C16 H35 N2 O15 S,16,35,2,15,1,
636.39,8214000,527.195717,527.195642,-0.075,-0.143,C25 H35 O10 S  ,25,35,0,10,1,
188.02,15660533,527.213078,527.212887,-0.190,-0.361,C38 H27 N2 O   ,38,27,2,1,0,
242.55,15660533,527.213078,527.213400,0.323,0.612,C25 H35 O12    ,25,35,0,12,0,
617.10,5563894,527.215836,527.216258,0.422,0.800,C35 H31 N2 O S ,35,31,2,1,1,
548.70,7448059,527.232119,527.232027,-0.092,-0.174,C26 H39 O9 S   ,26,39,0,9,1,
369.94,8943105,527.249601,527.249786,0.185,0.350,C26 H39 O11    ,26,39,0,11,0,
399.62,8943105,527.249601,527.249273,-0.329,-0.623,C39 H31 N2     ,39,31,2,0,0,
396.78,5942796,527.286291,527.286171,-0.120,-0.228,C27 H43 O10    ,27,43,0,10,0,
598.45,3573526,528.129621,528.130005,0.384,0.727,C29 H22 N O9   ,29,22,1,9,0,
642.19,3573526,528.129621,528.129353,-0.268,-0.507,C21 H26 N3 O11 S,21,26,3,11,1,
628.96,6817560,528.135776,528.135365,-0.411,-0.779,C35 H18 N3 O3  ,35,18,3,3,0,
651.80,6817560,528.135776,528.135226,-0.550,-1.041,C14 H30 N3 O16 S,14,30,3,16,1,
674.88,6817560,528.135776,528.135878,0.102,0.193,C22 H26 N O14  ,22,26,1,14,0,
237.27,13588256,528.162488,528.162368,-0.121,-0.228,C25 H26 N3 O10 ,25,26,3,10,0,
672.65,7079715,528.172006,528.171612,-0.394,-0.746,C15 H34 N3 O15 S,15,34,3,15,1,
697.76,7079715,528.172006,528.171751,-0.256,-0.484,C36 H22 N3 O2  ,36,22,3,2,0,
748.28,7079715,528.172006,528.172264,0.258,0.488,C23 H30 N O13  ,23,30,1,13,0,
200.21,12330795,528.198823,528.198753,-0.070,-0.132,C26 H30 N3 O9  ,26,30,3,9,0,
665.96,5035821,528.202804,528.202776,-0.028,-0.052,C31 H30 N O7   ,31,30,1,7,0,
633.82,5662511,528.208301,528.208136,-0.165,-0.312,C37 H26 N3 O   ,37,26,3,1,0,
657.64,5662511,528.208301,528.208649,0.348,0.659,C24 H34 N O12  ,24,34,1,12,0,
512.56,3171123,528.223892,528.223905,0.014,0.026,C28 H34 N O9   ,28,34,1,9,0,
509.68,3196738,528.271715,528.271524,-0.191,-0.361,C28 H38 N3 O7  ,28,38,3,7,0,
412.41,4626488,529.062611,529.062379,-0.232,-0.439,C24 H17 O14    ,24,17,0,14,0,
283.10,9799742,529.083463,529.082995,-0.468,-0.884,C34 H13 N2 O5  ,34,13,2,5,0,
296.47,9799742,529.083463,529.083508,0.045,0.086,C21 H21 O16    ,21,21,0,16,0,
524.93,5632067,529.098570,529.098113,-0.457,-0.865,C17 H25 N2 O15 S,17,25,2,15,1,
570.99,5632067,529.098570,529.098251,-0.319,-0.603,C38 H13 N2 O2  ,38,13,2,2,0,
589.18,5632067,529.098570,529.098764,0.194,0.367,C25 H21 O13    ,25,21,0,13,0,
96.42,19159114,529.119788,529.119381,-0.408,-0.770,C35 H17 N2 O4  ,35,17,2,4,0,
122.97,19159114,529.119788,529.119894,0.106,0.199,C22 H25 O15    ,22,25,0,15,0,
303.72,19159114,529.119788,529.119242,-0.546,-1.032,C14 H29 N2 O17 S,14,29,2,17,1,
607.61,4024909,529.128792,529.128625,-0.167,-0.316,C25 H25 N2 O9 S,25,25,2,9,1,
658.41,4024909,529.128792,529.129277,0.484,0.915,C33 H21 O7     ,33,21,0,7,0,
380.66,9578574,529.134967,529.134637,-0.330,-0.623,C39 H17 N2 O   ,39,17,2,1,0,
456.93,9578574,529.134967,529.135150,0.183,0.346,C26 H25 O12    ,26,25,0,12,0,
606.30,9578574,529.134967,529.134498,-0.468,-0.885,C18 H29 N2 O14 S,18,29,2,14,1,
564.64,8779855,529.138406,529.138008,-0.398,-0.751,C36 H21 N2 O S ,36,21,2,1,1,
598.30,8779855,529.138406,529.138521,0.115,0.218,C23 H29 O12 S  ,23,29,0,12,1,
221.37,20584532,529.156091,529.155766,-0.325,-0.614,C36 H21 N2 O3  ,36,21,2,3,0,
242.63,20584532,529.156091,529.156279,0.188,0.356,C23 H29 O14    ,23,29,0,14,0,
391.81,20584532,529.156091,529.155628,-0.463,-0.876,C15 H33 N2 O16 S,15,33,2,16,1,
653.80,4446295,529.161876,529.161639,-0.237,-0.448,C29 H25 N2 O8  ,29,25,2,8,0,
686.12,4446295,529.161876,529.162152,0.276,0.521,C16 H33 O19    ,16,33,0,19,0,
541.87,7514203,529.174726,529.174393,-0.333,-0.629,C37 H25 N2 S   ,37,25,2,0,1,
585.40,7514203,529.174726,529.174906,0.180,0.340,C24 H33 O11 S  ,24,33,0,11,1,
515.84,11483232,529.192336,529.192152,-0.184,-0.347,C37 H25 N2 O2  ,37,25,2,2,0,
529.76,11483232,529.192336,529.192665,0.329,0.622,C24 H33 O13    ,24,33,0,13,0,
595.61,8140901,529.207767,529.207269,-0.497,-0.940,C20 H37 N2 O12 S,20,37,2,12,1,
628.77,8140901,529.207767,529.207921,0.154,0.292,C28 H33 O10    ,28,33,0,10,0,
474.74,7213158,529.211040,529.211292,0.252,0.476,C25 H37 O10 S  ,25,37,0,10,1,
234.58,9439344,529.244334,529.244306,-0.028,-0.052,C29 H37 O9     ,29,37,0,9,0,
619.17,5529714,529.249958,529.249667,-0.292,-0.551,C35 H33 N2 O3  ,35,33,2,3,0,
634.46,5529714,529.249958,529.250180,0.221,0.418,C22 H41 O14    ,22,41,0,14,0,
455.70,4935799,529.265223,529.264923,-0.300,-0.567,C39 H33 N2     ,39,33,2,0,0,
504.93,4935799,529.265223,529.265436,0.213,0.402,C26 H41 O11    ,26,41,0,11,0,
586.54,6975611,529.280637,529.280692,0.055,0.104,C30 H41 O8     ,30,41,0,8,0,
-1000.00,3895426,529.301989,529.301821,-0.168,-0.317,C27 H45 O10    ,27,45,0,10,0,
672.38,3434875,530.115018,530.114630,-0.389,-0.733,C34 H16 N3 O4  ,34,16,3,4,0,
724.77,3434875,530.115018,530.115143,0.124,0.235,C21 H24 N O15  ,21,24,1,15,0,
778.91,3434875,530.115018,530.114491,-0.527,-0.994,C13 H28 N3 O17 S,13,28,3,17,1,
424.16,10389891,530.141739,530.141632,-0.106,-0.201,C24 H24 N3 O11 ,24,24,3,11,0,
253.13,12753294,530.178072,530.178018,-0.054,-0.102,C25 H28 N3 O10 ,25,28,3,10,0,
694.19,4446609,530.187476,530.187401,-0.076,-0.143,C36 H24 N3 O2  ,36,24,3,2,0,
704.93,4446609,530.187476,530.187914,0.437,0.825,C23 H32 N O13  ,23,32,1,13,0,
186.59,13646233,530.214501,530.214403,-0.098,-0.184,C26 H32 N3 O9  ,26,32,3,9,0,
304.79,6406814,531.078114,531.078029,-0.085,-0.161,C24 H19 O14    ,24,19,0,14,0,
218.00,9083556,531.099012,531.098645,-0.367,-0.692,C34 H15 N2 O5  ,34,15,2,5,0,
245.34,9083556,531.099012,531.099158,0.146,0.275,C21 H23 O16    ,21,23,0,16,0,
519.12,9083556,531.099012,531.098507,-0.506,-0.952,C13 H27 N2 O18 S,13,27,2,18,1,
433.35,6703786,531.117642,531.117924,0.282,0.531,C43 H15        ,43,15,0,0,0,
566.91,6703786,531.117642,531.117272,-0.370,-0.696,C35 H19 N2 O2 S,35,19,2,2,1,
607.44,6703786,531.117642,531.117786,0.143,0.270,C22 H27 O13 S  ,22,27,0,13,1,
382.55,12139183,531.135408,531.135031,-0.377,-0.711,C35 H19 N2 O4  ,35,19,2,4,0,
418.24,12139183,531.135408,531.135544,0.136,0.255,C22 H27 O15    ,22,27,0,15,0,
559.24,12139183,531.135408,531.134892,-0.516,-0.971,C14 H31 N2 O17 S,14,31,2,17,1,
467.68,5884597,531.154038,531.153658,-0.380,-0.716,C36 H23 N2 O S ,36,23,2,1,1,
517.57,5884597,531.154038,531.154171,0.133,0.250,C23 H31 O12 S  ,23,31,0,12,1,
429.63,9910970,531.171473,531.171416,-0.056,-0.106,C36 H23 N2 O3  ,36,23,2,3,0,
475.51,9910970,531.171473,531.171929,0.457,0.860,C23 H31 O14    ,23,31,0,14,0,
373.63,14256831,531.187115,531.186672,-0.443,-0.834,C40 H23 N2     ,40,23,2,0,0,
479.36,14256831,531.187115,531.187185,0.070,0.132,C27 H31 O11    ,27,31,0,11,0,
486.79,14256831,531.187115,531.186534,-0.582,-1.095,C19 H35 N2 O13 S,19,35,2,13,1,
483.79,7017152,531.190283,531.190043,-0.240,-0.451,C37 H27 N2 S   ,37,27,2,0,1,
530.72,7017152,531.190283,531.190557,0.273,0.514,C24 H35 O11 S  ,24,35,0,11,1,
147.34,14052042,531.223474,531.223571,0.097,0.183,C28 H35 O10    ,28,35,0,10,0,
235.26,14052042,531.223474,531.222919,-0.554,-1.044,C20 H39 N2 O12 S,20,39,2,12,1,
537.49,12143317,531.260000,531.259956,-0.044,-0.083,C29 H39 O9     ,29,39,0,9,0,
549.31,9157344,531.296566,531.296342,-0.224,-0.422,C30 H43 O8     ,30,43,0,8,0,
562.05,5876690,532.109660,532.109150,-0.510,-0.958,C37 H14 N3 O2  ,37,14,3,2,0,
617.69,5876690,532.109660,532.109663,0.003,0.006,C24 H22 N O13  ,24,22,1,13,0,
334.83,11860960,532.157366,532.157282,-0.084,-0.157,C24 H26 N3 O11 ,24,26,3,11,0,
702.74,3193825,532.161493,532.161305,-0.188,-0.354,C29 H26 N O9   ,29,26,1,9,0,
173.64,19422186,532.193743,532.193668,-0.075,-0.141,C25 H30 N3 O10 ,25,30,3,10,0,
286.85,8313846,532.230200,532.230053,-0.147,-0.276,C26 H34 N3 O9  ,26,34,3,9,0,
326.41,4803816,533.057187,533.056642,-0.545,-1.023,C15 H21 N2 O17 S,15,21,2,17,1,
382.36,4803816,533.057187,533.057293,0.107,0.200,C23 H17 O15    ,23,17,0,15,0,
409.03,4803816,533.057187,533.056780,-0.407,-0.763,C36 H9 N2 O4   ,36,9,2,4,0,
186.69,11660531,533.093664,533.093166,-0.498,-0.935,C37 H13 N2 O3  ,37,13,2,3,0,
191.62,11660531,533.093664,533.093679,0.015,0.028,C24 H21 O14    ,24,21,0,14,0,
157.98,18103550,533.130044,533.129551,-0.492,-0.924,C38 H17 N2 O2  ,38,17,2,2,0,
219.79,18103550,533.130044,533.130064,0.021,0.039,C25 H25 O13    ,25,25,0,13,0,
160.18,19651848,533.166419,533.165937,-0.482,-0.905,C39 H21 N2 O   ,39,21,2,1,0,
231.68,19651848,533.166419,533.166450,0.031,0.058,C26 H29 O12    ,26,29,0,12,0,
584.52,3902730,533.172246,533.171810,-0.436,-0.817,C32 H25 N2 O6  ,32,25,2,6,0,
640.98,3902730,533.172246,533.172323,0.077,0.145,C19 H33 O17    ,19,33,0,17,0,
94.09,19758354,533.202790,533.202835,0.046,0.085,C27 H33 O11    ,27,33,0,11,0,
101.60,19758354,533.202790,533.202322,-0.468,-0.877,C40 H25 N2     ,40,25,2,0,0,
662.03,8105238,533.213845,533.214069,0.224,0.421,C26 H33 N2 O10 ,26,33,2,10,0,
254.79,16186653,533.239208,533.239221,0.013,0.025,C28 H37 O10    ,28,37,0,10,0,
403.87,4032019,534.088795,534.088276,-0.518,-0.971,C15 H24 N3 O16 S,15,24,3,16,1,
596.82,4032019,534.088795,534.088415,-0.380,-0.711,C36 H12 N3 O3  ,36,12,3,3,0,
644.85,4032019,534.088795,534.088928,0.133,0.249,C23 H20 N O14  ,23,20,1,14,0,
515.76,3847705,534.107528,534.107042,-0.485,-0.909,C37 H16 N3 S   ,37,16,3,0,1,
559.83,3847705,534.107528,534.107555,0.028,0.052,C24 H24 N O11 S,24,24,1,11,1,
441.08,7560734,534.125322,534.124800,-0.521,-0.976,C37 H16 N3 O2  ,37,16,3,2,0,
473.16,7560734,534.125322,534.125313,-0.008,-0.016,C24 H24 N O13  ,24,24,1,13,0,
583.89,4731427,534.144059,534.143941,-0.118,-0.221,C25 H28 N O10 S,25,28,1,10,1,
474.91,7192102,534.155257,534.155826,0.568,1.064,C32 H24 N O7   ,32,24,1,7,0,
618.53,7192102,534.155257,534.155174,-0.083,-0.156,C24 H28 N3 O9 S,24,28,3,9,1,
475.93,5088817,534.191799,534.192211,0.412,0.772,C33 H28 N O6   ,33,28,1,6,0,
608.18,5088817,534.191799,534.191560,-0.239,-0.448,C25 H32 N3 O8 S,25,32,3,8,1,
218.15,11992630,534.209431,534.209318,-0.113,-0.211,C25 H32 N3 O10 ,25,32,3,10,0,
657.85,3981896,534.271254,534.270855,-0.399,-0.747,C28 H40 N O9   ,28,40,1,9,0,
611.69,8236844,535.073035,535.072943,-0.091,-0.171,C23 H19 O15    ,23,19,0,15,0,
96.14,19103542,535.109331,535.109329,-0.002,-0.003,C24 H23 O14    ,24,23,0,14,0,
123.04,19103542,535.109331,535.108816,-0.515,-0.962,C37 H15 N2 O3  ,37,15,2,3,0,
730.33,3835706,535.120391,535.120562,0.172,0.321,C23 H23 N2 O13 ,23,23,2,13,0,
66.82,27467584,535.145746,535.145715,-0.031,-0.058,C25 H27 O13    ,25,27,0,13,0,
110.14,27467584,535.145746,535.145201,-0.544,-1.017,C38 H19 N2 O2  ,38,19,2,2,0,
668.87,9359172,535.156759,535.156948,0.189,0.354,C24 H27 N2 O12 ,24,27,2,12,0,
643.15,4501318,535.164046,535.164342,0.296,0.553,C26 H31 O10 S  ,26,31,0,10,1,
55.87,26246986,535.182030,535.182100,0.070,0.132,C26 H31 O12    ,26,31,0,12,0,
94.95,26246986,535.182030,535.181587,-0.443,-0.827,C39 H23 N2 O   ,39,23,2,1,0,
110.59,26246986,535.182030,535.181448,-0.581,-1.086,C18 H35 N2 O14 S,18,35,2,14,1,
578.84,3329869,535.187713,535.187460,-0.253,-0.473,C32 H27 N2 O6  ,32,27,2,6,0,
635.15,3329869,535.187713,535.187973,0.260,0.486,C19 H35 O17    ,19,35,0,17,0,
687.66,8040270,535.193272,535.193333,0.061,0.115,C25 H31 N2 O11 ,25,31,2,11,0,
73.99,23109462,535.218508,535.218486,-0.022,-0.041,C27 H35 O11    ,27,35,0,11,0,
102.73,23109462,535.218508,535.217972,-0.535,-1.000,C40 H27 N2     ,40,27,2,0,0,
710.19,3989336,535.229536,535.229719,0.183,0.342,C26 H35 N2 O10 ,26,35,2,10,0,
627.64,3751771,535.237338,535.237113,-0.225,-0.421,C28 H39 O8 S   ,28,39,0,8,1,
133.01,17686368,535.254881,535.254871,-0.010,-0.018,C28 H39 O10    ,28,39,0,10,0,
441.44,10825578,535.291447,535.291257,-0.190,-0.355,C29 H43 O9     ,29,43,0,9,0,
375.14,7405428,535.327833,535.327642,-0.191,-0.356,C30 H47 O8     ,30,47,0,8,0,
559.86,4646990,536.104427,536.104065,-0.362,-0.674,C36 H14 N3 O3  ,36,14,3,3,0,
620.48,4646990,536.104427,536.104578,0.151,0.283,C23 H22 N O14  ,23,22,1,14,0,
718.47,4646990,536.104427,536.103926,-0.500,-0.933,C15 H26 N3 O16 S,15,26,3,16,1,
580.27,4165715,536.123415,536.123205,-0.210,-0.391,C24 H26 N O11 S,24,26,1,11,1,
317.77,9556056,536.140879,536.140450,-0.429,-0.799,C37 H18 N3 O2  ,37,18,3,2,0,
372.74,9556056,536.140879,536.140963,0.085,0.158,C24 H26 N O13  ,24,26,1,13,0,
463.27,9556056,536.140879,536.140312,-0.567,-1.058,C16 H30 N3 O15 S,16,30,3,15,1,
609.88,6142048,536.167443,536.167453,0.010,0.019,C27 H26 N3 O9  ,27,26,3,9,0,
587.69,5771361,536.171002,536.171476,0.473,0.883,C32 H26 N O7   ,32,26,1,7,0,
672.21,5771361,536.171002,536.170824,-0.178,-0.332,C24 H30 N3 O9 S,24,30,3,9,1,
500.80,8171618,536.177128,536.176836,-0.292,-0.545,C38 H22 N3 O   ,38,22,3,1,0,
544.23,8171618,536.177128,536.177349,0.221,0.412,C25 H30 N O12  ,25,30,1,12,0,
593.14,8171618,536.177128,536.176697,-0.431,-0.804,C17 H34 N3 O14 S,17,34,3,14,1,
312.05,11071589,536.188810,536.188582,-0.228,-0.425,C24 H30 N3 O11 ,24,30,3,11,0,
578.42,5300330,536.203808,536.203839,0.031,0.058,C28 H30 N3 O8  ,28,30,3,8,0,
471.08,7901296,536.225153,536.224968,-0.185,-0.345,C25 H34 N3 O10 ,25,34,3,10,0,
557.41,5083255,536.250110,536.250120,0.010,0.019,C27 H38 N O10  ,27,38,1,10,0,
-1000.00,4982913,536.286282,536.286506,0.223,0.416,C28 H42 N O9   ,28,42,1,9,0,
611.74,5384533,537.052150,537.052208,0.058,0.109,C22 H17 O16    ,22,17,0,16,0,
625.12,5384533,537.052150,537.051695,-0.455,-0.847,C35 H9 N2 O5   ,35,9,2,5,0,
137.85,14266718,537.088602,537.088594,-0.009,-0.016,C23 H21 O15    ,23,21,0,15,0,
146.09,14266718,537.088602,537.088080,-0.522,-0.971,C36 H13 N2 O4  ,36,13,2,4,0,
726.57,3250529,537.099436,537.099827,0.391,0.728,C22 H21 N2 O14 ,22,21,2,14,0,
618.08,5144932,537.107098,537.107221,0.123,0.229,C24 H25 O12 S  ,24,25,0,12,1,
622.14,5144932,537.107098,537.106708,-0.390,-0.726,C37 H17 N2 O S ,37,17,2,1,1,
91.58,24076648,537.125023,537.124979,-0.044,-0.082,C24 H25 O14    ,24,25,0,14,0,
107.46,24076648,537.125023,537.124466,-0.557,-1.038,C37 H17 N2 O3  ,37,17,2,3,0,
687.65,7029100,537.136136,537.136212,0.077,0.143,C23 H25 N2 O13 ,23,25,2,13,0,
61.71,28311922,537.161347,537.161365,0.017,0.033,C25 H29 O13    ,25,29,0,13,0,
101.54,28311922,537.161347,537.160852,-0.496,-0.923,C38 H21 N2 O2  ,38,21,2,2,0,
696.15,6607222,537.172440,537.172598,0.158,0.294,C24 H29 N2 O12 ,24,29,2,12,0,
31.00,28295548,537.197708,537.197750,0.042,0.079,C26 H33 O12    ,26,33,0,12,0,
95.39,28295548,537.197708,537.197237,-0.471,-0.877,C39 H25 N2 O   ,39,25,2,1,0,
625.21,8544639,537.208916,537.208983,0.067,0.125,C25 H33 N2 O11 ,25,33,2,11,0,
583.25,6342018,537.216406,537.216377,-0.028,-0.053,C27 H37 O9 S   ,27,37,0,9,1,
130.50,26730884,537.222309,537.222251,-0.059,-0.109,C20 H41 O14 S  ,20,41,0,14,1,
133.24,26730884,537.222309,537.221738,-0.572,-1.064,C33 H33 N2 O3 S,33,33,2,3,1,
157.97,26730884,537.222309,537.222389,0.080,0.149,C41 H29 O      ,41,29,0,1,0,
116.27,19153286,537.234016,537.234136,0.120,0.224,C27 H37 O11    ,27,37,0,11,0,
137.46,19153286,537.234016,537.233623,-0.393,-0.732,C40 H29 N2     ,40,29,2,0,0,
214.82,19153286,537.234016,537.233484,-0.532,-0.989,C19 H41 N2 O13 S,19,41,2,13,1,
579.32,5271948,537.252833,537.252763,-0.070,-0.131,C28 H41 O8 S   ,28,41,0,8,1,
221.08,12157328,537.270595,537.270521,-0.074,-0.138,C28 H41 O10    ,28,41,0,10,0,
549.67,4698739,538.102700,538.102470,-0.230,-0.428,C23 H24 N O12 S,23,24,1,12,1,
401.98,7627384,538.120106,538.119715,-0.391,-0.728,C36 H16 N3 O3  ,36,16,3,3,0,
463.77,7627384,538.120106,538.120228,0.122,0.226,C23 H24 N O14  ,23,24,1,14,0,
580.96,7627384,538.120106,538.119576,-0.530,-0.985,C15 H28 N3 O16 S,15,28,3,16,1,
591.31,8045185,538.156414,538.156100,-0.313,-0.583,C37 H20 N3 O2  ,37,20,3,2,0,
644.05,8045185,538.156414,538.156614,0.200,0.371,C24 H28 N O13  ,24,28,1,13,0,
651.24,8045185,538.156414,538.155962,-0.452,-0.840,C16 H32 N3 O15 S,16,32,3,15,1,
570.37,5489290,538.187056,538.187126,0.070,0.131,C32 H28 N O7   ,32,28,1,7,0,
688.32,5489290,538.187056,538.186474,-0.581,-1.080,C24 H32 N3 O9 S,24,32,3,9,1,
623.65,5778062,538.204592,538.204232,-0.359,-0.668,C24 H32 N3 O11 ,24,32,3,11,0,
403.81,4291231,538.265651,538.265770,0.119,0.221,C27 H40 N O10  ,27,40,1,10,0,
410.87,9409398,539.067979,539.067858,-0.120,-0.223,C22 H19 O16    ,22,19,0,16,0,
594.41,3454843,539.086387,539.086624,0.237,0.439,C44 H11        ,44,11,0,0,0,
631.13,3454843,539.086387,539.085972,-0.415,-0.770,C36 H15 N2 O2 S,36,15,2,2,1,
638.29,3454843,539.086387,539.086485,0.098,0.182,C23 H23 O13 S  ,23,23,0,13,1,
84.75,19596160,539.104256,539.104244,-0.013,-0.024,C23 H23 O15    ,23,23,0,15,0,
110.62,19596160,539.104256,539.103731,-0.526,-0.975,C36 H15 N2 O4  ,36,15,2,4,0,
59.03,25936776,539.140657,539.140629,-0.028,-0.051,C24 H27 O14    ,24,27,0,14,0,
90.13,25936776,539.140657,539.140116,-0.541,-1.003,C37 H19 N2 O3  ,37,19,2,3,0,
617.09,3976075,539.146332,539.145989,-0.343,-0.636,C30 H23 N2 O8  ,30,23,2,8,0,
674.40,3976075,539.146332,539.146502,0.170,0.315,C17 H31 O19    ,17,31,0,19,0,
693.38,5694348,539.151875,539.151863,-0.012,-0.023,C23 H27 N2 O13 ,23,27,2,13,0,
609.30,5770125,539.155052,539.155234,0.182,0.337,C20 H31 N2 O13 S,20,31,2,13,1,
676.67,5770125,539.155052,539.155372,0.320,0.594,C41 H19 N2     ,41,19,2,0,0,
705.93,4203410,539.174171,539.174513,0.342,0.634,C29 H31 O8 S   ,29,31,0,8,1,
76.07,26641298,539.176993,539.177015,0.022,0.041,C25 H31 O13    ,25,31,0,13,0,
122.74,26641298,539.176993,539.176502,-0.491,-0.911,C38 H23 N2 O2  ,38,23,2,2,0,
630.54,3265429,539.185844,539.185746,-0.098,-0.181,C28 H31 N2 O7 S,28,31,2,7,1,
700.69,3265429,539.185844,539.186398,0.554,1.027,C36 H27 O5     ,36,27,0,5,0,
569.29,7809944,539.195862,539.195642,-0.221,-0.409,C26 H35 O10 S  ,26,35,0,10,1,
138.22,18351004,539.213297,539.212887,-0.409,-0.759,C39 H27 N2 O   ,39,27,2,1,0,
142.05,18351004,539.213297,539.213400,0.104,0.192,C26 H35 O12    ,26,35,0,12,0,
183.60,18351004,539.213297,539.212749,-0.548,-1.016,C18 H39 N2 O14 S,18,39,2,14,1,
223.32,13255590,539.249751,539.249273,-0.479,-0.887,C40 H31 N2     ,40,31,2,0,0,
239.50,13255590,539.249751,539.249786,0.035,0.064,C27 H39 O11    ,27,39,0,11,0,
314.47,8098736,539.286230,539.286171,-0.059,-0.110,C28 H43 O10    ,28,43,0,10,0,
326.16,6122426,539.322771,539.322557,-0.214,-0.397,C29 H47 O9     ,29,47,0,9,0,
-1000.00,4373443,539.359093,539.358942,-0.151,-0.280,C30 H51 O8     ,30,51,0,8,0,
460.82,7523450,540.054044,540.053724,-0.320,-0.593,C10 H22 N O24  ,10,22,1,24,0,
572.38,4572302,540.129905,540.130005,0.100,0.186,C30 H22 N O9   ,30,22,1,9,0,
711.89,4572302,540.129905,540.129353,-0.551,-1.021,C22 H26 N3 O11 S,22,26,3,11,1,
612.08,7181456,540.135739,540.135365,-0.374,-0.692,C36 H18 N3 O3  ,36,18,3,3,0,
661.64,7181456,540.135739,540.135226,-0.512,-0.948,C15 H30 N3 O16 S,15,30,3,16,1,
663.84,7181456,540.135739,540.135878,0.139,0.258,C23 H26 N O14  ,23,26,1,14,0,
548.87,4570264,540.165980,540.166390,0.410,0.759,C31 H26 N O8   ,31,26,1,8,0,
665.72,4570264,540.165980,540.165739,-0.242,-0.447,C23 H30 N3 O10 S,23,30,3,10,1,
626.42,6993049,540.172110,540.171751,-0.360,-0.666,C37 H22 N3 O2  ,37,22,3,2,0,
638.12,6993049,540.172110,540.171612,-0.498,-0.922,C16 H34 N3 O15 S,16,34,3,15,1,
673.64,6993049,540.172110,540.172264,0.153,0.284,C24 H30 N O13  ,24,30,1,13,0,
213.14,9462944,540.198815,540.198753,-0.062,-0.115,C27 H30 N3 O9  ,27,30,3,9,0,
488.99,5792938,540.235293,540.235139,-0.154,-0.286,C28 H34 N3 O8  ,28,34,3,8,0,
537.20,4392108,540.244904,540.244522,-0.383,-0.708,C39 H30 N3     ,39,30,3,0,0,
597.05,4392108,540.244904,540.245035,0.131,0.242,C26 H38 N O11  ,26,38,1,11,0,
-1000.00,3839356,541.046956,541.046471,-0.485,-0.896,C13 H21 N2 O19 S,13,21,2,19,1,
560.55,3839356,541.046956,541.047123,0.167,0.308,C21 H17 O17    ,21,17,0,17,0,
575.04,3839356,541.046956,541.046610,-0.346,-0.640,C34 H9 N2 O6   ,34,9,2,6,0,
219.66,11904390,541.083541,541.082995,-0.546,-1.009,C35 H13 N2 O5  ,35,13,2,5,0,
221.55,11904390,541.083541,541.083508,-0.033,-0.060,C22 H21 O16    ,22,21,0,16,0,
623.40,5946762,541.098904,541.098764,-0.140,-0.259,C26 H21 O13    ,26,21,0,13,0,
526.02,6133131,541.102187,541.102274,0.087,0.162,C44 H13        ,44,13,0,0,0,
605.85,6133131,541.102187,541.101622,-0.564,-1.043,C36 H17 N2 O2 S,36,17,2,2,1,
606.26,6133131,541.102187,541.102135,-0.051,-0.094,C23 H25 O13 S  ,23,25,0,13,1,
72.96,20661646,541.119888,541.119894,0.006,0.011,C23 H25 O15    ,23,25,0,15,0,
89.25,20661646,541.119888,541.119381,-0.507,-0.937,C36 H17 N2 O4  ,36,17,2,4,0,
717.09,3069329,541.125772,541.125254,-0.518,-0.957,C29 H21 N2 O9  ,29,21,2,9,0,
723.23,3069329,541.125772,541.125767,-0.005,-0.009,C16 H29 O20    ,16,29,0,20,0,
406.87,5663123,541.134668,541.134637,-0.031,-0.057,C40 H17 N2 O   ,40,17,2,1,0,
478.55,5663123,541.134668,541.135150,0.482,0.891,C27 H25 O12    ,27,25,0,12,0,
508.22,5663123,541.134668,541.134498,-0.169,-0.313,C19 H29 N2 O14 S,19,29,2,14,1,
100.18,22283672,541.156241,541.155766,-0.475,-0.877,C37 H21 N2 O3  ,37,21,2,3,0,
114.97,22283672,541.156241,541.156279,0.038,0.071,C24 H29 O14    ,24,29,0,14,0,
600.76,5836187,541.167728,541.167513,-0.216,-0.398,C23 H29 N2 O13 ,23,29,2,13,0,
549.81,9135517,541.174867,541.174393,-0.474,-0.875,C38 H25 N2 S   ,38,25,2,0,1,
581.37,9135517,541.174867,541.174906,0.039,0.073,C25 H33 O11 S  ,25,33,0,11,1,
122.62,16016802,541.192429,541.192152,-0.277,-0.512,C38 H25 N2 O2  ,38,25,2,2,0,
123.13,16016802,541.192429,541.192665,0.236,0.436,C25 H33 O13    ,25,33,0,13,0,
296.49,16016802,541.192429,541.192013,-0.416,-0.768,C17 H37 N2 O15 S,17,37,2,15,1,
625.41,6866338,541.194970,541.195523,0.553,1.022,C35 H29 N2 O2 S,35,29,2,2,1,
659.14,6622631,541.211208,541.211292,0.084,0.156,C26 H37 O10 S  ,26,37,0,10,1,
