mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
735.56,3338879,239.059524,239.059483,-0.041,-0.173,C8 H15 O6 S    ,8,15,0,6,1,
738.85,8930438,239.067371,239.067345,-0.025,-0.107,C10 H11 N2 O5  ,10,11,2,5,0,
22.63,32435356,239.092508,239.092497,-0.011,-0.047,C12 H15 O5     ,12,15,0,5,0,
712.58,8899750,239.103752,239.103731,-0.021,-0.090,C11 H15 N2 O4  ,11,15,2,4,0,
6.14,18377916,239.128920,239.128883,-0.037,-0.154,C13 H19 O4     ,13,19,0,4,0,
-1000.00,2429660,239.165261,239.165268,0.007,0.030,C14 H23 O3     ,14,23,0,3,0,
556.07,6165462,240.033586,240.033602,0.016,0.069,C10 H10 N O4 S ,10,10,1,4,1,
526.56,16564197,240.051380,240.051361,-0.019,-0.079,C10 H10 N O6   ,10,10,1,6,0,
105.71,13807621,240.087781,240.087746,-0.034,-0.144,C11 H14 N O5   ,11,14,1,5,0,
-1000.00,2195493,240.124217,240.124132,-0.085,-0.356,C12 H18 N O4   ,12,18,1,4,0,
-1000.00,2681107,240.981189,240.981232,0.044,0.182,C9 H5 O6 S     ,9,5,0,6,1,
35.98,24245042,241.017619,241.017618,-0.001,-0.004,C10 H9 O5 S    ,10,9,0,5,1,
139.24,9644866,241.035348,241.035376,0.028,0.116,C10 H9 O7      ,10,9,0,7,0,
768.12,3781452,241.046638,241.046610,-0.028,-0.117,C9 H9 N2 O6    ,9,9,2,6,0,
601.82,3429199,241.050650,241.050632,-0.018,-0.074,C14 H9 O4      ,14,9,0,4,0,
579.50,20460370,241.054004,241.054003,-0.001,-0.004,C11 H13 O4 S   ,11,13,0,4,1,
29.12,45790048,241.071771,241.071762,-0.009,-0.039,C11 H13 O6     ,11,13,0,6,0,
753.69,7787372,241.083006,241.082995,-0.010,-0.043,C10 H13 N2 O5  ,10,13,2,5,0,
11.43,33411970,241.108177,241.108147,-0.030,-0.122,C12 H17 O5     ,12,17,0,5,0,
728.25,2718091,241.119332,241.119381,0.049,0.203,C11 H17 N2 O4  ,11,17,2,4,0,
-1000.00,10617761,241.144588,241.144533,-0.056,-0.231,C13 H21 O4     ,13,21,0,4,0,
-1000.00,4226710,242.012866,242.012867,0.001,0.003,C9 H8 N O5 S   ,9,8,1,5,1,
-1000.00,2137496,242.015392,242.015369,-0.022,-0.093,C5 H8 N O10    ,5,8,1,10,0,
654.40,8687285,242.049234,242.049252,0.018,0.074,C10 H12 N O4 S ,10,12,1,4,1,
150.59,17061572,242.067004,242.067011,0.007,0.027,C10 H12 N O6   ,10,12,1,6,0,
109.29,7042789,242.103382,242.103396,0.014,0.059,C11 H16 N O5   ,11,16,1,5,0,
-1000.00,2154829,242.960342,242.960497,0.155,0.637,C8 H3 O7 S     ,8,3,0,7,1,
-1000.00,5863917,242.996879,242.996883,0.003,0.014,C9 H7 O6 S     ,9,7,0,6,1,
6.56,57358860,243.033263,243.033268,0.005,0.019,C10 H11 O5 S   ,10,11,0,5,1,
48.06,28719644,243.051032,243.051026,-0.005,-0.023,C10 H11 O7     ,10,11,0,7,0,
761.80,3614757,243.062267,243.062260,-0.007,-0.030,C9 H11 N2 O6   ,9,11,2,6,0,
467.44,3808809,243.066258,243.066282,0.024,0.101,C14 H11 O4     ,14,11,0,4,0,
33.31,51935804,243.087435,243.087412,-0.023,-0.094,C11 H15 O6     ,11,15,0,6,0,
704.59,4185669,243.098627,243.098645,0.018,0.074,C10 H15 N2 O5  ,10,15,2,5,0,
31.96,11879002,243.123833,243.123797,-0.036,-0.147,C12 H19 O5     ,12,19,0,5,0,
-1000.00,2398842,243.160247,243.160183,-0.064,-0.263,C13 H23 O4     ,13,23,0,4,0,
582.79,2191505,243.186419,243.186672,0.254,1.043,C16 H23 N2     ,16,23,2,0,0,
98.31,12516713,244.028544,244.028517,-0.027,-0.111,C9 H10 N O5 S  ,9,10,1,5,1,
721.52,3084677,244.061530,244.061531,0.001,0.004,C13 H10 N O4   ,13,10,1,4,0,
136.65,10235287,244.082688,244.082661,-0.027,-0.113,C10 H14 N O6   ,10,14,1,6,0,
327.58,5000631,244.119041,244.119046,0.006,0.024,C11 H18 N O5   ,11,18,1,5,0,
-1000.00,13779129,245.012544,245.012533,-0.012,-0.047,C9 H9 O6 S     ,9,9,0,6,1,
606.27,4509909,245.045558,245.045547,-0.011,-0.047,C13 H9 O5      ,13,9,0,5,0,
75.48,14041304,245.048937,245.048918,-0.019,-0.078,C10 H13 O5 S   ,10,13,0,5,1,
144.73,29008104,245.066698,245.066676,-0.022,-0.089,C10 H13 O7     ,10,13,0,7,0,
-1000.00,6723829,245.081957,245.081932,-0.024,-0.098,C14 H13 O4     ,14,13,0,4,0,
119.28,14278919,245.103108,245.103062,-0.046,-0.189,C11 H17 O6     ,11,17,0,6,0,
-1000.00,3754260,245.118313,245.118318,0.005,0.022,C15 H17 O3     ,15,17,0,3,0,
-1000.00,3271462,245.139537,245.139447,-0.090,-0.367,C12 H21 O5     ,12,21,0,5,0,
-1000.00,2805263,246.007727,246.007782,0.054,0.221,C8 H8 N O6 S   ,8,8,1,6,1,
225.94,4359212,246.040872,246.040796,-0.076,-0.311,C12 H8 N O5    ,12,8,1,5,0,
382.13,7812143,246.044206,246.044167,-0.039,-0.157,C9 H12 N O5 S  ,9,12,1,5,1,
676.63,2922046,246.061913,246.061925,0.012,0.049,C9 H12 N O7    ,9,12,1,7,0,
573.84,6020171,246.077189,246.077181,-0.008,-0.032,C13 H12 N O4   ,13,12,1,4,0,
657.37,3164253,246.098303,246.098311,0.008,0.032,C10 H16 N O6   ,10,16,1,6,0,
563.91,2434393,246.991752,246.991797,0.045,0.183,C8 H7 O7 S     ,8,7,0,7,1,
448.53,3948405,247.024838,247.024812,-0.027,-0.108,C12 H7 O6      ,12,7,0,6,0,
188.95,10467192,247.028184,247.028183,-0.002,-0.007,C9 H11 O6 S    ,9,11,0,6,1,
734.98,2603391,247.035954,247.036045,0.091,0.369,C11 H7 N2 O5   ,11,7,2,5,0,
41.92,11515796,247.061224,247.061197,-0.027,-0.108,C13 H11 O5     ,13,11,0,5,0,
694.89,9602967,247.064588,247.064568,-0.019,-0.079,C10 H15 O5 S   ,10,15,0,5,1,
381.88,12021670,247.082313,247.082326,0.014,0.055,C10 H15 O7     ,10,15,0,7,0,
-1000.00,10825651,247.097594,247.097583,-0.012,-0.048,C14 H15 O4     ,14,15,0,4,0,
523.13,2613189,247.118692,247.118712,0.020,0.079,C11 H19 O6     ,11,19,0,6,0,
-1000.00,4864978,247.133924,247.133968,0.044,0.180,C15 H19 O3     ,15,19,0,3,0,
517.77,2936517,248.020051,248.020060,0.009,0.037,C11 H6 N O6    ,11,6,1,6,0,
643.63,2565832,248.023497,248.023432,-0.066,-0.265,C8 H10 N O6 S  ,8,10,1,6,1,
653.28,10326756,248.056451,248.056446,-0.005,-0.020,C12 H10 N O5   ,12,10,1,5,0,
748.68,2500839,248.059783,248.059817,0.034,0.138,C9 H14 N O5 S  ,9,14,1,5,1,
721.68,2600182,248.077463,248.077575,0.113,0.454,C9 H14 N O7    ,9,14,1,7,0,
303.99,6535939,248.092794,248.092832,0.038,0.151,C13 H14 N O4   ,13,14,1,4,0,
600.60,2871820,249.007450,249.007447,-0.003,-0.011,C8 H9 O7 S     ,8,9,0,7,1,
692.80,2271762,249.015056,249.015309,0.254,1.019,C10 H5 N2 O6   ,10,5,2,6,0,
47.01,12553768,249.040474,249.040462,-0.013,-0.052,C12 H9 O6      ,12,9,0,6,0,
253.96,8463914,249.043862,249.043833,-0.029,-0.118,C9 H13 O6 S    ,9,13,0,6,1,
704.20,6456881,249.051679,249.051695,0.016,0.064,C11 H9 N2 O5   ,11,9,2,5,0,
336.59,35933752,249.059105,249.059089,-0.016,-0.063,C13 H13 O3 S   ,13,13,0,3,1,
81.34,19254854,249.076871,249.076847,-0.024,-0.096,C13 H13 O5     ,13,13,0,5,0,
303.23,7945802,249.080249,249.080218,-0.031,-0.123,C10 H17 O5 S   ,10,17,0,5,1,
7.10,16039525,249.113264,249.113233,-0.032,-0.127,C14 H17 O4     ,14,17,0,4,0,
-1000.00,10972804,249.149629,249.149618,-0.011,-0.043,C15 H21 O3     ,15,21,0,3,0,
197.02,8290674,250.035752,250.035711,-0.042,-0.167,C11 H8 N O6    ,11,8,1,6,0,
22.55,15028624,250.072117,250.072096,-0.021,-0.083,C12 H12 N O5   ,12,12,1,5,0,
-1000.00,5435823,250.108494,250.108482,-0.012,-0.048,C13 H16 N O4   ,13,16,1,4,0,
-1000.00,12579278,250.144884,250.144867,-0.017,-0.068,C14 H20 N O3   ,14,20,1,3,0,
-1000.00,4822177,251.002028,251.001968,-0.060,-0.240,C11 H7 O5 S    ,11,7,0,5,1,
307.10,6278319,251.019715,251.019726,0.011,0.043,C11 H7 O7      ,11,7,0,7,0,
734.96,3475129,251.030962,251.030960,-0.002,-0.008,C10 H7 N2 O6   ,10,7,2,6,0,
637.71,6835409,251.059496,251.059483,-0.013,-0.051,C9 H15 O6 S    ,9,15,0,6,1,
698.83,11781335,251.067323,251.067345,0.022,0.089,C11 H11 N2 O5  ,11,11,2,5,0,
693.00,5199072,251.077307,251.077241,-0.066,-0.264,C9 H15 O8      ,9,15,0,8,0,
6.73,32208108,251.092508,251.092497,-0.011,-0.045,C13 H15 O5     ,13,15,0,5,0,
685.49,5555440,251.095860,251.095868,0.009,0.034,C10 H19 O5 S   ,10,19,0,5,1,
720.54,9792758,251.103732,251.103731,-0.001,-0.004,C12 H15 N2 O4  ,12,15,2,4,0,
7.89,20247820,251.128899,251.128883,-0.016,-0.065,C14 H19 O4     ,14,19,0,4,0,
-1000.00,5117226,251.165286,251.165268,-0.018,-0.072,C15 H23 O3     ,15,23,0,3,0,
-1000.00,2756056,251.982041,251.981961,-0.080,-0.317,C6 H6 N O8 S   ,6,6,1,8,1,
631.09,3142132,252.014971,252.014975,0.004,0.016,C10 H6 N O7    ,10,6,1,7,0,
611.26,5822467,252.033590,252.033602,0.013,0.050,C11 H10 N O4 S ,11,10,1,4,1,
486.13,16152594,252.051345,252.051361,0.015,0.061,C11 H10 N O6   ,11,10,1,6,0,
467.74,19875888,252.087741,252.087746,0.005,0.019,C12 H14 N O5   ,12,14,1,5,0,
-1000.00,4755535,252.124076,252.124132,0.055,0.219,C13 H18 N O4   ,13,18,1,4,0,
-1000.00,2203737,252.135328,252.135365,0.037,0.148,C12 H18 N3 O3  ,12,18,3,3,0,
197.39,8534843,253.017598,253.017618,0.020,0.080,C11 H9 O5 S    ,11,9,0,5,1,
560.64,2474821,253.028898,253.028851,-0.046,-0.183,C10 H9 N2 O4 S ,10,9,2,4,1,
208.31,11889482,253.035379,253.035376,-0.003,-0.011,C11 H9 O7      ,11,9,0,7,0,
748.07,5137236,253.046654,253.046610,-0.044,-0.174,C10 H9 N2 O6   ,10,9,2,6,0,
651.18,2272599,253.050783,253.050632,-0.150,-0.594,C15 H9 O4      ,15,9,0,4,0,
14.11,37722984,253.071780,253.071762,-0.018,-0.071,C12 H13 O6     ,12,13,0,6,0,
725.86,4253548,253.075110,253.075133,0.023,0.090,C9 H17 O6 S    ,9,17,0,6,1,
722.07,16329586,253.083015,253.082995,-0.020,-0.079,C11 H13 N2 O5  ,11,13,2,5,0,
704.95,3231605,253.087065,253.087018,-0.047,-0.186,C16 H13 O3     ,16,13,0,3,0,
16.78,38755208,253.108173,253.108147,-0.026,-0.103,C13 H17 O5     ,13,17,0,5,0,
715.97,8450960,253.119396,253.119381,-0.015,-0.061,C12 H17 N2 O4  ,12,17,2,4,0,
20.80,26622886,253.144563,253.144533,-0.030,-0.119,C14 H21 O4     ,14,21,0,4,0,
316.71,4773498,254.012895,254.012867,-0.028,-0.109,C10 H8 N O5 S  ,10,8,1,5,1,
595.88,7052953,254.049273,254.049252,-0.020,-0.081,C11 H12 N O4 S ,11,12,1,4,1,
355.32,30105256,254.067041,254.067011,-0.031,-0.121,C11 H12 N O6   ,11,12,1,6,0,
-1000.00,5242545,254.078201,254.078244,0.043,0.169,C10 H12 N3 O5  ,10,12,3,5,0,
-1000.00,11355845,254.103385,254.103396,0.012,0.046,C12 H16 N O5   ,12,16,1,5,0,
310.15,5192109,254.996880,254.996883,0.002,0.009,C10 H7 O6 S    ,10,7,0,6,1,
7.40,57172428,255.033264,255.033268,0.004,0.017,C11 H11 O5 S   ,11,11,0,5,1,
37.41,30269914,255.051030,255.051026,-0.004,-0.015,C11 H11 O7     ,11,11,0,7,0,
738.24,10009059,255.062288,255.062260,-0.028,-0.109,C10 H11 N2 O6  ,10,11,2,6,0,
20.15,68297208,255.087436,255.087412,-0.024,-0.095,C12 H15 O6     ,12,15,0,6,0,
743.81,11547137,255.098652,255.098645,-0.007,-0.028,C11 H15 N2 O5  ,11,15,2,5,0,
43.67,31777302,255.123826,255.123797,-0.028,-0.111,C13 H19 O5     ,13,19,0,5,0,
658.36,4231712,255.134979,255.135031,0.052,0.202,C12 H19 N2 O4  ,12,19,2,4,0,
-1000.00,8098357,255.160205,255.160183,-0.022,-0.086,C14 H23 O4     ,14,23,0,4,0,
-1000.00,2930289,255.232918,255.232954,0.036,0.139,C16 H31 O2     ,16,31,0,2,0,
702.75,2466562,256.025155,256.025146,-0.009,-0.036,C13 H6 N O5    ,13,6,1,5,0,
521.52,7849220,256.028538,256.028517,-0.021,-0.083,C10 H10 N O5 S ,10,10,1,5,1,
721.91,11048211,256.046263,256.046275,0.012,0.048,C10 H10 N O7   ,10,10,1,7,0,
747.23,2284828,256.057410,256.057509,0.098,0.384,C9 H10 N3 O6   ,9,10,3,6,0,
729.57,3850528,256.061533,256.061531,-0.001,-0.005,C14 H10 N O4   ,14,10,1,4,0,
60.59,21071154,256.082654,256.082661,0.007,0.028,C11 H14 N O6   ,11,14,1,6,0,
589.51,2497339,256.094011,256.093894,-0.117,-0.456,C10 H14 N3 O5  ,10,14,3,5,0,
-1000.00,5517647,256.119039,256.119046,0.007,0.028,C12 H18 N O5   ,12,18,1,5,0,
79.98,15009842,257.012563,257.012533,-0.030,-0.117,C10 H9 O6 S    ,10,9,0,6,1,
-1000.00,4294715,257.023773,257.023766,-0.007,-0.028,C9 H9 N2 O5 S  ,9,9,2,5,1,
381.25,9082944,257.030301,257.030291,-0.010,-0.041,C10 H9 O8      ,10,9,0,8,0,
607.58,3496013,257.045579,257.045547,-0.032,-0.125,C14 H9 O5      ,14,9,0,5,0,
7.19,85977168,257.048943,257.048918,-0.025,-0.096,C11 H13 O5 S   ,11,13,0,5,1,
631.45,4039769,257.060139,257.060151,0.012,0.047,C10 H13 N2 O4 S,10,13,2,4,1,
56.16,53389408,257.066688,257.066676,-0.012,-0.046,C11 H13 O7     ,11,13,0,7,0,
762.45,5765224,257.077861,257.077910,0.049,0.190,C10 H13 N2 O6  ,10,13,2,6,0,
402.41,5359723,257.081936,257.081932,-0.004,-0.014,C15 H13 O4     ,15,13,0,4,0,
20.46,64907388,257.103052,257.103062,0.010,0.039,C12 H17 O6     ,12,17,0,6,0,
690.22,6043782,257.114297,257.114295,-0.002,-0.007,C11 H17 N2 O5  ,11,17,2,5,0,
-1000.00,9382043,257.139425,257.139447,0.023,0.088,C13 H21 O5     ,13,21,0,5,0,
-1000.00,2913465,257.175841,257.175833,-0.008,-0.032,C14 H25 O4     ,14,25,0,4,0,
218.35,5233510,258.007762,258.007782,0.020,0.078,C9 H8 N O6 S   ,9,8,1,6,1,
519.16,19454852,258.044178,258.044167,-0.011,-0.042,C10 H12 N O5 S ,10,12,1,5,1,
500.12,10959763,258.061969,258.061925,-0.043,-0.168,C10 H12 N O7   ,10,12,1,7,0,
704.85,5997472,258.077239,258.077181,-0.057,-0.222,C14 H12 N O4   ,14,12,1,4,0,
171.62,9552817,258.098328,258.098311,-0.017,-0.066,C11 H16 N O6   ,11,16,1,6,0,
505.26,2995151,258.134710,258.134696,-0.014,-0.053,C12 H20 N O5   ,12,20,1,5,0,
658.88,2538127,258.991814,258.991797,-0.017,-0.065,C9 H7 O7 S     ,9,7,0,7,1,
394.29,4472490,259.024885,259.024812,-0.074,-0.284,C13 H7 O6      ,13,7,0,6,0,
5.87,66285228,259.028182,259.028183,0.001,0.004,C10 H11 O6 S   ,10,11,0,6,1,
142.85,21294780,259.045957,259.045941,-0.016,-0.060,C10 H11 O8     ,10,11,0,8,0,
114.20,6786760,259.061205,259.061197,-0.008,-0.031,C14 H11 O5     ,14,11,0,5,0,
94.37,46395096,259.082351,259.082326,-0.025,-0.096,C11 H15 O7     ,11,15,0,7,0,
83.41,8799974,259.097584,259.097583,-0.002,-0.007,C15 H15 O4     ,15,15,0,4,0,
77.25,17837814,259.118716,259.118712,-0.004,-0.015,C12 H19 O6     ,12,19,0,6,0,
-1000.00,3299076,259.134003,259.133968,-0.035,-0.137,C16 H19 O3     ,16,19,0,3,0,
-1000.00,3285781,259.155099,259.155097,-0.001,-0.005,C13 H23 O5     ,13,23,0,5,0,
131.64,10777052,260.023414,260.023432,0.017,0.067,C9 H10 N O6 S  ,9,10,1,6,1,
400.68,6214135,260.056456,260.056446,-0.010,-0.040,C13 H10 N O5   ,13,10,1,5,0,
661.98,4865530,260.059811,260.059817,0.006,0.022,C10 H14 N O5 S ,10,14,1,5,1,
740.00,7782921,260.077610,260.077575,-0.035,-0.134,C10 H14 N O7   ,10,14,1,7,0,
554.99,7338517,260.092834,260.092832,-0.002,-0.009,C14 H14 N O4   ,14,14,1,4,0,
671.26,4083238,260.113895,260.113961,0.066,0.252,C11 H18 N O6   ,11,18,1,6,0,
567.43,8865024,261.007439,261.007447,0.008,0.031,C9 H9 O7 S     ,9,9,0,7,1,
412.40,8062235,261.040497,261.040462,-0.036,-0.136,C13 H9 O6      ,13,9,0,6,0,
103.19,17700126,261.043847,261.043833,-0.014,-0.054,C10 H13 O6 S   ,10,13,0,6,1,
364.36,17323308,261.061630,261.061591,-0.039,-0.148,C10 H13 O8     ,10,13,0,8,0,
30.85,16901432,261.076885,261.076847,-0.038,-0.147,C14 H13 O5     ,14,13,0,5,0,
612.15,7734588,261.080224,261.080218,-0.006,-0.024,C11 H17 O5 S   ,11,17,0,5,1,
377.93,13378890,261.098005,261.097976,-0.028,-0.108,C11 H17 O7     ,11,17,0,7,0,
7.30,15930710,261.113217,261.113233,0.016,0.059,C15 H17 O4     ,15,17,0,4,0,
-1000.00,4436328,261.134371,261.134362,-0.009,-0.036,C12 H21 O6     ,12,21,0,6,0,
-1000.00,3124084,261.149655,261.149618,-0.037,-0.141,C16 H21 O3     ,16,21,0,3,0,
693.90,2270251,262.002812,262.002696,-0.116,-0.442,C8 H8 N O7 S   ,8,8,1,7,1,
198.79,7020614,262.035748,262.035711,-0.037,-0.142,C12 H8 N O6    ,12,8,1,6,0,
520.15,13174883,262.072111,262.072096,-0.015,-0.058,C13 H12 N O5   ,13,12,1,5,0,
624.29,3182694,262.075360,262.075467,0.107,0.410,C10 H16 N O5 S ,10,16,1,5,1,
739.37,4906101,262.093290,262.093225,-0.064,-0.244,C10 H16 N O7   ,10,16,1,7,0,
135.00,7399553,262.108468,262.108482,0.013,0.051,C14 H16 N O4   ,14,16,1,4,0,
392.69,6263654,263.019784,263.019726,-0.058,-0.222,C12 H7 O7      ,12,7,0,7,0,
663.78,7842664,263.023098,263.023097,-0.001,-0.002,C9 H11 O7 S    ,9,11,0,7,1,
74.94,20351874,263.056123,263.056112,-0.011,-0.043,C13 H11 O6     ,13,11,0,6,0,
488.55,15412102,263.059527,263.059483,-0.044,-0.168,C10 H15 O6 S   ,10,15,0,6,1,
624.44,17222546,263.074757,263.074739,-0.018,-0.069,C14 H15 O3 S   ,14,15,0,3,1,
631.30,8154004,263.077235,263.077241,0.006,0.023,C10 H15 O8     ,10,15,0,8,0,
47.61,25672608,263.092481,263.092497,0.017,0.063,C14 H15 O5     ,14,15,0,5,0,
674.46,5664675,263.095870,263.095868,-0.002,-0.008,C11 H19 O5 S   ,11,19,0,5,1,
30.52,23329726,263.128896,263.128883,-0.013,-0.049,C15 H19 O4     ,15,19,0,4,0,
553.15,2998209,263.132353,263.132254,-0.099,-0.376,C12 H23 O4 S   ,12,23,0,4,1,
-1000.00,3541967,263.149970,263.150012,0.042,0.160,C12 H23 O6     ,12,23,0,6,0,
-1000.00,4860892,263.165274,263.165268,-0.006,-0.024,C16 H23 O3     ,16,23,0,3,0,
777.83,2546319,264.018443,264.018346,-0.097,-0.366,C8 H10 N O7 S  ,8,10,1,7,1,
698.05,3918491,264.033626,264.033602,-0.024,-0.090,C12 H10 N O4 S ,12,10,1,4,1,
216.84,15642281,264.051369,264.051361,-0.008,-0.031,C12 H10 N O6   ,12,10,1,6,0,
220.69,18882246,264.087725,264.087746,0.021,0.079,C13 H14 N O5   ,13,14,1,5,0,
610.94,6328016,264.099027,264.098980,-0.048,-0.180,C12 H14 N3 O4  ,12,14,3,4,0,
-1000.00,5920485,264.124166,264.124132,-0.034,-0.130,C14 H18 N O4   ,14,18,1,4,0,
-1000.00,2962841,264.981214,264.981232,0.018,0.068,C11 H5 O6 S    ,11,5,0,6,1,
139.61,21840310,265.017647,265.017618,-0.029,-0.108,C12 H9 O5 S    ,12,9,0,5,1,
123.65,15880645,265.035385,265.035376,-0.009,-0.033,C12 H9 O7      ,12,9,0,7,0,
699.93,5469640,265.038801,265.038747,-0.053,-0.202,C9 H13 O7 S    ,9,13,0,7,1,
731.04,6102478,265.046608,265.046610,0.001,0.005,C11 H9 N2 O6   ,11,9,2,6,0,
41.81,34554340,265.071762,265.071762,-0.000,-0.002,C13 H13 O6     ,13,13,0,6,0,
664.02,10324453,265.075086,265.075133,0.047,0.178,C10 H17 O6 S   ,10,17,0,6,1,
705.73,15553003,265.083023,265.082995,-0.028,-0.105,C12 H13 N2 O5  ,12,13,2,5,0,
17.81,45384192,265.108175,265.108147,-0.028,-0.106,C14 H17 O5     ,14,17,0,5,0,
750.91,8184329,265.119375,265.119381,0.005,0.020,C13 H17 N2 O4  ,13,17,2,4,0,
7.33,29966876,265.144537,265.144533,-0.004,-0.014,C15 H21 O4     ,15,21,0,4,0,
452.79,5354016,265.147937,265.147904,-0.033,-0.126,C12 H25 O4 S   ,12,25,0,4,1,
523.69,4292825,266.012901,266.012867,-0.034,-0.127,C11 H8 N O5 S  ,11,8,1,5,1,
647.97,6601959,266.030647,266.030625,-0.022,-0.083,C11 H8 N O7    ,11,8,1,7,0,
676.32,6235382,266.049233,266.049252,0.020,0.075,C12 H12 N O4 S ,12,12,1,4,1,
520.93,22545668,266.067007,266.067011,0.004,0.015,C12 H12 N O6   ,12,12,1,6,0,
745.76,2526471,266.070463,266.070382,-0.081,-0.305,C9 H16 N O6 S  ,9,16,1,6,1,
650.21,14329122,266.103424,266.103396,-0.028,-0.105,C13 H16 N O5   ,13,16,1,5,0,
-1000.00,4836651,266.114584,266.114630,0.045,0.170,C12 H16 N3 O4  ,12,16,3,4,0,
-1000.00,2347327,266.139820,266.139782,-0.038,-0.143,C14 H20 N O4   ,14,20,1,4,0,
-1000.00,4362225,266.996893,266.996883,-0.010,-0.039,C11 H7 O6 S    ,11,7,0,6,1,
313.34,21133326,267.033256,267.033268,0.012,0.044,C12 H11 O5 S   ,12,11,0,5,1,
47.90,28682268,267.051047,267.051026,-0.021,-0.077,C12 H11 O7     ,12,11,0,7,0,
780.88,3791903,267.054378,267.054397,0.020,0.074,C9 H15 O7 S    ,9,15,0,7,1,
725.54,12781605,267.062249,267.062260,0.010,0.038,C11 H11 N2 O6  ,11,11,2,6,0,
759.12,2905640,267.066299,267.066282,-0.017,-0.062,C16 H11 O4     ,16,11,0,4,0,
625.33,28452906,267.069692,267.069654,-0.039,-0.145,C13 H15 O4 S   ,13,15,0,4,1,
34.38,53020728,267.087433,267.087412,-0.021,-0.078,C13 H15 O6     ,13,15,0,6,0,
688.81,5017660,267.090814,267.090783,-0.031,-0.115,C10 H19 O6 S   ,10,19,0,6,1,
726.93,18372674,267.098631,267.098645,0.014,0.053,C12 H15 N2 O5  ,12,15,2,5,0,
593.33,51021896,267.106042,267.106039,-0.003,-0.012,C14 H19 O3 S   ,14,19,0,3,1,
26.81,48416856,267.123782,267.123797,0.015,0.058,C14 H19 O5     ,14,19,0,5,0,
739.82,6963295,267.135058,267.135031,-0.028,-0.104,C13 H19 N2 O4  ,13,19,2,4,0,
26.93,25241716,267.160219,267.160183,-0.036,-0.135,C15 H23 O4     ,15,23,0,4,0,
-1000.00,3099407,267.992116,267.992131,0.015,0.057,C10 H6 N O6 S  ,10,6,1,6,1,
550.54,10257196,268.028505,268.028517,0.012,0.046,C11 H10 N O5 S ,11,10,1,5,1,
689.42,17365818,268.046292,268.046275,-0.017,-0.063,C11 H10 N O7   ,11,10,1,7,0,
738.04,2553671,268.061581,268.061531,-0.050,-0.185,C15 H10 N O4   ,15,10,1,4,0,
223.05,29846360,268.082668,268.082661,-0.007,-0.028,C12 H14 N O6   ,12,14,1,6,0,
396.55,5530465,268.093910,268.093894,-0.015,-0.058,C11 H14 N3 O5  ,11,14,3,5,0,
114.20,8885109,268.119026,268.119046,0.020,0.074,C13 H18 N O5   ,13,18,1,5,0,
-1000.00,3076990,268.130319,268.130280,-0.039,-0.145,C12 H18 N3 O4  ,12,18,3,4,0,
111.91,11861568,269.012540,269.012533,-0.007,-0.026,C11 H9 O6 S    ,11,9,0,6,1,
589.55,4089417,269.023806,269.023766,-0.040,-0.150,C10 H9 N2 O5 S ,10,9,2,5,1,
786.89,3688023,269.041438,269.041524,0.086,0.321,C10 H9 N2 O7   ,10,9,2,7,0,
658.74,3564122,269.045591,269.045547,-0.044,-0.165,C15 H9 O5      ,15,9,0,5,0,
198.61,86429280,269.048947,269.048918,-0.029,-0.109,C12 H13 O5 S   ,12,13,0,5,1,
696.86,4493926,269.060141,269.060151,0.010,0.037,C11 H13 N2 O4 S,11,13,2,4,1,
35.27,57527916,269.066679,269.066676,-0.003,-0.011,C12 H13 O7     ,12,13,0,7,0,
711.88,22011508,269.077919,269.077910,-0.009,-0.034,C11 H13 N2 O6  ,11,13,2,6,0,
657.82,5214839,269.081926,269.081932,0.006,0.022,C16 H13 O4     ,16,13,0,4,0,
10.09,81317512,269.103068,269.103062,-0.006,-0.023,C13 H17 O6     ,13,17,0,6,0,
727.63,13024913,269.114314,269.114295,-0.019,-0.070,C12 H17 N2 O5  ,12,17,2,5,0,
11.36,34918052,269.139465,269.139447,-0.018,-0.066,C14 H21 O5     ,14,21,0,5,0,
-1000.00,6424258,269.175837,269.175833,-0.004,-0.016,C15 H25 O4     ,15,25,0,4,0,
211.45,6005083,270.007774,270.007782,0.008,0.029,C10 H8 N O6 S  ,10,8,1,6,1,
729.31,2379637,270.040721,270.040796,0.075,0.279,C14 H8 N O5    ,14,8,1,5,0,
611.00,14012792,270.044198,270.044167,-0.031,-0.116,C11 H12 N O5 S ,11,12,1,5,1,
723.22,24138118,270.061913,270.061925,0.013,0.047,C11 H12 N O7   ,11,12,1,7,0,
737.24,3425682,270.077152,270.077181,0.029,0.108,C15 H12 N O4   ,15,12,1,4,0,
106.18,17699234,270.098325,270.098311,-0.014,-0.053,C12 H16 N O6   ,12,16,1,6,0,
-1000.00,5000620,270.109533,270.109544,0.011,0.040,C11 H16 N3 O5  ,11,16,3,5,0,
-1000.00,3713472,270.134736,270.134696,-0.040,-0.147,C13 H20 N O5   ,13,20,1,5,0,
-1000.00,2377817,270.968893,270.969147,0.254,0.939,C4 H3 N2 O12   ,4,3,2,12,0,
258.96,5796971,270.991781,270.991797,0.016,0.059,C10 H7 O7 S    ,10,7,0,7,1,
88.80,25040008,271.028214,271.028183,-0.031,-0.115,C11 H11 O6 S   ,11,11,0,6,1,
