mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
563.46,10069569,446.094024,446.094013,-0.011,-0.025,C17 H20 N O13  ,17,20,1,13,0,
241.08,16840268,446.109305,446.109269,-0.036,-0.080,C21 H20 N O10  ,21,20,1,10,0,
113.97,25097812,446.120571,446.120503,-0.068,-0.153,C20 H20 N3 O9  ,20,20,3,9,0,
596.89,13071963,446.130286,446.130399,0.113,0.253,C18 H24 N O12  ,18,24,1,12,0,
655.82,13071963,446.130286,446.129886,-0.400,-0.897,C31 H16 N3 O   ,31,16,3,1,0,
456.84,13313638,446.145739,446.145655,-0.084,-0.187,C22 H24 N O9   ,22,24,1,9,0,
481.80,11482729,446.149049,446.149026,-0.023,-0.050,C19 H28 N O9 S ,19,28,1,9,1,
704.84,7984758,446.166646,446.166784,0.139,0.311,C19 H28 N O11  ,19,28,1,11,0,
714.81,7984758,446.166646,446.166271,-0.374,-0.839,C32 H20 N3     ,32,20,3,0,0,
651.39,7241360,446.203084,446.203170,0.086,0.192,C20 H32 N O10  ,20,32,1,10,0,
585.49,3713691,446.218333,446.218426,0.093,0.207,C24 H32 N O7   ,24,32,1,7,0,
152.36,13510903,447.056946,447.056899,-0.047,-0.104,C20 H15 O12    ,20,15,0,12,0,
358.84,10254585,447.060322,447.060271,-0.051,-0.115,C17 H19 O12 S  ,17,19,0,12,1,
100.27,32708880,447.093259,447.093285,0.026,0.059,C21 H19 O11    ,21,19,0,11,0,
124.83,32708880,447.093259,447.092772,-0.487,-1.089,C34 H11 N2     ,34,11,2,0,0,
291.70,17643796,447.096573,447.096143,-0.430,-0.962,C31 H15 N2 S   ,31,15,2,0,1,
344.64,17643796,447.096573,447.096656,0.083,0.185,C18 H23 O11 S  ,18,23,0,11,1,
338.86,40442144,447.114344,447.113901,-0.443,-0.990,C31 H15 N2 O2  ,31,15,2,2,0,
342.90,40442144,447.114344,447.114414,0.070,0.157,C18 H23 O13    ,18,23,0,13,0,
60.09,47487276,447.129702,447.129671,-0.031,-0.070,C22 H23 O10    ,22,23,0,10,0,
500.62,17873198,447.132947,447.133042,0.094,0.211,C19 H27 O10 S  ,19,27,0,10,1,
50.68,47176004,447.166125,447.166056,-0.069,-0.155,C23 H27 O9     ,23,27,0,9,0,
505.50,16283976,447.169488,447.169427,-0.061,-0.136,C20 H31 O9 S   ,20,31,0,9,1,
19.89,36395360,447.202427,447.202442,0.015,0.033,C24 H31 O8     ,24,31,0,8,0,
648.11,5962089,447.215262,447.215196,-0.066,-0.148,C32 H31 S      ,32,31,0,0,1,
479.62,17570170,447.238841,447.238827,-0.014,-0.031,C25 H35 O7     ,25,35,0,7,0,
-1000.00,4903316,447.275323,447.275213,-0.110,-0.247,C26 H39 O6     ,26,39,0,6,0,
485.65,5268416,448.052044,448.051635,-0.408,-0.911,C32 H6 N3 O    ,32,6,3,1,0,
558.69,5268416,448.052044,448.052148,0.105,0.234,C19 H14 N O12  ,19,14,1,12,0,
207.47,14437338,448.088563,448.088534,-0.029,-0.065,C20 H18 N O11  ,20,18,1,11,0,
562.03,8080349,448.091982,448.091905,-0.077,-0.171,C17 H22 N O11 S,17,22,1,11,1,
686.17,7302121,448.109519,448.109150,-0.369,-0.823,C30 H14 N3 O2  ,30,14,3,2,0,
759.26,7302121,448.109519,448.109663,0.144,0.322,C17 H22 N O13  ,17,22,1,13,0,
174.27,20503540,448.124946,448.124919,-0.027,-0.060,C21 H22 N O10  ,21,22,1,10,0,
119.61,21658620,448.136207,448.136153,-0.054,-0.121,C20 H22 N3 O9  ,20,22,3,9,0,
267.49,16120846,448.161226,448.161305,0.079,0.175,C22 H26 N O9   ,22,26,1,9,0,
592.98,3503121,448.164897,448.164676,-0.221,-0.493,C19 H30 N O9 S ,19,30,1,9,1,
476.19,17222678,448.172513,448.172538,0.025,0.056,C21 H26 N3 O8  ,21,26,3,8,0,
664.02,4188189,448.182171,448.181921,-0.250,-0.558,C32 H22 N3     ,32,22,3,0,0,
703.96,4188189,448.182171,448.182434,0.263,0.587,C19 H30 N O11  ,19,30,1,11,0,
600.00,9509928,448.197735,448.197691,-0.044,-0.099,C23 H30 N O8   ,23,30,1,8,0,
453.43,7032447,449.036099,449.036164,0.065,0.144,C19 H13 O13    ,19,13,0,13,0,
464.10,7032447,449.036099,449.035651,-0.448,-0.998,C32 H5 N2 O2   ,32,5,2,2,0,
621.43,4447873,449.039427,449.039022,-0.405,-0.903,C29 H9 N2 O2 S ,29,9,2,2,1,
629.60,4447873,449.039427,449.039535,0.108,0.240,C16 H17 O13 S  ,16,17,0,13,1,
691.95,4447873,449.039427,449.039674,0.246,0.548,C37 H5         ,37,5,0,0,0,
179.17,27975320,449.072567,449.072550,-0.017,-0.039,C20 H17 O12    ,20,17,0,12,0,
531.16,10428059,449.075429,449.075408,-0.021,-0.047,C30 H13 N2 O S ,30,13,2,1,1,
555.06,10428059,449.075429,449.075921,0.492,1.096,C17 H21 O12 S  ,17,21,0,12,1,
737.41,10194593,449.083865,449.083783,-0.082,-0.182,C19 H17 N2 O11 ,19,17,2,11,0,
59.02,58367668,449.108943,449.108935,-0.008,-0.018,C21 H21 O11    ,21,21,0,11,0,
453.76,12832437,449.112112,449.111793,-0.319,-0.710,C31 H17 N2 S   ,31,17,2,0,1,
511.76,12832437,449.112112,449.112306,0.194,0.432,C18 H25 O11 S  ,18,25,0,11,1,
566.61,7544502,449.113883,449.114295,0.412,0.917,C27 H17 N2 O5  ,27,17,2,5,0,
40.47,73064144,449.145316,449.145321,0.005,0.011,C22 H25 O10    ,22,25,0,10,0,
532.50,8941263,449.148317,449.148692,0.374,0.833,C19 H29 O10 S  ,19,29,0,10,1,
286.54,18247380,449.156554,449.156554,-0.000,-0.001,C21 H25 N2 O9  ,21,25,2,9,0,
66.60,61005544,449.181786,449.181706,-0.080,-0.179,C23 H29 O9     ,23,29,0,9,0,
713.54,6452969,449.185178,449.185077,-0.101,-0.225,C20 H33 O9 S   ,20,33,0,9,1,
703.87,14237422,449.192997,449.192939,-0.057,-0.127,C22 H29 N2 O8  ,22,29,2,8,0,
19.89,40312576,449.218113,449.218092,-0.021,-0.047,C24 H33 O8     ,24,33,0,8,0,
567.66,4702543,450.050010,450.050040,0.031,0.068,C19 H16 N O10 S,19,16,1,10,1,
451.53,8479068,450.067719,450.067285,-0.433,-0.962,C32 H8 N3 O    ,32,8,3,1,0,
527.85,8479068,450.067719,450.067799,0.080,0.178,C19 H16 N O12  ,19,16,1,12,0,
625.54,4221278,450.071431,450.071170,-0.261,-0.580,C16 H20 N O12 S,16,20,1,12,1,
554.97,5874021,450.080660,450.080553,-0.108,-0.239,C27 H16 N O4 S ,27,16,1,4,1,
166.68,22053238,450.104184,450.104184,-0.000,-0.000,C20 H20 N O11  ,20,20,1,11,0,
771.12,4601208,450.107711,450.107555,-0.156,-0.347,C17 H24 N O11 S,17,24,1,11,1,
603.21,16810366,450.115433,450.115417,-0.015,-0.034,C19 H20 N3 O10 ,19,20,3,10,0,
693.32,5534084,450.124550,450.124800,0.251,0.557,C30 H16 N3 O2  ,30,16,3,2,0,
692.18,5435787,450.133954,450.134045,0.091,0.202,C20 H24 N3 O7 S,20,24,3,7,1,
174.25,22577552,450.140621,450.140570,-0.051,-0.113,C21 H24 N O10  ,21,24,1,10,0,
143.94,19104152,450.151873,450.151803,-0.070,-0.156,C20 H24 N3 O9  ,20,24,3,9,0,
329.11,9560515,450.213331,450.213341,0.010,0.021,C23 H32 N O8   ,23,32,1,8,0,
-1000.00,3371963,450.926307,450.926750,0.443,0.983,C4 H7 N2 O21 S ,4,7,2,21,1,
225.76,17998868,451.051734,451.051301,-0.433,-0.960,C32 H7 N2 O2   ,32,7,2,2,0,
258.98,17998868,451.051734,451.051814,0.080,0.177,C19 H15 O13    ,19,15,0,13,0,
77.82,56189996,451.088211,451.088200,-0.011,-0.025,C20 H19 O12    ,20,19,0,12,0,
654.98,8471599,451.091386,451.091058,-0.328,-0.728,C30 H15 N2 O S ,30,15,2,1,1,
686.67,8471599,451.091386,451.091571,0.185,0.410,C17 H23 O12 S  ,17,23,0,12,1,
739.33,16139317,451.099471,451.099433,-0.038,-0.084,C19 H19 N2 O11 ,19,19,2,11,0,
43.56,91481160,451.124639,451.124585,-0.054,-0.119,C21 H23 O11    ,21,23,0,11,0,
303.44,21382222,451.135840,451.135819,-0.022,-0.048,C20 H23 N2 O10 ,20,23,2,10,0,
53.90,88663136,451.160952,451.160971,0.019,0.041,C22 H27 O10    ,22,27,0,10,0,
392.02,12121192,451.172196,451.172204,0.008,0.019,C21 H27 N2 O9  ,21,27,2,9,0,
109.52,53666940,451.197359,451.197356,-0.003,-0.006,C23 H31 O9     ,23,31,0,9,0,
75.17,27608212,451.233819,451.233742,-0.077,-0.171,C24 H35 O8     ,24,35,0,8,0,
21.95,25576610,451.254899,451.254871,-0.028,-0.063,C21 H39 O10    ,21,39,0,10,0,
-1000.00,8371374,451.270102,451.270127,0.025,0.055,C25 H39 O7     ,25,39,0,7,0,
441.88,4484804,452.029566,452.029305,-0.262,-0.579,C18 H14 N O11 S,18,14,1,11,1,
687.90,6229725,452.065625,452.065690,0.065,0.145,C19 H18 N O10 S,19,18,1,10,1,
359.11,14632682,452.083454,452.083449,-0.006,-0.013,C19 H18 N O12  ,19,18,1,12,0,
642.54,4071156,452.098440,452.098053,-0.387,-0.856,C15 H22 N3 O11 S,15,22,3,11,1,
706.06,4071156,452.098440,452.098705,0.265,0.585,C23 H18 N O9   ,23,18,1,9,0,
597.87,6420223,452.113347,452.113309,-0.038,-0.084,C19 H22 N3 O8 S,19,22,3,8,1,
230.58,26167044,452.119877,452.119834,-0.043,-0.094,C20 H22 N O11  ,20,22,1,11,0,
583.15,18835210,452.131130,452.131067,-0.062,-0.137,C19 H22 N3 O10 ,19,22,3,10,0,
698.09,3842840,452.149384,452.149695,0.310,0.686,C20 H26 N3 O7 S,20,26,3,7,1,
444.08,19146524,452.156200,452.156220,0.019,0.042,C21 H26 N O10  ,21,26,1,10,0,
628.22,13592356,452.167460,452.167453,-0.007,-0.016,C20 H26 N3 O9  ,20,26,3,9,0,
519.37,9418550,452.192623,452.192605,-0.018,-0.040,C22 H30 N O9   ,22,30,1,9,0,
726.19,3761982,452.204067,452.203839,-0.229,-0.506,C21 H30 N3 O8  ,21,30,3,8,0,
446.35,3555152,452.229133,452.228991,-0.142,-0.314,C23 H34 N O8   ,23,34,1,8,0,
299.01,7113089,453.030850,453.030427,-0.423,-0.934,C10 H17 N2 O16 S,10,17,2,16,1,
366.95,7113089,453.030850,453.031079,0.228,0.504,C18 H13 O14    ,18,13,0,14,0,
385.87,7113089,453.030850,453.030566,-0.285,-0.628,C31 H5 N2 O3   ,31,5,2,3,0,
89.58,36415900,453.067465,453.067464,-0.001,-0.002,C19 H17 O13    ,19,17,0,13,0,
68.49,87517624,453.103898,453.103850,-0.049,-0.108,C20 H21 O12    ,20,21,0,12,0,
736.80,19073468,453.115107,453.115083,-0.024,-0.054,C19 H21 N2 O11 ,19,21,2,11,0,
702.41,7016895,453.119362,453.119106,-0.256,-0.565,C24 H21 O9     ,24,21,0,9,0,
588.32,9435587,453.124722,453.124466,-0.256,-0.565,C30 H17 N2 O3  ,30,17,2,3,0,
606.93,9435587,453.124722,453.124979,0.257,0.567,C17 H25 O14    ,17,25,0,14,0,
76.83,109341136,453.140215,453.140235,0.020,0.044,C21 H25 O11    ,21,25,0,11,0,
108.37,109341136,453.140215,453.139722,-0.493,-1.088,C34 H17 N2     ,34,17,2,0,0,
416.80,15071701,453.151407,453.151469,0.062,0.136,C20 H25 N2 O10 ,20,25,2,10,0,
102.53,76966376,453.176626,453.176621,-0.005,-0.012,C22 H29 O10    ,22,29,0,10,0,
495.20,8286703,453.187993,453.187854,-0.139,-0.306,C21 H29 N2 O9  ,21,29,2,9,0,
165.65,33466880,453.213045,453.213006,-0.038,-0.085,C23 H33 O9     ,23,33,0,9,0,
720.61,4400651,453.228109,453.228262,0.153,0.338,C27 H33 O6     ,27,33,0,6,0,
149.12,16763418,453.249364,453.249392,0.028,0.061,C24 H37 O8     ,24,37,0,8,0,
534.61,4766788,454.044993,454.044955,-0.038,-0.083,C18 H16 N O11 S,18,16,1,11,1,
476.19,6708305,454.062659,454.062200,-0.459,-1.011,C31 H8 N3 O2   ,31,8,3,2,0,
546.91,6708305,454.062659,454.062713,0.054,0.119,C18 H16 N O13  ,18,16,1,13,0,
693.89,4915291,454.078099,454.077969,-0.129,-0.285,C22 H16 N O10  ,22,16,1,10,0,
649.33,9563229,454.081349,454.081340,-0.008,-0.018,C19 H20 N O10 S,19,20,1,10,1,
637.57,6188133,454.092620,454.092574,-0.046,-0.101,C18 H20 N3 O9 S,18,20,3,9,1,
285.33,21056618,454.099125,454.099099,-0.027,-0.059,C19 H20 N O12  ,19,20,1,12,0,
672.74,10476657,454.110461,454.110332,-0.129,-0.285,C18 H20 N3 O11 ,18,20,3,11,0,
417.86,21343362,454.135436,454.134971,-0.465,-1.024,C33 H16 N3     ,33,16,3,0,0,
471.12,21343362,454.135436,454.135484,0.048,0.106,C20 H24 N O11  ,20,24,1,11,0,
711.31,13593739,454.146777,454.146718,-0.059,-0.131,C19 H24 N3 O10 ,19,24,3,10,0,
702.00,4319374,454.150978,454.150740,-0.238,-0.524,C24 H24 N O8   ,24,24,1,8,0,
635.64,15633564,454.171914,454.171870,-0.045,-0.098,C21 H28 N O10  ,21,28,1,10,0,
581.14,15109284,454.183138,454.183103,-0.035,-0.077,C20 H28 N3 O9  ,20,28,3,9,0,
420.69,8858805,454.208299,454.208255,-0.044,-0.097,C22 H32 N O9   ,22,32,1,9,0,
199.55,16223995,455.046658,455.046729,0.071,0.155,C18 H15 O14    ,18,15,0,14,0,
244.12,16223995,455.046658,455.046216,-0.443,-0.973,C31 H7 N2 O3   ,31,7,2,3,0,
603.26,10428168,455.065345,455.065356,0.011,0.024,C19 H19 O11 S  ,19,19,0,11,1,
107.59,58814228,455.083183,455.083114,-0.069,-0.151,C19 H19 O13    ,19,19,0,13,0,
757.58,7847708,455.094396,455.094348,-0.048,-0.106,C18 H19 N2 O12 ,18,19,2,12,0,
534.95,8988447,455.098638,455.098370,-0.268,-0.589,C23 H19 O10    ,23,19,0,10,0,
86.41,99839792,455.119497,455.119500,0.003,0.006,C20 H23 O12    ,20,23,0,12,0,
726.55,15036213,455.130726,455.130733,0.007,0.016,C19 H23 N2 O11 ,19,23,2,11,0,
635.08,9183032,455.134791,455.134756,-0.035,-0.077,C24 H23 O9     ,24,23,0,9,0,
135.46,84012872,455.155845,455.155885,0.040,0.089,C21 H27 O11    ,21,27,0,11,0,
140.27,84012872,455.155845,455.155372,-0.473,-1.038,C34 H19 N2     ,34,19,2,0,0,
625.21,7790414,455.167273,455.167119,-0.155,-0.340,C20 H27 N2 O10 ,20,27,2,10,0,
494.77,12480337,455.171291,455.171141,-0.149,-0.328,C25 H27 O8     ,25,27,0,8,0,
158.39,48639840,455.192328,455.192271,-0.057,-0.126,C22 H31 O10    ,22,31,0,10,0,
340.19,9580394,455.207646,455.207527,-0.119,-0.261,C26 H31 O7     ,26,31,0,7,0,
211.98,17149816,455.228607,455.228656,0.049,0.108,C23 H35 O9     ,23,35,0,9,0,
488.92,7795127,456.060531,456.060092,-0.439,-0.963,C31 H10 N3 S   ,31,10,3,0,1,
539.90,7795127,456.060531,456.060605,0.074,0.162,C18 H18 N O11 S,18,18,1,11,1,
442.47,9601475,456.078307,456.077850,-0.456,-1.001,C31 H10 N3 O2  ,31,10,3,2,0,
516.82,9601475,456.078307,456.078363,0.057,0.124,C18 H18 N O13  ,18,18,1,13,0,
673.10,8077774,456.093642,456.093619,-0.023,-0.050,C22 H18 N O10  ,22,18,1,10,0,
631.28,6533592,456.108326,456.108224,-0.102,-0.225,C18 H22 N3 O9 S,18,22,3,9,1,
535.74,21098972,456.114723,456.114236,-0.487,-1.069,C32 H14 N3 O   ,32,14,3,1,0,
596.86,21098972,456.114723,456.114749,0.026,0.056,C19 H22 N O12  ,19,22,1,12,0,
735.54,11631075,456.125961,456.125982,0.021,0.046,C18 H22 N3 O11 ,18,22,3,11,0,
387.14,18764276,456.151109,456.151134,0.025,0.056,C20 H26 N O11  ,20,26,1,11,0,
615.51,18764276,456.151109,456.150621,-0.488,-1.069,C33 H18 N3     ,33,18,3,0,0,
586.87,13988349,456.162332,456.162368,0.035,0.077,C19 H26 N3 O10 ,19,26,3,10,0,
659.35,4172310,456.199188,456.198753,-0.435,-0.954,C20 H30 N3 O9  ,20,30,3,9,0,
523.93,4454951,456.223911,456.223905,-0.005,-0.012,C22 H34 N O9   ,22,34,1,9,0,
408.01,5145688,457.041282,457.041249,-0.033,-0.072,C21 H13 O12    ,21,13,0,12,0,
522.79,9098330,457.044624,457.044621,-0.003,-0.007,C18 H17 O12 S  ,18,17,0,12,1,
163.73,26006630,457.062294,457.062379,0.085,0.186,C18 H17 O14    ,18,17,0,14,0,
167.52,26006630,457.062294,457.061866,-0.428,-0.936,C31 H9 N2 O3   ,31,9,2,3,0,
228.43,11756657,457.077683,457.077635,-0.049,-0.106,C22 H17 O11    ,22,17,0,11,0,
655.17,13124723,457.081014,457.081006,-0.008,-0.018,C19 H21 O11 S  ,19,21,0,11,1,
164.92,61961344,457.098808,457.098764,-0.043,-0.095,C19 H21 O13    ,19,21,0,13,0,
729.33,8453255,457.110253,457.109998,-0.255,-0.558,C18 H21 N2 O12 ,18,21,2,12,0,
499.52,15369354,457.114169,457.114020,-0.148,-0.325,C23 H21 O10    ,23,21,0,10,0,
146.62,70710424,457.135114,457.135150,0.036,0.079,C20 H25 O12    ,20,25,0,12,0,
155.59,70710424,457.135114,457.134637,-0.477,-1.043,C33 H17 N2 O   ,33,17,2,1,0,
704.81,8619168,457.146502,457.146383,-0.119,-0.260,C19 H25 N2 O11 ,19,25,2,11,0,
293.10,16671907,457.150434,457.150406,-0.028,-0.060,C24 H25 O9     ,24,25,0,9,0,
207.11,44283056,457.171479,457.171535,0.057,0.124,C21 H29 O11    ,21,29,0,11,0,
207.86,44283056,457.171479,457.171022,-0.457,-0.999,C34 H21 N2     ,34,21,2,0,0,
191.12,16524476,457.186854,457.186791,-0.063,-0.137,C25 H29 O8     ,25,29,0,8,0,
541.42,16127166,457.190228,457.190163,-0.066,-0.144,C22 H33 O8 S   ,22,33,0,8,1,
709.36,19879114,457.207913,457.207921,0.008,0.017,C22 H33 O10    ,22,33,0,10,0,
312.75,9544917,457.223327,457.223177,-0.151,-0.329,C26 H33 O7     ,26,33,0,7,0,
527.95,5002467,457.244212,457.244306,0.094,0.205,C23 H37 O9     ,23,37,0,9,0,
-1000.00,5174510,457.259495,457.259562,0.067,0.147,C27 H37 O6     ,27,37,0,6,0,
574.65,7384857,458.072733,458.072371,-0.362,-0.791,C34 H8 N3      ,34,8,3,0,0,
579.04,7384857,458.072733,458.072232,-0.501,-1.093,C13 H20 N3 O13 S,13,20,3,13,1,
631.46,7384857,458.072733,458.072884,0.151,0.329,C21 H16 N O11  ,21,16,1,11,0,
459.57,8107803,458.076196,458.075742,-0.454,-0.991,C31 H12 N3 S   ,31,12,3,0,1,
494.64,8107803,458.076196,458.076255,0.059,0.129,C18 H20 N O11 S,18,20,1,11,1,
525.63,11310887,458.093931,458.094013,0.083,0.181,C18 H20 N O13  ,18,20,1,13,0,
526.74,11310887,458.093931,458.093500,-0.430,-0.939,C31 H12 N3 O2  ,31,12,3,2,0,
395.75,13870897,458.109329,458.109269,-0.060,-0.131,C22 H20 N O10  ,22,20,1,10,0,
574.30,5041980,458.124129,458.124526,0.396,0.865,C26 H20 N O7   ,26,20,1,7,0,
629.57,5041980,458.124129,458.123874,-0.255,-0.557,C18 H24 N3 O9 S,18,24,3,9,1,
498.69,16447296,458.130389,458.130399,0.010,0.021,C19 H24 N O12  ,19,24,1,12,0,
628.86,16447296,458.130389,458.129886,-0.503,-1.098,C32 H16 N3 O   ,32,16,3,1,0,
323.59,9369418,458.145704,458.145655,-0.049,-0.107,C23 H24 N O9   ,23,24,1,9,0,
405.29,20379488,458.177991,458.178018,0.027,0.058,C19 H28 N3 O10 ,19,28,3,10,0,
622.99,4255587,458.182012,458.182040,0.028,0.062,C24 H28 N O8   ,24,28,1,8,0,
617.47,6621042,458.203060,458.203170,0.110,0.240,C21 H32 N O10  ,21,32,1,10,0,
707.81,5250940,458.218479,458.218426,-0.053,-0.116,C25 H32 N O7   ,25,32,1,7,0,
476.36,10540938,458.239662,458.239555,-0.107,-0.233,C22 H36 N O9   ,22,36,1,9,0,
259.70,10795445,459.056869,459.056386,-0.483,-1.051,C34 H7 N2 O    ,34,7,2,1,0,
305.11,10795445,459.056869,459.056899,0.030,0.066,C21 H15 O12    ,21,15,0,12,0,
540.16,11307448,459.060213,459.059758,-0.456,-0.993,C31 H11 N2 O S ,31,11,2,1,1,
547.33,11307448,459.060213,459.060271,0.057,0.125,C18 H19 O12 S  ,18,19,0,12,1,
204.42,29735364,459.078002,459.077516,-0.486,-1.060,C31 H11 N2 O3  ,31,11,2,3,0,
209.98,29735364,459.078002,459.078029,0.027,0.058,C18 H19 O14    ,18,19,0,14,0,
140.91,21535182,459.093276,459.093285,0.009,0.019,C22 H19 O11    ,22,19,0,11,0,
150.17,21535182,459.093276,459.092772,-0.504,-1.098,C35 H11 N2     ,35,11,2,0,0,
519.74,17955280,459.096603,459.096143,-0.460,-1.001,C32 H15 N2 S   ,32,15,2,0,1,
526.32,17955280,459.096603,459.096656,0.053,0.116,C19 H23 O11 S  ,19,23,0,11,1,
244.06,42596828,459.114392,459.113901,-0.491,-1.069,C32 H15 N2 O2  ,32,15,2,2,0,
253.57,42596828,459.114392,459.114414,0.022,0.048,C19 H23 O13    ,19,23,0,13,0,
679.48,6765028,459.126108,459.125648,-0.460,-1.003,C18 H23 N2 O12 ,18,23,2,12,0,
162.35,26704358,459.129712,459.129671,-0.041,-0.090,C23 H23 O10    ,23,23,0,10,0,
546.25,19790314,459.133062,459.133042,-0.021,-0.045,C20 H27 O10 S  ,20,27,0,10,1,
324.72,31570420,459.150738,459.150287,-0.452,-0.983,C33 H19 N2 O   ,33,19,2,1,0,
329.01,31570420,459.150738,459.150800,0.062,0.134,C20 H27 O12    ,20,27,0,12,0,
188.66,25827840,459.166131,459.166056,-0.075,-0.164,C24 H27 O9     ,24,27,0,9,0,
534.86,14322178,459.169420,459.169427,0.008,0.016,C21 H31 O9 S   ,21,31,0,9,1,
341.56,17578510,459.187038,459.186672,-0.366,-0.797,C34 H23 N2     ,34,23,2,0,0,
358.47,17578510,459.187038,459.187185,0.147,0.320,C21 H31 O11    ,21,31,0,11,0,
128.23,22182424,459.202474,459.202442,-0.032,-0.070,C25 H31 O8     ,25,31,0,8,0,
154.37,73234976,459.215049,459.215196,0.146,0.319,C33 H31 S      ,33,31,0,0,1,
556.62,12978737,459.238851,459.238827,-0.024,-0.053,C26 H35 O7     ,26,35,0,7,0,
536.16,6734410,459.275436,459.275213,-0.223,-0.486,C27 H39 O6     ,27,39,0,6,0,
550.21,5000278,460.052002,460.051635,-0.366,-0.796,C33 H6 N3 O    ,33,6,3,1,0,
562.74,5000278,460.052002,460.051497,-0.505,-1.097,C12 H18 N3 O14 S,12,18,3,14,1,
619.99,5000278,460.052002,460.052148,0.147,0.319,C20 H14 N O12  ,20,14,1,12,0,
337.65,11881583,460.088544,460.088534,-0.010,-0.022,C21 H18 N O11  ,21,18,1,11,0,
591.88,7591025,460.092001,460.091905,-0.096,-0.209,C18 H22 N O11 S,18,22,1,11,1,
584.42,11336829,460.109568,460.109663,0.096,0.208,C18 H22 N O13  ,18,22,1,13,0,
678.01,11336829,460.109568,460.109150,-0.417,-0.907,C31 H14 N3 O2  ,31,14,3,2,0,
199.19,16358535,460.124894,460.124919,0.025,0.055,C22 H22 N O10  ,22,22,1,10,0,
367.62,28679310,460.136178,460.136153,-0.025,-0.054,C21 H22 N3 O9  ,21,22,3,9,0,
611.46,10538133,460.145865,460.146049,0.184,0.399,C19 H26 N O12  ,19,26,1,12,0,
672.93,10538133,460.145865,460.145536,-0.329,-0.716,C32 H18 N3 O   ,32,18,3,1,0,
431.06,12057760,460.161396,460.161305,-0.091,-0.198,C23 H26 N O9   ,23,26,1,9,0,
389.36,20004008,460.172630,460.172538,-0.091,-0.198,C22 H26 N3 O8  ,22,26,3,8,0,
569.21,6319289,460.197832,460.197691,-0.141,-0.307,C24 H30 N O8   ,24,30,1,8,0,
-1000.00,5625580,461.036150,461.036164,0.014,0.030,C20 H13 O13    ,20,13,0,13,0,
668.94,5625580,461.036150,461.035651,-0.499,-1.083,C33 H5 N2 O2   ,33,5,2,2,0,
574.36,5355246,461.039640,461.039535,-0.105,-0.228,C17 H17 O13 S  ,17,17,0,13,1,
635.26,5355246,461.039640,461.039674,0.033,0.072,C38 H5         ,38,5,0,0,0,
137.02,20504324,461.072548,461.072550,0.001,0.003,C21 H17 O12    ,21,17,0,12,0,
314.80,12795654,461.075918,461.075921,0.003,0.005,C18 H21 O12 S  ,18,21,0,12,1,
268.43,29228818,461.093676,461.093679,0.003,0.007,C18 H21 O14    ,18,21,0,14,0,
76.76,36388636,461.109003,461.108935,-0.068,-0.147,C22 H21 O11    ,22,21,0,11,0,
481.67,17846046,461.112292,461.111793,-0.498,-1.081,C32 H17 N2 S   ,32,17,2,0,1,
534.03,17846046,461.112292,461.112306,0.015,0.032,C19 H25 O11 S  ,19,25,0,11,1,
562.99,19840810,461.129947,461.129551,-0.395,-0.857,C32 H17 N2 O2  ,32,17,2,2,0,
577.37,19840810,461.129947,461.130064,0.118,0.255,C19 H25 O13    ,19,25,0,13,0,
63.30,42303284,461.145342,461.145321,-0.021,-0.045,C23 H25 O10    ,23,25,0,10,0,
448.71,17727288,461.148650,461.148692,0.042,0.091,C20 H29 O10 S  ,20,29,0,10,1,
73.87,40664908,461.181704,461.181706,0.002,0.005,C24 H29 O9     ,24,29,0,9,0,
516.24,8363856,461.184941,461.185077,0.136,0.294,C21 H33 O9 S   ,21,33,0,9,1,
653.99,4417391,461.230845,461.230846,0.000,0.001,C33 H33 S      ,33,33,0,0,1,
506.00,13963134,461.254517,461.254477,-0.040,-0.087,C26 H37 O7     ,26,37,0,7,0,
271.55,9195934,462.067730,462.067285,-0.444,-0.962,C33 H8 N3 O    ,33,8,3,1,0,
334.51,9195934,462.067730,462.067799,0.069,0.148,C20 H16 N O12  ,20,16,1,12,0,
710.57,4435360,462.071298,462.071170,-0.128,-0.277,C17 H20 N O12 S,17,20,1,12,1,
118.65,17768886,462.104186,462.104184,-0.002,-0.005,C21 H20 N O11  ,21,20,1,11,0,
754.13,4173241,462.107734,462.107555,-0.179,-0.387,C18 H24 N O11 S,18,24,1,11,1,
126.54,20521406,462.115510,462.115417,-0.092,-0.199,C20 H20 N3 O10 ,20,20,3,10,0,
672.01,8100292,462.125101,462.124800,-0.300,-0.650,C31 H16 N3 O2  ,31,16,3,2,0,
745.71,8100292,462.125101,462.125313,0.213,0.460,C18 H24 N O13  ,18,24,1,13,0,
431.63,23224790,462.151929,462.151803,-0.126,-0.273,C21 H24 N3 O9  ,21,24,3,9,0,
673.67,7152093,462.161441,462.161186,-0.255,-0.553,C32 H20 N3 O   ,32,20,3,1,0,
724.14,7152093,462.161441,462.161699,0.258,0.558,C19 H28 N O12  ,19,28,1,12,0,
392.11,15090158,462.188231,462.188188,-0.043,-0.092,C22 H28 N3 O8  ,22,28,3,8,0,
501.88,6580735,462.213336,462.213341,0.004,0.009,C24 H32 N O8   ,24,32,1,8,0,
215.54,13349932,463.051781,463.051814,0.033,0.071,C20 H15 O13    ,20,15,0,13,0,
