mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
529.39,5576936,497.218189,497.218092,-0.098,-0.197,C28 H33 O8     ,28,33,0,8,0,
170.35,30437622,497.239164,497.239221,0.057,0.114,C25 H37 O10    ,25,37,0,10,0,
225.12,17543438,497.275654,497.275606,-0.048,-0.096,C26 H41 O9     ,26,41,0,9,0,
430.14,11088682,498.088875,498.088415,-0.460,-0.924,C33 H12 N3 O3  ,33,12,3,3,0,
508.11,11088682,498.088875,498.088928,0.053,0.106,C20 H20 N O14  ,20,20,1,14,0,
611.68,6638388,498.104131,498.103671,-0.460,-0.924,C37 H12 N3     ,37,12,3,0,0,
662.94,6638388,498.104131,498.104184,0.053,0.106,C24 H20 N O11  ,24,20,1,11,0,
344.33,18363202,498.125191,498.124800,-0.391,-0.784,C34 H16 N3 O2  ,34,16,3,2,0,
420.17,18363202,498.125191,498.125313,0.122,0.246,C21 H24 N O13  ,21,24,1,13,0,
436.79,18363202,498.125191,498.124662,-0.529,-1.063,C13 H28 N3 O15 S,13,28,3,15,1,
682.73,7537481,498.136537,498.136547,0.009,0.019,C20 H24 N3 O12 ,20,24,3,12,0,
677.89,5549900,498.140576,498.140570,-0.007,-0.013,C25 H24 N O10  ,25,24,1,10,0,
387.56,17675098,498.161598,498.161186,-0.412,-0.827,C35 H20 N3 O   ,35,20,3,1,0,
461.53,17675098,498.161598,498.161699,0.101,0.203,C22 H28 N O12  ,22,28,1,12,0,
743.68,6695778,498.173096,498.172932,-0.164,-0.329,C21 H28 N3 O11 ,21,28,3,11,0,
623.25,11060082,498.198080,498.197571,-0.508,-1.021,C36 H24 N3     ,36,24,3,0,0,
671.57,11060082,498.198080,498.198084,0.005,0.009,C23 H32 N O11  ,23,32,1,11,0,
540.46,7144330,498.234496,498.234470,-0.026,-0.053,C24 H36 N O10  ,24,36,1,10,0,
504.98,3769250,498.270810,498.270855,0.045,0.090,C25 H40 N O9   ,25,40,1,9,0,
579.29,7636391,499.055073,499.055185,0.112,0.224,C20 H19 O13 S  ,20,19,0,13,1,
582.43,7636391,499.055073,499.054672,-0.401,-0.804,C33 H11 N2 O2 S,33,11,2,2,1,
598.43,7636391,499.055073,499.055324,0.250,0.502,C41 H7         ,41,7,0,0,0,
142.42,21722546,499.072972,499.072943,-0.028,-0.056,C20 H19 O15    ,20,19,0,15,0,
156.08,21722546,499.072972,499.072430,-0.541,-1.084,C33 H11 N2 O4  ,33,11,2,4,0,
652.64,9414077,499.088159,499.087687,-0.473,-0.947,C37 H11 N2 O   ,37,11,2,1,0,
665.21,9414077,499.088159,499.088200,0.040,0.081,C24 H19 O12    ,24,19,0,12,0,
613.08,11843007,499.091547,499.091058,-0.489,-0.980,C34 H15 N2 O S ,34,15,2,1,1,
616.73,11843007,499.091547,499.091571,0.024,0.048,C21 H23 O12 S  ,21,23,0,12,1,
100.74,48461260,499.109337,499.109329,-0.008,-0.017,C21 H23 O14    ,21,23,0,14,0,
119.72,48461260,499.109337,499.108816,-0.521,-1.044,C34 H15 N2 O3  ,34,15,2,3,0,
719.96,7792082,499.120611,499.120562,-0.049,-0.098,C20 H23 N2 O13 ,20,23,2,13,0,
350.36,12109269,499.124697,499.124585,-0.112,-0.224,C25 H23 O11    ,25,23,0,11,0,
124.91,53802468,499.145644,499.145201,-0.443,-0.887,C35 H19 N2 O2  ,35,19,2,2,0,
126.92,53802468,499.145644,499.145715,0.070,0.141,C22 H27 O13    ,22,27,0,13,0,
484.07,8697322,499.157008,499.156948,-0.060,-0.120,C21 H27 N2 O12 ,21,27,2,12,0,
447.11,10765805,499.161108,499.160971,-0.138,-0.276,C26 H27 O10    ,26,27,0,10,0,
156.91,42251772,499.182044,499.181587,-0.457,-0.915,C36 H23 N2 O   ,36,23,2,1,0,
168.53,42251772,499.182044,499.182100,0.056,0.113,C23 H31 O12    ,23,31,0,12,0,
585.02,5234178,499.193536,499.193333,-0.203,-0.406,C22 H31 N2 O11 ,22,31,2,11,0,
540.28,10032645,499.197566,499.197356,-0.209,-0.420,C27 H31 O9     ,27,31,0,9,0,
600.79,14345735,499.200662,499.200727,0.065,0.131,C24 H35 O9 S   ,24,35,0,9,1,
185.25,32519698,499.218539,499.218486,-0.053,-0.107,C24 H35 O11    ,24,35,0,11,0,
291.70,8934941,499.233830,499.233742,-0.088,-0.177,C28 H35 O8     ,28,35,0,8,0,
516.42,10991135,499.237171,499.237113,-0.058,-0.116,C25 H39 O8 S   ,25,39,0,8,1,
192.87,18994730,499.254890,499.254871,-0.019,-0.038,C25 H39 O10    ,25,39,0,10,0,
573.55,7335477,499.270020,499.270127,0.107,0.214,C29 H39 O7     ,29,39,0,7,0,
624.57,7335477,499.270020,499.269476,-0.545,-1.091,C21 H43 N2 O9 S,21,43,2,9,1,
418.09,6282829,499.306631,499.306513,-0.118,-0.237,C30 H43 O6     ,30,43,0,6,0,
614.32,6729801,500.083492,500.083449,-0.044,-0.087,C23 H18 N O12  ,23,18,1,12,0,
512.99,5832779,500.086777,500.086307,-0.470,-0.941,C33 H14 N3 O S ,33,14,3,1,1,
560.98,5832779,500.086777,500.086820,0.043,0.085,C20 H22 N O12 S,20,22,1,12,1,
444.94,12118103,500.104570,500.104065,-0.505,-1.010,C33 H14 N3 O3  ,33,14,3,3,0,
521.85,12118103,500.104570,500.104578,0.008,0.016,C20 H22 N O14  ,20,22,1,14,0,
466.40,16250991,500.140881,500.140450,-0.431,-0.861,C34 H18 N3 O2  ,34,18,3,2,0,
542.38,16250991,500.140881,500.140963,0.082,0.164,C21 H26 N O13  ,21,26,1,13,0,
796.55,4203638,500.151979,500.152197,0.218,0.435,C20 H26 N3 O12 ,20,26,3,12,0,
607.97,6795385,500.156115,500.155568,-0.547,-1.094,C17 H30 N3 O12 S,17,30,3,12,1,
630.46,6795385,500.156115,500.156220,0.104,0.209,C25 H26 N O10  ,25,26,1,10,0,
595.17,14071942,500.177228,500.176836,-0.392,-0.783,C35 H22 N3 O   ,35,22,3,1,0,
663.36,14071942,500.177228,500.177349,0.121,0.243,C22 H30 N O12  ,22,30,1,12,0,
708.85,4746382,500.188518,500.188582,0.064,0.128,C21 H30 N3 O11 ,21,30,3,11,0,
164.11,19994776,500.203793,500.203839,0.045,0.090,C25 H30 N3 O8  ,25,30,3,8,0,
620.96,9705630,500.213762,500.213221,-0.541,-1.081,C36 H26 N3     ,36,26,3,0,0,
669.40,9705630,500.213762,500.213734,-0.028,-0.055,C23 H34 N O11  ,23,34,1,11,0,
613.98,4917430,500.250133,500.250120,-0.013,-0.025,C24 H38 N O10  ,24,38,1,10,0,
-1000.00,4103858,501.030870,501.031079,0.208,0.416,C22 H13 O14    ,22,13,0,14,0,
-1000.00,4103858,501.030870,501.030427,-0.443,-0.885,C14 H17 N2 O16 S,14,17,2,16,1,
593.04,4103858,501.030870,501.030566,-0.305,-0.608,C35 H5 N2 O3   ,35,5,2,3,0,
530.70,3576506,501.044077,501.043833,-0.245,-0.488,C30 H13 O6 S   ,30,13,0,6,1,
352.56,10123977,501.067330,501.066951,-0.379,-0.756,C36 H9 N2 O2   ,36,9,2,2,0,
381.30,10123977,501.067330,501.067464,0.134,0.268,C23 H17 O13    ,23,17,0,13,0,
412.73,10123977,501.067330,501.066813,-0.517,-1.033,C15 H21 N2 O15 S,15,21,2,15,1,
561.62,8809164,501.070576,501.070322,-0.254,-0.507,C33 H13 N2 O2 S,33,13,2,2,1,
571.19,8809164,501.070576,501.070835,0.259,0.517,C20 H21 O13 S  ,20,21,0,13,1,
604.63,8809164,501.070576,501.070974,0.398,0.794,C41 H9         ,41,9,0,0,0,
151.49,25098968,501.088544,501.088594,0.050,0.099,C20 H21 O15    ,20,21,0,15,0,
152.71,25098968,501.088544,501.088080,-0.463,-0.925,C33 H13 N2 O4  ,33,13,2,4,0,
123.06,15084257,501.103909,501.103850,-0.060,-0.119,C24 H21 O12    ,24,21,0,12,0,
513.13,12143331,501.107123,501.106708,-0.415,-0.828,C34 H17 N2 O S ,34,17,2,1,1,
517.30,12143331,501.107123,501.107221,0.098,0.195,C21 H25 O12 S  ,21,25,0,12,1,
153.29,35404528,501.124975,501.124979,0.004,0.008,C21 H25 O14    ,21,25,0,14,0,
172.16,35404528,501.124975,501.124466,-0.509,-1.016,C34 H17 N2 O3  ,34,17,2,3,0,
714.06,5055222,501.136398,501.136212,-0.186,-0.371,C20 H25 N2 O13 ,20,25,2,13,0,
236.79,17316600,501.140319,501.140235,-0.084,-0.167,C25 H25 O11    ,25,25,0,11,0,
495.69,17734394,501.143578,501.143093,-0.484,-0.967,C35 H21 N2 S   ,35,21,2,0,1,
510.40,17734394,501.143578,501.143606,0.029,0.057,C22 H29 O11 S  ,22,29,0,11,1,
653.09,3959550,501.148697,501.148966,0.269,0.537,C28 H25 N2 O5 S,28,25,2,5,1,
206.26,33012486,501.161343,501.160852,-0.492,-0.981,C35 H21 N2 O2  ,35,21,2,2,0,
210.47,33012486,501.161343,501.161365,0.022,0.043,C22 H29 O13    ,22,29,0,13,0,
172.09,19086096,501.176662,501.176621,-0.041,-0.082,C26 H29 O10    ,26,29,0,10,0,
583.26,14560018,501.179912,501.179992,0.080,0.159,C23 H33 O10 S  ,23,33,0,10,1,
267.86,26131230,501.197686,501.197237,-0.449,-0.895,C36 H25 N2 O   ,36,25,2,1,0,
269.20,26131230,501.197686,501.197750,0.064,0.128,C23 H33 O12    ,23,33,0,12,0,
460.41,15817512,501.212991,501.213006,0.015,0.029,C27 H33 O9     ,27,33,0,9,0,
525.72,12372778,501.216343,501.216377,0.035,0.069,C24 H37 O9 S   ,24,37,0,9,1,
289.59,16333621,501.234074,501.233623,-0.451,-0.901,C37 H29 N2     ,37,29,2,0,0,
306.59,16333621,501.234074,501.234136,0.062,0.123,C24 H37 O11    ,24,37,0,11,0,
217.41,14392127,501.249466,501.249392,-0.074,-0.148,C28 H37 O8     ,28,37,0,8,0,
608.02,5870402,501.252444,501.252763,0.319,0.636,C25 H41 O8 S   ,25,41,0,8,1,
554.92,9222999,501.285873,501.285777,-0.095,-0.190,C29 H41 O7     ,29,41,0,7,0,
656.69,4400461,502.062622,502.062200,-0.422,-0.840,C35 H8 N3 O2   ,35,8,3,2,0,
710.17,4400461,502.062622,502.062713,0.091,0.182,C22 H16 N O13  ,22,16,1,13,0,
582.82,4302159,502.066055,502.065571,-0.484,-0.964,C32 H12 N3 O2 S,32,12,3,2,1,
625.70,4302159,502.066055,502.066084,0.029,0.058,C19 H20 N O13 S,19,20,1,13,1,
637.41,4302159,502.066055,502.066223,0.168,0.334,C40 H8 N       ,40,8,1,0,0,
477.14,8519012,502.099120,502.098586,-0.534,-1.064,C36 H12 N3 O   ,36,12,3,1,0,
541.63,8519012,502.099120,502.099099,-0.021,-0.042,C23 H20 N O12  ,23,20,1,12,0,
485.09,5766503,502.102494,502.101957,-0.537,-1.070,C33 H16 N3 O S ,33,16,3,1,1,
535.08,5766503,502.102494,502.102470,-0.024,-0.048,C20 H24 N O12 S,20,24,1,12,1,
497.15,11267441,502.120106,502.120228,0.122,0.244,C20 H24 N O14  ,20,24,1,14,0,
528.40,11267441,502.120106,502.119715,-0.391,-0.778,C33 H16 N3 O3  ,33,16,3,3,0,
618.58,11267441,502.120106,502.119576,-0.529,-1.054,C12 H28 N3 O16 S,12,28,3,16,1,
534.84,10423676,502.135527,502.135484,-0.043,-0.085,C24 H24 N O11  ,24,24,1,11,0,
519.96,12479881,502.156557,502.156614,0.057,0.113,C21 H28 N O13  ,21,28,1,13,0,
560.62,12479881,502.156557,502.156100,-0.457,-0.909,C34 H20 N3 O2  ,34,20,3,2,0,
565.68,8295827,502.171742,502.171870,0.128,0.254,C25 H28 N O10  ,25,28,1,10,0,
656.75,8295827,502.171742,502.171218,-0.524,-1.043,C17 H32 N3 O12 S,17,32,3,12,1,
632.55,4826517,502.175214,502.175241,0.027,0.054,C22 H32 N O10 S,22,32,1,10,1,
622.54,9895328,502.192933,502.192486,-0.447,-0.890,C35 H24 N3 O   ,35,24,3,1,0,
688.47,9895328,502.192933,502.192999,0.066,0.131,C22 H32 N O12  ,22,32,1,12,0,
222.95,17259954,502.219540,502.219489,-0.052,-0.103,C25 H32 N3 O8  ,25,32,3,8,0,
570.30,5592504,502.229199,502.228871,-0.327,-0.652,C36 H28 N3     ,36,28,3,0,0,
639.47,5592504,502.229199,502.229385,0.186,0.370,C23 H36 N O11  ,23,36,1,11,0,
-1000.00,5224388,503.046736,503.046729,-0.007,-0.014,C22 H15 O14    ,22,15,0,14,0,
645.25,5224388,503.046736,503.046216,-0.520,-1.034,C35 H7 N2 O3   ,35,7,2,3,0,
561.68,16834524,503.083118,503.082601,-0.517,-1.028,C36 H11 N2 O2  ,36,11,2,2,0,
579.74,16834524,503.083118,503.083114,-0.004,-0.008,C23 H19 O13    ,23,19,0,13,0,
577.37,8228830,503.086384,503.085972,-0.412,-0.818,C33 H15 N2 O2 S,33,15,2,2,1,
588.76,8228830,503.086384,503.086485,0.101,0.202,C20 H23 O13 S  ,20,23,0,13,1,
649.08,8228830,503.086384,503.086624,0.240,0.477,C41 H11        ,41,11,0,0,0,
249.02,18628584,503.104207,503.103731,-0.477,-0.948,C33 H15 N2 O4  ,33,15,2,4,0,
250.00,18628584,503.104207,503.104244,0.036,0.072,C20 H23 O15    ,20,23,0,15,0,
91.30,21057522,503.119428,503.119500,0.072,0.142,C24 H23 O12    ,24,23,0,12,0,
116.76,21057522,503.119428,503.118987,-0.441,-0.877,C37 H15 N2 O   ,37,15,2,1,0,
566.29,13090805,503.122846,503.122358,-0.488,-0.970,C34 H19 N2 O S ,34,19,2,1,1,
582.22,13090805,503.122846,503.122871,0.025,0.049,C21 H27 O12 S  ,21,27,0,12,1,
364.59,21381120,503.140539,503.140116,-0.423,-0.841,C34 H19 N2 O3  ,34,19,2,3,0,
381.86,21381120,503.140539,503.140629,0.090,0.179,C21 H27 O14    ,21,27,0,14,0,
75.65,25993226,503.155914,503.155885,-0.029,-0.057,C25 H27 O11    ,25,27,0,11,0,
99.22,25993226,503.155914,503.155372,-0.542,-1.077,C38 H19 N2     ,38,19,2,0,0,
312.98,18538508,503.159166,503.158743,-0.422,-0.839,C35 H23 N2 S   ,35,23,2,0,1,
360.65,18538508,503.159166,503.159256,0.091,0.180,C22 H31 O11 S  ,22,31,0,11,1,
338.03,16130071,503.176878,503.176502,-0.376,-0.747,C35 H23 N2 O2  ,35,23,2,2,0,
396.21,16130071,503.176878,503.177015,0.137,0.272,C22 H31 O13    ,22,31,0,13,0,
59.60,28819490,503.192299,503.192271,-0.028,-0.055,C26 H31 O10    ,26,31,0,10,0,
459.61,12001315,503.195474,503.195642,0.168,0.335,C23 H35 O10 S  ,23,35,0,10,1,
370.67,10752041,503.205507,503.205025,-0.482,-0.958,C34 H31 O2 S   ,34,31,0,2,1,
119.02,21159992,503.228713,503.228656,-0.057,-0.113,C27 H35 O9     ,27,35,0,9,0,
531.53,6920251,503.232063,503.232027,-0.036,-0.071,C24 H39 O9 S   ,24,39,0,9,1,
522.90,18628688,503.265080,503.265042,-0.039,-0.077,C28 H39 O8     ,28,39,0,8,0,
270.16,8303189,504.078188,504.077850,-0.338,-0.670,C35 H10 N3 O2  ,35,10,3,2,0,
314.72,8303189,504.078188,504.077712,-0.476,-0.945,C14 H22 N3 O15 S,14,22,3,15,1,
335.40,8303189,504.078188,504.078363,0.175,0.348,C22 H18 N O13  ,22,18,1,13,0,
647.59,6914681,504.135675,504.135878,0.203,0.403,C20 H26 N O14  ,20,26,1,14,0,
668.94,6914681,504.135675,504.135365,-0.310,-0.615,C33 H18 N3 O3  ,33,18,3,3,0,
353.34,12112515,504.151273,504.151134,-0.139,-0.275,C24 H26 N O11  ,24,26,1,11,0,
616.22,3955391,504.244826,504.244522,-0.305,-0.604,C36 H30 N3     ,36,30,3,0,0,
669.42,3955391,504.244826,504.245035,0.208,0.413,C23 H38 N O11  ,23,38,1,11,0,
272.56,10241219,505.062434,505.062379,-0.055,-0.109,C22 H17 O14    ,22,17,0,14,0,
606.38,4846789,505.065612,505.065237,-0.375,-0.742,C32 H13 N2 O3 S,32,13,2,3,1,
614.13,4846789,505.065612,505.065750,0.138,0.274,C19 H21 O14 S  ,19,21,0,14,1,
682.04,4846789,505.065612,505.065888,0.277,0.548,C40 H9 O       ,40,9,0,1,0,
604.21,22865114,505.098816,505.098764,-0.052,-0.102,C23 H21 O13    ,23,21,0,13,0,
605.01,9753820,505.101916,505.101622,-0.294,-0.581,C33 H17 N2 O2 S,33,17,2,2,1,
612.41,9753820,505.101916,505.102135,0.220,0.435,C20 H25 O13 S  ,20,25,0,13,1,
690.32,9753820,505.101916,505.102274,0.358,0.709,C41 H13        ,41,13,0,0,0,
96.49,31376624,505.135095,505.135150,0.055,0.108,C24 H25 O12    ,24,25,0,12,0,
107.49,31376624,505.135095,505.134637,-0.458,-0.907,C37 H17 N2 O   ,37,17,2,1,0,
605.25,10855667,505.138222,505.138008,-0.215,-0.425,C34 H21 N2 O S ,34,21,2,1,1,
619.28,10855667,505.138222,505.138521,0.299,0.591,C21 H29 O12 S  ,21,29,0,12,1,
76.90,35357960,505.171587,505.171535,-0.052,-0.102,C25 H29 O11    ,25,29,0,11,0,
598.03,12231945,505.174640,505.174393,-0.246,-0.487,C35 H25 N2 S   ,35,25,2,0,1,
611.09,12231945,505.174640,505.174906,0.267,0.528,C22 H33 O11 S  ,22,33,0,11,1,
52.44,36537632,505.208015,505.207921,-0.094,-0.186,C26 H33 O10    ,26,33,0,10,0,
646.18,7234855,505.221172,505.220675,-0.497,-0.983,C34 H33 O2 S   ,34,33,0,2,1,
79.70,26191158,505.244349,505.244306,-0.043,-0.085,C27 H37 O9     ,27,37,0,9,0,
624.46,6290750,505.257426,505.257060,-0.365,-0.723,C35 H37 O S    ,35,37,0,1,1,
-1000.00,5729635,505.317212,505.317077,-0.134,-0.266,C29 H45 O7     ,29,45,0,7,0,
169.74,10745674,506.094012,506.093500,-0.512,-1.012,C35 H12 N3 O2  ,35,12,3,2,0,
227.39,10745674,506.094012,506.094013,0.001,0.002,C22 H20 N O13  ,22,20,1,13,0,
723.97,4966231,506.115278,506.115143,-0.136,-0.268,C19 H24 N O15  ,19,24,1,15,0,
185.29,15312737,506.130463,506.130399,-0.064,-0.126,C23 H24 N O12  ,23,24,1,12,0,
602.74,4271971,506.133680,506.133257,-0.424,-0.837,C33 H20 N3 O S ,33,20,3,1,1,
625.64,4271971,506.133680,506.133770,0.089,0.177,C20 H28 N O12 S,20,28,1,12,1,
626.38,12380008,506.141791,506.141632,-0.158,-0.313,C22 H24 N3 O11 ,22,24,3,11,0,
724.88,4520813,506.149516,506.149026,-0.490,-0.969,C24 H28 N O9 S ,24,28,1,9,1,
137.59,13256567,506.166772,506.166271,-0.501,-0.990,C37 H20 N3     ,37,20,3,0,0,
190.98,13256567,506.166772,506.166784,0.012,0.024,C24 H28 N O11  ,24,28,1,11,0,
604.26,4753273,506.169936,506.169642,-0.293,-0.580,C34 H24 N3 S   ,34,24,3,0,1,
652.32,4753273,506.169936,506.170155,0.220,0.434,C21 H32 N O11 S,21,32,1,11,1,
502.56,9680782,506.203006,506.203170,0.164,0.324,C25 H32 N O10  ,25,32,1,10,0,
510.64,9680782,506.203006,506.202518,-0.488,-0.963,C17 H36 N3 O12 S,17,36,3,12,1,
588.41,7808917,506.214301,506.214403,0.103,0.203,C24 H32 N3 O9  ,24,32,3,9,0,
654.77,5658533,506.239521,506.239555,0.034,0.068,C26 H36 N O9   ,26,36,1,9,0,
-1000.00,3634105,506.271789,506.271918,0.129,0.255,C22 H40 N3 O10 ,22,40,3,10,0,
-1000.00,4407704,507.041751,507.041643,-0.108,-0.213,C21 H15 O15    ,21,15,0,15,0,
185.97,17639854,507.078037,507.077516,-0.521,-1.027,C35 H11 N2 O3  ,35,11,2,3,0,
203.59,17639854,507.078037,507.078029,-0.008,-0.015,C22 H19 O14    ,22,19,0,14,0,
636.96,5566896,507.080988,507.080887,-0.101,-0.199,C32 H15 N2 O3 S,32,15,2,3,1,
641.23,5566896,507.080988,507.081400,0.412,0.812,C19 H23 O14 S  ,19,23,0,14,1,
723.72,5566896,507.080988,507.081539,0.550,1.086,C40 H11 O      ,40,11,0,1,0,
718.76,7190965,507.089188,507.089262,0.074,0.146,C21 H19 N2 O13 ,21,19,2,13,0,
55.19,37472708,507.114369,507.114414,0.046,0.090,C23 H23 O13    ,23,23,0,13,0,
86.39,37472708,507.114369,507.113901,-0.467,-0.922,C36 H15 N2 O2  ,36,15,2,2,0,
563.93,8522182,507.117328,507.117272,-0.055,-0.109,C33 H19 N2 O2 S,33,19,2,2,1,
607.37,8522182,507.117328,507.117786,0.458,0.902,C20 H27 O13 S  ,20,27,0,13,1,
246.57,13937099,507.125510,507.125648,0.137,0.271,C22 H23 N2 O12 ,22,23,2,12,0,
46.00,44943836,507.150795,507.150800,0.005,0.009,C24 H27 O12    ,24,27,0,12,0,
71.92,44943836,507.150795,507.150287,-0.508,-1.002,C37 H19 N2 O   ,37,19,2,1,0,
528.80,8735197,507.153774,507.153658,-0.116,-0.228,C34 H23 N2 O S ,34,23,2,1,1,
579.01,8735197,507.153774,507.154171,0.397,0.784,C21 H31 O12 S  ,21,31,0,12,1,
304.17,12450274,507.161998,507.162033,0.035,0.069,C23 H27 N2 O11 ,23,27,2,11,0,
66.74,46320112,507.187238,507.187185,-0.053,-0.105,C25 H31 O11    ,25,31,0,11,0,
638.96,7574516,507.190357,507.190043,-0.314,-0.618,C35 H27 N2 S   ,35,27,2,0,1,
685.58,7574516,507.190357,507.190557,0.200,0.393,C22 H35 O11 S  ,22,35,0,11,1,
104.22,38078984,507.223638,507.223571,-0.067,-0.131,C26 H35 O10    ,26,35,0,10,0,
122.37,22825502,507.259997,507.259956,-0.040,-0.079,C27 H39 O9     ,27,39,0,9,0,
711.29,12995125,507.296287,507.296342,0.055,0.109,C28 H43 O8     ,28,43,0,8,0,
470.96,7445524,508.073061,508.072765,-0.296,-0.584,C34 H10 N3 O3  ,34,10,3,3,0,
494.31,7445524,508.073061,508.072626,-0.435,-0.856,C13 H22 N3 O16 S,13,22,3,16,1,
540.22,7445524,508.073061,508.073278,0.217,0.426,C21 H18 N O14  ,21,18,1,14,0,
546.82,13237291,508.109687,508.109150,-0.537,-1.057,C35 H14 N3 O2  ,35,14,3,2,0,
589.29,13237291,508.109687,508.109663,-0.024,-0.047,C22 H22 N O13  ,22,22,1,13,0,
209.36,13786177,508.146070,508.145536,-0.534,-1.051,C36 H18 N3 O   ,36,18,3,1,0,
282.24,13786177,508.146070,508.146049,-0.021,-0.042,C23 H26 N O12  ,23,26,1,12,0,
577.85,11160648,508.157396,508.157282,-0.113,-0.223,C22 H26 N3 O11 ,22,26,3,11,0,
296.38,12074071,508.182407,508.181921,-0.486,-0.956,C37 H22 N3     ,37,22,3,0,0,
364.47,12074071,508.182407,508.182434,0.027,0.054,C24 H30 N O11  ,24,30,1,11,0,
581.57,6159449,508.185618,508.185292,-0.326,-0.641,C34 H26 N3 S   ,34,26,3,0,1,
627.29,6159449,508.185618,508.185805,0.188,0.369,C21 H34 N O11 S,21,34,1,11,1,
539.45,6114436,508.255090,508.255205,0.115,0.227,C26 H38 N O9   ,26,38,1,9,0,
260.05,11632238,509.057250,509.057293,0.044,0.086,C21 H17 O15    ,21,17,0,15,0,
293.81,11632238,509.057250,509.056780,-0.469,-0.922,C34 H9 N2 O4   ,34,9,2,4,0,
710.26,4329080,509.072724,509.072550,-0.175,-0.343,C25 H17 O12    ,25,17,0,12,0,
90.21,31067780,509.093704,509.093679,-0.025,-0.049,C22 H21 O14    ,22,21,0,14,0,
118.81,31067780,509.093704,509.093166,-0.538,-1.057,C35 H13 N2 O3  ,35,13,2,3,0,
610.63,5979783,509.096407,509.096537,0.130,0.256,C32 H17 N2 O3 S,32,17,2,3,1,
743.00,6817420,509.104803,509.104912,0.109,0.215,C21 H21 N2 O13 ,21,21,2,13,0,
582.32,4749966,509.108399,509.108422,0.023,0.045,C39 H13 N2     ,39,13,2,0,0,
635.26,4749966,509.108399,509.108935,0.536,1.053,C26 H21 O11    ,26,21,0,11,0,
696.44,4749966,509.108399,509.108283,-0.116,-0.227,C18 H25 N2 O13 S,18,25,2,13,1,
53.51,46485148,509.130022,509.130064,0.043,0.084,C23 H25 O13    ,23,25,0,13,0,
92.85,46485148,509.130022,509.129551,-0.470,-0.924,C36 H17 N2 O2  ,36,17,2,2,0,
693.09,14970529,509.141147,509.141298,0.151,0.296,C22 H25 N2 O12 ,22,25,2,12,0,
642.91,4046511,509.163514,509.163948,0.434,0.852,C28 H29 O7 S   ,28,29,0,7,1,
53.17,50269872,509.166398,509.166450,0.052,0.102,C24 H29 O12    ,24,29,0,12,0,
81.48,50269872,509.166398,509.165937,-0.461,-0.905,C37 H21 N2 O   ,37,21,2,1,0,
298.53,11243192,509.177648,509.177683,0.036,0.070,C23 H29 N2 O11 ,23,29,2,11,0,
694.24,5490362,509.180707,509.181054,0.347,0.682,C20 H33 N2 O11 S,20,33,2,11,1,
104.75,44715720,509.202848,509.202835,-0.012,-0.024,C25 H33 O11    ,25,33,0,11,0,
110.17,44715720,509.202848,509.202322,-0.525,-1.032,C38 H25 N2     ,38,25,2,0,0,
738.25,6258382,509.214119,509.214069,-0.050,-0.099,C24 H33 N2 O10 ,24,33,2,10,0,
646.73,5891795,509.221590,509.221463,-0.127,-0.249,C26 H37 O8 S   ,26,37,0,8,1,
124.38,33607388,509.239263,509.239221,-0.042,-0.082,C26 H37 O10    ,26,37,0,10,0,
138.75,17862388,509.275619,509.275606,-0.012,-0.024,C27 H41 O9     ,27,41,0,9,0,
42.36,51465984,509.296739,509.296736,-0.003,-0.005,C24 H45 O11    ,24,45,0,11,0,
84.43,51465984,509.296739,509.296223,-0.516,-1.013,C37 H37 N2     ,37,37,2,0,0,
440.45,7364362,509.312019,509.311992,-0.027,-0.054,C28 H45 O8     ,28,45,0,8,0,
443.75,8261857,510.088722,510.088415,-0.307,-0.602,C34 H12 N3 O3  ,34,12,3,3,0,
467.34,8261857,510.088722,510.088276,-0.446,-0.873,C13 H24 N3 O16 S,13,24,3,16,1,
521.21,8261857,510.088722,510.088928,0.206,0.404,C21 H20 N O14  ,21,20,1,14,0,
284.95,13693174,510.125253,510.124800,-0.453,-0.888,C35 H16 N3 O2  ,35,16,3,2,0,
355.36,13693174,510.125253,510.125313,0.060,0.118,C22 H24 N O13  ,22,24,1,13,0,
630.65,7049470,510.136679,510.136547,-0.132,-0.259,C21 H24 N3 O12 ,21,24,3,12,0,
613.07,4566272,510.140152,510.139918,-0.234,-0.459,C18 H28 N3 O12 S,18,28,3,12,1,
673.41,4566272,510.140152,510.140570,0.417,0.818,C26 H24 N O10  ,26,24,1,10,0,
502.13,14110988,510.161758,510.161699,-0.059,-0.115,C23 H28 N O12  ,23,28,1,12,0,
600.57,8220948,510.173082,510.172932,-0.149,-0.293,C22 H28 N3 O11 ,22,28,3,11,0,
570.82,11452706,510.198146,510.198084,-0.061,-0.120,C24 H32 N O11  ,24,32,1,11,0,
580.12,7434553,510.234388,510.234470,0.082,0.161,C25 H36 N O10  ,25,36,1,10,0,
93.65,18428720,511.072929,511.072943,0.014,0.028,C21 H19 O15    ,21,19,0,15,0,
128.11,18428720,511.072929,511.072430,-0.499,-0.976,C34 H11 N2 O4  ,34,11,2,4,0,
571.30,6828858,511.088383,511.088200,-0.183,-0.358,C25 H19 O12    ,25,19,0,12,0,
571.19,8831804,511.091516,511.091571,0.055,0.108,C22 H23 O12 S  ,22,23,0,12,1,
577.41,8831804,511.091516,511.091058,-0.458,-0.896,C35 H15 N2 O S ,35,15,2,1,1,
