mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
622.90,6598784,361.168891,361.169033,0.142,0.394,C17 H29 O6 S   ,17,29,0,6,1,
479.22,18479262,361.202087,361.202048,-0.039,-0.108,C21 H29 O5     ,21,29,0,5,0,
34.73,12720305,361.223139,361.223177,0.038,0.105,C18 H33 O7     ,18,33,0,7,0,
393.26,10116003,362.051783,362.051755,-0.028,-0.079,C16 H12 N O9   ,16,12,1,9,0,
362.70,9616294,362.055155,362.055126,-0.029,-0.081,C13 H16 N O9 S ,13,16,1,9,1,
755.03,3914676,362.070328,362.070382,0.054,0.149,C17 H16 N O6 S ,17,16,1,6,1,
98.43,25074628,362.088105,362.088140,0.035,0.095,C17 H16 N O8   ,17,16,1,8,0,
501.17,7195591,362.091595,362.091511,-0.084,-0.232,C14 H20 N O8 S ,14,20,1,8,1,
371.29,21380068,362.124495,362.124526,0.030,0.084,C18 H20 N O7   ,18,20,1,7,0,
720.79,7713784,362.145651,362.145655,0.004,0.012,C15 H24 N O9   ,15,24,1,9,0,
175.45,15490849,363.035724,363.035770,0.046,0.126,C16 H11 O10    ,16,11,0,10,0,
371.12,9842468,363.039094,363.039141,0.047,0.130,C13 H15 O10 S  ,13,15,0,10,1,
756.74,4180780,363.047044,363.047004,-0.040,-0.112,C15 H11 N2 O9  ,15,11,2,9,0,
231.57,9625389,363.048760,363.048524,-0.235,-0.648,C24 H11 O2 S   ,24,11,0,2,1,
43.86,43876164,363.072165,363.072156,-0.010,-0.027,C17 H15 O9     ,17,15,0,9,0,
126.51,23379782,363.075501,363.075527,0.025,0.070,C14 H19 O9 S   ,14,19,0,9,1,
726.93,18669388,363.083374,363.083389,0.015,0.041,C16 H15 N2 O8  ,16,15,2,8,0,
148.85,16518990,363.085162,363.084910,-0.253,-0.696,C25 H15 O S    ,25,15,0,1,1,
31.51,81411936,363.108551,363.108541,-0.010,-0.028,C18 H19 O8     ,18,19,0,8,0,
265.41,26689382,363.111914,363.111912,-0.002,-0.006,C15 H23 O8 S   ,15,23,0,8,1,
141.45,23199600,363.121619,363.121295,-0.324,-0.893,C26 H19 S      ,26,19,0,0,1,
9.85,106086280,363.144886,363.144927,0.041,0.113,C19 H23 O7     ,19,23,0,7,0,
80.06,85114792,363.181332,363.181312,-0.020,-0.055,C20 H27 O6     ,20,27,0,6,0,
623.22,13488071,363.217713,363.217698,-0.016,-0.043,C21 H31 O5     ,21,31,0,5,0,
505.08,3135131,364.013337,364.013261,-0.076,-0.209,C15 H10 N O8 S ,15,10,1,8,1,
639.86,4363947,364.031035,364.031019,-0.016,-0.044,C15 H10 N O10  ,15,10,1,10,0,
712.20,3550894,364.034472,364.034390,-0.081,-0.223,C12 H14 N O10 S,12,14,1,10,1,
136.33,22504140,364.067409,364.067405,-0.005,-0.013,C16 H14 N O9   ,16,14,1,9,0,
603.02,6308559,364.070827,364.070776,-0.051,-0.140,C13 H18 N O9 S ,13,18,1,9,1,
53.99,36422380,364.103776,364.103790,0.015,0.040,C17 H18 N O8   ,17,18,1,8,0,
675.30,3674864,364.107201,364.107161,-0.039,-0.108,C14 H22 N O8 S ,14,22,1,8,1,
294.16,19800846,364.140183,364.140176,-0.008,-0.021,C18 H22 N O7   ,18,22,1,7,0,
753.57,4011809,364.161243,364.161305,0.062,0.169,C15 H26 N O9   ,15,26,1,9,0,
531.33,7318320,364.176518,364.176561,0.044,0.119,C19 H26 N O6   ,19,26,1,6,0,
719.29,3700537,364.187527,364.187795,0.267,0.734,C18 H26 N3 O5  ,18,26,3,5,0,
595.64,4224555,365.014971,365.015035,0.063,0.174,C15 H9 O11     ,15,9,0,11,0,
687.93,3741239,365.027996,365.027789,-0.207,-0.567,C23 H9 O3 S    ,23,9,0,3,1,
57.90,31958604,365.051440,365.051420,-0.020,-0.054,C16 H13 O10    ,16,13,0,10,0,
457.80,11470415,365.054764,365.054791,0.028,0.076,C13 H17 O10 S  ,13,17,0,10,1,
756.76,9197142,365.062711,365.062654,-0.057,-0.157,C15 H13 N2 O9  ,15,13,2,9,0,
505.50,8881752,365.064444,365.064174,-0.270,-0.738,C24 H13 O2 S   ,24,13,0,2,1,
38.80,82626160,365.087767,365.087806,0.039,0.107,C17 H17 O9     ,17,17,0,9,0,
313.66,19097200,365.091082,365.091177,0.095,0.260,C14 H21 O9 S   ,14,21,0,9,1,
729.29,35309176,365.099039,365.099039,-0.000,-0.000,C16 H17 N2 O8  ,16,17,2,8,0,
243.53,15058553,365.100804,365.100560,-0.245,-0.670,C25 H17 O S    ,25,17,0,1,1,
782.09,8783486,365.106250,365.106433,0.183,0.500,C18 H21 O6 S   ,18,21,0,6,1,
472.29,10319488,365.108821,365.108422,-0.399,-1.093,C27 H13 N2     ,27,13,2,0,0,
682.08,10319488,365.108821,365.108935,0.114,0.312,C14 H21 O11    ,14,21,0,11,0,
784.95,8599177,365.118657,365.118318,-0.339,-0.928,C25 H17 O3     ,25,17,0,3,0,
2.93,167331472,365.124197,365.124191,-0.006,-0.017,C18 H21 O8     ,18,21,0,8,0,
552.04,12723857,365.127442,365.127562,0.120,0.329,C15 H25 O8 S   ,15,25,0,8,1,
763.81,26347160,365.135403,365.135425,0.021,0.058,C17 H21 N2 O7  ,17,21,2,7,0,
562.38,13612698,365.137168,365.136945,-0.223,-0.609,C26 H21 S      ,26,21,0,0,1,
718.17,43943584,365.142762,365.142818,0.057,0.156,C19 H25 O5 S   ,19,25,0,5,1,
739.87,5660321,365.145041,365.145321,0.280,0.766,C15 H25 O10    ,15,25,0,10,0,
26.23,118900400,365.160580,365.160577,-0.003,-0.008,C19 H25 O7     ,19,25,0,7,0,
578.05,7786170,365.171759,365.171810,0.051,0.140,C18 H25 N2 O6  ,18,25,2,6,0,
16.47,76138192,365.196937,365.196962,0.025,0.069,C20 H29 O6     ,20,29,0,6,0,
24.44,22619876,365.218126,365.218092,-0.034,-0.094,C17 H33 O8     ,17,33,0,8,0,
-1000.00,11155185,365.233360,365.233348,-0.013,-0.035,C21 H33 O5     ,21,33,0,5,0,
483.01,4374982,366.029039,366.028911,-0.128,-0.351,C15 H12 N O8 S ,15,12,1,8,1,
502.64,9996758,366.046635,366.046669,0.034,0.093,C15 H12 N O10  ,15,12,1,10,0,
101.97,34064888,366.083035,366.083055,0.019,0.053,C16 H16 N O9   ,16,16,1,9,0,
729.94,3340805,366.098412,366.098311,-0.101,-0.276,C20 H16 N O6   ,20,16,1,6,0,
746.85,3336712,366.101366,366.101682,0.316,0.863,C17 H20 N O6 S ,17,20,1,6,1,
116.29,37620248,366.119401,366.119440,0.039,0.107,C17 H20 N O8   ,17,20,1,8,0,
204.35,15768099,366.130634,366.130674,0.040,0.108,C16 H20 N3 O7  ,16,20,3,7,0,
675.44,2977316,366.132212,366.132194,-0.017,-0.047,C25 H20 N S    ,25,20,1,0,1,
646.79,16898618,366.155867,366.155826,-0.041,-0.112,C18 H24 N O7   ,18,24,1,7,0,
723.35,4610628,366.167141,366.167059,-0.082,-0.224,C17 H24 N3 O6  ,17,24,3,6,0,
-1000.00,4354651,366.192087,366.192211,0.124,0.338,C19 H28 N O6   ,19,28,1,6,0,
-1000.00,3466554,366.999544,366.999659,0.115,0.315,C20 H3 N2 O6   ,20,3,2,6,0,
-1000.00,5926214,367.012818,367.012927,0.109,0.297,C15 H11 O9 S   ,15,11,0,9,1,
218.53,12746071,367.030662,367.030685,0.023,0.061,C15 H11 O11    ,15,11,0,11,0,
606.97,4522330,367.033801,367.033543,-0.258,-0.703,C25 H7 N2 S    ,25,7,2,0,1,
728.51,4522330,367.033801,367.034056,0.255,0.695,C12 H15 O11 S  ,12,15,0,11,1,
766.23,3418465,367.042019,367.041918,-0.100,-0.274,C14 H11 N2 O10 ,14,11,2,10,0,
691.66,5567845,367.046030,367.045941,-0.089,-0.244,C19 H11 O8     ,19,11,0,8,0,
307.35,69782904,367.067048,367.067070,0.022,0.061,C16 H15 O10    ,16,15,0,10,0,
610.89,10294651,367.070364,367.070441,0.077,0.210,C13 H19 O10 S  ,13,19,0,10,1,
754.34,18845058,367.078318,367.078304,-0.014,-0.038,C15 H15 N2 O9  ,15,15,2,9,0,
646.90,6186372,367.079979,367.079824,-0.155,-0.421,C24 H15 O2 S   ,24,15,0,2,1,
717.68,5974406,367.082486,367.082326,-0.160,-0.435,C20 H15 O7     ,20,15,0,7,0,
756.03,3505543,367.084406,367.084177,-0.230,-0.625,C8 H19 N2 O14  ,8,19,2,14,0,
713.68,29511048,367.085673,367.085698,0.025,0.067,C17 H19 O7 S   ,17,19,0,7,1,
8.97,160779680,367.103454,367.103456,0.002,0.005,C17 H19 O9     ,17,19,0,9,0,
756.08,30715300,367.114672,367.114689,0.017,0.047,C16 H19 N2 O8  ,16,19,2,8,0,
737.41,4225959,367.118561,367.118712,0.151,0.412,C21 H19 O6     ,21,19,0,6,0,
745.95,29691306,367.121986,367.122083,0.097,0.265,C18 H23 O6 S   ,18,23,0,6,1,
382.13,33328556,367.124538,367.124585,0.047,0.129,C14 H23 O11    ,14,23,0,11,0,
66.30,201674176,367.139859,367.139841,-0.018,-0.049,C18 H23 O8     ,18,23,0,8,0,
331.67,28814788,367.151129,367.151075,-0.055,-0.149,C17 H23 N2 O7  ,17,23,2,7,0,
709.36,6432198,367.152876,367.152595,-0.280,-0.764,C26 H23 S      ,26,23,0,0,1,
650.51,69422536,367.158468,367.158469,0.001,0.002,C19 H27 O5 S   ,19,27,0,5,1,
33.02,104353240,367.176178,367.176227,0.049,0.133,C19 H27 O7     ,19,27,0,7,0,
13.61,38948348,367.212617,367.212612,-0.005,-0.012,C20 H31 O6     ,20,31,0,6,0,
250.28,4938270,367.248938,367.248998,0.060,0.162,C21 H35 O5     ,21,35,0,5,0,
542.40,7659762,368.044520,368.044561,0.041,0.112,C15 H14 N O8 S ,15,14,1,8,1,
445.94,20771074,368.062320,368.062319,-0.001,-0.002,C15 H14 N O10  ,15,14,1,10,0,
724.28,5008657,368.077616,368.077575,-0.041,-0.111,C19 H14 N O7   ,19,14,1,7,0,
717.02,3162398,368.092092,368.092180,0.088,0.239,C15 H18 N3 O6 S,15,18,3,6,1,
578.70,44044580,368.098716,368.098705,-0.011,-0.029,C16 H18 N O9   ,16,18,1,9,0,
690.20,13943086,368.109918,368.109938,0.020,0.055,C15 H18 N3 O8  ,15,18,3,8,0,
731.84,3271986,368.114135,368.113961,-0.174,-0.473,C20 H18 N O6   ,20,18,1,6,0,
742.82,3139892,368.117071,368.117332,0.261,0.708,C17 H22 N O6 S ,17,22,1,6,1,
173.84,33837380,368.135122,368.135090,-0.032,-0.086,C17 H22 N O8   ,17,22,1,8,0,
794.19,9515343,368.146362,368.146324,-0.038,-0.104,C16 H22 N3 O7  ,16,22,3,7,0,
723.08,7455062,368.153562,368.153718,0.156,0.424,C18 H26 N O5 S ,18,26,1,5,1,
677.01,11653478,368.171461,368.171476,0.014,0.039,C18 H26 N O7   ,18,26,1,7,0,
780.14,3559792,368.182674,368.182709,0.035,0.095,C17 H26 N3 O6  ,17,26,3,6,0,
688.20,4758640,369.025229,369.025205,-0.023,-0.063,C18 H9 O9      ,18,9,0,9,0,
279.03,10450035,369.028576,369.028577,0.001,0.001,C15 H13 O9 S   ,15,13,0,9,1,
145.47,31609988,369.046277,369.046335,0.058,0.156,C15 H13 O11    ,15,13,0,11,0,
617.24,7359633,369.061565,369.061591,0.026,0.071,C19 H13 O8     ,19,13,0,8,0,
665.18,8578206,369.076196,369.076195,-0.001,-0.002,C15 H17 N2 O7 S,15,17,2,7,1,
23.24,130274472,369.082725,369.082720,-0.005,-0.013,C16 H17 O10    ,16,17,0,10,0,
750.28,25662638,369.094011,369.093954,-0.057,-0.155,C15 H17 N2 O9  ,15,17,2,9,0,
799.49,8046771,369.098173,369.097976,-0.197,-0.533,C20 H17 O7     ,20,17,0,7,0,
603.27,94262456,369.101341,369.101348,0.006,0.017,C17 H21 O7 S   ,17,21,0,7,1,
56.44,206591168,369.119056,369.119106,0.050,0.136,C17 H21 O9     ,17,21,0,9,0,
749.80,5088980,369.134406,369.134362,-0.044,-0.120,C21 H21 O6     ,21,21,0,6,0,
697.15,41555160,369.137690,369.137733,0.043,0.117,C18 H25 O6 S   ,18,25,0,6,1,
3.46,167924960,369.155528,369.155491,-0.036,-0.098,C18 H25 O8     ,18,25,0,8,0,
769.06,11810033,369.166757,369.166725,-0.032,-0.087,C17 H25 N2 O7  ,17,25,2,7,0,
600.51,67949816,369.174079,369.174119,0.040,0.108,C19 H29 O5 S   ,19,29,0,5,1,
691.76,5897466,369.176355,369.176621,0.265,0.719,C15 H29 O10    ,15,29,0,10,0,
67.62,58021128,369.191867,369.191877,0.010,0.026,C19 H29 O7     ,19,29,0,7,0,
742.78,3282194,369.203036,369.203110,0.074,0.202,C18 H29 N2 O6  ,18,29,2,6,0,
-1000.00,14374185,369.228265,369.228262,-0.003,-0.007,C20 H33 O6     ,20,33,0,6,0,
491.58,5941246,370.023809,370.023826,0.016,0.044,C14 H12 N O9 S ,14,12,1,9,1,
720.58,3531804,370.056982,370.056840,-0.142,-0.384,C18 H12 N O8   ,18,12,1,8,0,
689.55,10078239,370.060165,370.060211,0.046,0.123,C15 H16 N O8 S ,15,16,1,8,1,
119.65,37214256,370.077925,370.077969,0.044,0.120,C15 H16 N O10  ,15,16,1,10,0,
730.73,8218682,370.089154,370.089203,0.048,0.131,C14 H16 N3 O9  ,14,16,3,9,0,
725.45,6049854,370.093220,370.093225,0.005,0.014,C19 H16 N O7   ,19,16,1,7,0,
64.37,40884304,370.114386,370.114355,-0.031,-0.083,C16 H20 N O9   ,16,20,1,9,0,
763.88,11610203,370.125565,370.125588,0.023,0.062,C15 H20 N3 O8  ,15,20,3,8,0,
722.12,6004831,370.129547,370.129611,0.064,0.172,C20 H20 N O6   ,20,20,1,6,0,
501.62,24369266,370.150738,370.150740,0.002,0.006,C17 H24 N O8   ,17,24,1,8,0,
697.75,7557244,370.161944,370.161974,0.030,0.081,C16 H24 N3 O7  ,16,24,3,7,0,
180.34,7616659,370.187149,370.187126,-0.023,-0.063,C18 H28 N O7   ,18,28,1,7,0,
-1000.00,4651900,371.004418,371.004470,0.052,0.140,C17 H7 O10     ,17,7,0,10,0,
-1000.00,7021439,371.007873,371.007841,-0.032,-0.086,C14 H11 O10 S  ,14,11,0,10,1,
602.52,9266077,371.040849,371.040856,0.006,0.017,C18 H11 O9     ,18,11,0,9,0,
371.68,20462496,371.044156,371.044227,0.071,0.192,C15 H15 O9 S   ,15,15,0,9,1,
718.54,3400611,371.047105,371.046729,-0.376,-1.014,C11 H15 O14    ,11,15,0,14,0,
708.30,6448042,371.055476,371.055460,-0.016,-0.044,C14 H15 N2 O8 S,14,15,2,8,1,
49.17,66247600,371.061981,371.061985,0.004,0.011,C15 H15 O11    ,15,15,0,11,0,
768.69,8930234,371.073297,371.073218,-0.078,-0.211,C14 H15 N2 O10 ,14,15,2,10,0,
797.13,4630460,371.075070,371.074739,-0.331,-0.892,C23 H15 O3 S   ,23,15,0,3,1,
520.36,12721086,371.077304,371.077241,-0.063,-0.170,C19 H15 O8     ,19,15,0,8,0,
678.19,29375426,371.080567,371.080612,0.045,0.121,C16 H19 O8 S   ,16,19,0,8,1,
648.83,14298058,371.090286,371.089995,-0.291,-0.785,C27 H15 S      ,27,15,0,0,1,
30.92,162814928,371.098324,371.098370,0.046,0.125,C16 H19 O10    ,16,19,0,10,0,
744.06,22027228,371.109620,371.109604,-0.016,-0.044,C15 H19 N2 O9  ,15,19,2,9,0,
442.51,14365663,371.113644,371.113627,-0.017,-0.046,C20 H19 O7     ,20,19,0,7,0,
554.08,114154464,371.116982,371.116998,0.015,0.041,C17 H23 O7 S   ,17,23,0,7,1,
37.65,153050096,371.134790,371.134756,-0.035,-0.093,C17 H23 O9     ,17,23,0,9,0,
646.91,12831733,371.137892,371.138127,0.235,0.633,C14 H27 O9 S   ,14,27,0,9,1,
755.71,10198011,371.144401,371.144139,-0.262,-0.707,C28 H19 O      ,28,19,0,1,0,
742.06,13577213,371.146016,371.145989,-0.027,-0.072,C16 H23 N2 O8  ,16,23,2,8,0,
615.91,10890240,371.150062,371.150012,-0.050,-0.135,C21 H23 O6     ,21,23,0,6,0,
652.26,30882820,371.153310,371.153383,0.073,0.196,C18 H27 O6 S   ,18,27,0,6,1,
65.30,114547728,371.171122,371.171141,0.019,0.051,C18 H27 O8     ,18,27,0,8,0,
694.10,9604130,371.186445,371.186398,-0.047,-0.127,C22 H27 O5     ,22,27,0,5,0,
40.19,17108020,371.207532,371.207527,-0.005,-0.012,C19 H31 O7     ,19,31,0,7,0,
-1000.00,6356054,371.243848,371.243912,0.065,0.175,C20 H35 O6     ,20,35,0,6,0,
656.72,3296040,372.036150,372.036104,-0.046,-0.123,C17 H10 N O9   ,17,10,1,9,0,
535.54,9408299,372.039507,372.039476,-0.032,-0.085,C14 H14 N O9 S ,14,14,1,9,1,
702.62,8957769,372.072485,372.072490,0.005,0.014,C18 H14 N O8   ,18,14,1,8,0,
686.83,14483276,372.075802,372.075861,0.059,0.160,C15 H18 N O8 S ,15,18,1,8,1,
711.89,5359445,372.085524,372.085244,-0.280,-0.751,C26 H14 N S    ,26,14,1,0,1,
494.07,32522076,372.093619,372.093619,0.001,0.002,C15 H18 N O10  ,15,18,1,10,0,
850.16,6844263,372.104965,372.104853,-0.112,-0.302,C14 H18 N3 O9  ,14,18,3,9,0,
711.19,8576874,372.108899,372.108875,-0.023,-0.063,C19 H18 N O7   ,19,18,1,7,0,
493.45,30007166,372.129989,372.130005,0.015,0.041,C16 H22 N O9   ,16,22,1,9,0,
404.27,14401439,372.166448,372.166390,-0.057,-0.154,C17 H26 N O8   ,17,26,1,8,0,
691.85,3452841,372.177667,372.177624,-0.044,-0.117,C16 H26 N3 O7  ,16,26,3,7,0,
662.42,3547072,372.202782,372.202776,-0.006,-0.017,C18 H30 N O7   ,18,30,1,7,0,
384.35,5345961,373.020107,373.020120,0.013,0.034,C17 H9 O10     ,17,9,0,10,0,
-1000.00,9859756,373.023557,373.023491,-0.065,-0.175,C14 H13 O10 S  ,14,13,0,10,1,
602.59,7553717,373.033121,373.032874,-0.247,-0.662,C25 H9 O2 S    ,25,9,0,2,1,
578.57,14164682,373.056502,373.056506,0.004,0.009,C18 H13 O9     ,18,13,0,9,0,
58.23,30286540,373.059808,373.059877,0.068,0.183,C15 H17 O9 S   ,15,17,0,9,1,
556.82,14930646,373.069610,373.069260,-0.350,-0.938,C26 H13 O S    ,26,13,0,1,1,
706.28,8921816,373.072147,373.071762,-0.385,-1.032,C22 H13 O6     ,22,13,0,6,0,
71.42,91546336,373.077658,373.077635,-0.023,-0.062,C15 H17 O11    ,15,17,0,11,0,
223.79,25256682,373.092917,373.092891,-0.026,-0.069,C19 H17 O8     ,19,17,0,8,0,
609.42,26575606,373.105927,373.105645,-0.282,-0.755,C27 H17 S      ,27,17,0,0,1,
95.97,126575360,373.113976,373.114020,0.044,0.118,C16 H21 O10    ,16,21,0,10,0,
695.12,15090440,373.125290,373.125254,-0.036,-0.096,C15 H21 N2 O9  ,15,21,2,9,0,
119.96,25608972,373.129285,373.129277,-0.009,-0.023,C20 H21 O7     ,20,21,0,7,0,
593.73,30507792,373.132600,373.132648,0.048,0.129,C17 H25 O7 S   ,17,25,0,7,1,
79.63,76407584,373.150426,373.150406,-0.020,-0.054,C17 H25 O9     ,17,25,0,9,0,
601.20,11158306,373.153546,373.153777,0.231,0.620,C14 H29 O9 S   ,14,29,0,9,1,
670.53,7916328,373.160132,373.159789,-0.343,-0.920,C28 H21 O      ,28,21,0,1,0,
127.91,21930798,373.165627,373.165662,0.035,0.094,C21 H25 O6     ,21,25,0,6,0,
161.69,28705600,373.186775,373.186791,0.017,0.045,C18 H29 O8     ,18,29,0,8,0,
146.81,16180046,373.202074,373.202048,-0.026,-0.070,C22 H29 O5     ,22,29,0,5,0,
411.76,6196821,374.051781,374.051755,-0.026,-0.070,C17 H12 N O9   ,17,12,1,9,0,
513.56,13461080,374.055143,374.055126,-0.017,-0.046,C14 H16 N O9 S ,14,16,1,9,1,
498.79,18097782,374.088134,374.088140,0.006,0.017,C18 H16 N O8   ,18,16,1,8,0,
674.57,12240505,374.091452,374.091511,0.059,0.158,C15 H20 N O8 S ,15,20,1,8,1,
579.53,27895432,374.109241,374.109269,0.028,0.076,C15 H20 N O10  ,15,20,1,10,0,
752.57,3479187,374.120605,374.120503,-0.102,-0.273,C14 H20 N3 O9  ,14,20,3,9,0,
342.26,15324823,374.124565,374.124526,-0.040,-0.107,C19 H20 N O7   ,19,20,1,7,0,
730.45,3401370,374.127786,374.127897,0.111,0.297,C16 H24 N O7 S ,16,24,1,7,1,
550.35,15763114,374.145679,374.145655,-0.024,-0.065,C16 H24 N O9   ,16,24,1,9,0,
736.17,6295243,374.182025,374.182040,0.016,0.042,C17 H28 N O8   ,17,28,1,8,0,
-1000.00,3590499,374.910841,374.910706,-0.135,-0.360,C2 H3 N2 O18 S ,2,3,2,18,1,
251.37,13035989,375.035727,375.035770,0.043,0.115,C17 H11 O10    ,17,11,0,10,0,
183.88,13994456,375.039066,375.039141,0.075,0.200,C14 H15 O10 S  ,14,15,0,10,1,
653.13,10394080,375.048845,375.048524,-0.321,-0.855,C25 H11 O2 S   ,25,11,0,2,1,
299.74,16517608,375.056841,375.056899,0.059,0.156,C14 H15 O12    ,14,15,0,12,0,
210.02,29911542,375.072183,375.072156,-0.027,-0.073,C18 H15 O9     ,18,15,0,9,0,
194.70,32066040,375.075507,375.075527,0.020,0.052,C15 H19 O9 S   ,15,19,0,9,1,
506.06,22694402,375.085202,375.084910,-0.293,-0.780,C26 H15 O S    ,26,15,0,1,1,
652.40,23079430,375.090693,375.090783,0.090,0.240,C19 H19 O6 S   ,19,19,0,6,1,
232.84,62401032,375.093211,375.093285,0.074,0.198,C15 H19 O11    ,15,19,0,11,0,
129.91,44722712,375.108527,375.108541,0.015,0.039,C19 H19 O8     ,19,19,0,8,0,
514.62,28633626,375.111836,375.111912,0.076,0.203,C16 H23 O8 S   ,16,23,0,8,1,
625.86,28617250,375.121631,375.121295,-0.335,-0.894,C27 H19 S      ,27,19,0,0,1,
565.52,48933420,375.129693,375.129671,-0.022,-0.059,C16 H23 O10    ,16,23,0,10,0,
629.36,11000371,375.139353,375.139053,-0.300,-0.799,C27 H19 O2     ,27,19,0,2,0,
74.83,54716984,375.144911,375.144927,0.016,0.042,C20 H23 O7     ,20,23,0,7,0,
450.50,18090556,375.148172,375.148298,0.126,0.335,C17 H27 O7 S   ,17,27,0,7,1,
254.22,23333452,375.166031,375.166056,0.025,0.066,C17 H27 O9     ,17,27,0,9,0,
132.82,33122906,375.181348,375.181312,-0.036,-0.096,C21 H27 O6     ,21,27,0,6,0,
569.60,7068252,375.184628,375.184683,0.055,0.147,C18 H31 O6 S   ,18,31,0,6,1,
562.86,19835514,375.217657,375.217698,0.041,0.109,C22 H31 O5     ,22,31,0,5,0,
92.27,4156767,376.031055,376.031019,-0.036,-0.095,C16 H10 N O10  ,16,10,1,10,0,
299.84,18115968,376.067444,376.067405,-0.039,-0.105,C17 H14 N O9   ,17,14,1,9,0,
543.96,10587523,376.070810,376.070776,-0.035,-0.092,C14 H18 N O9 S ,14,18,1,9,1,
761.07,3300753,376.085791,376.086032,0.241,0.641,C18 H18 N O6 S ,18,18,1,6,1,
442.89,25111968,376.103772,376.103790,0.018,0.047,C18 H18 N O8   ,18,18,1,8,0,
658.01,5696932,376.107155,376.107161,0.006,0.016,C15 H22 N O8 S ,15,22,1,8,1,
430.20,17911234,376.140181,376.140176,-0.006,-0.016,C19 H22 N O7   ,19,22,1,7,0,
684.52,7695830,376.161263,376.161305,0.042,0.111,C16 H26 N O9   ,16,26,1,9,0,
462.08,6997476,376.176619,376.176561,-0.058,-0.155,C20 H26 N O6   ,20,26,1,6,0,
-1000.00,4802783,377.015058,377.015035,-0.023,-0.061,C16 H9 O11     ,16,9,0,11,0,
415.76,4696290,377.018348,377.018406,0.058,0.153,C13 H13 O11 S  ,13,13,0,11,1,
630.11,5529834,377.027987,377.027789,-0.199,-0.527,C24 H9 O3 S    ,24,9,0,3,1,
132.17,25276672,377.051380,377.051420,0.040,0.106,C17 H13 O10    ,17,13,0,10,0,
234.21,17879298,377.054746,377.054791,0.045,0.119,C14 H17 O10 S  ,14,17,0,10,1,
577.31,16519435,377.064468,377.064174,-0.294,-0.779,C25 H13 O2 S   ,25,13,0,2,1,
78.90,57045280,377.087818,377.087806,-0.012,-0.031,C18 H17 O9     ,18,17,0,9,0,
242.49,29462820,377.091149,377.091177,0.028,0.073,C15 H21 O9 S   ,15,21,0,9,1,
424.04,24113452,377.100801,377.100560,-0.241,-0.639,C26 H17 O S    ,26,17,0,1,1,
35.94,120516928,377.124195,377.124191,-0.004,-0.010,C19 H21 O8     ,19,21,0,8,0,
716.51,50819404,377.135453,377.135425,-0.028,-0.075,C18 H21 N2 O7  ,18,21,2,7,0,
660.59,24916302,377.137255,377.136945,-0.310,-0.822,C27 H21 S      ,27,21,0,0,1,
36.07,101020000,377.160574,377.160577,0.002,0.006,C20 H25 O7     ,20,25,0,7,0,
663.67,8350054,377.163741,377.163948,0.207,0.550,C17 H29 O7 S   ,17,29,0,7,1,
615.20,39874948,377.197004,377.196962,-0.041,-0.110,C21 H29 O6     ,21,29,0,6,0,
11.18,21279126,377.218093,377.218092,-0.001,-0.004,C18 H33 O8     ,18,33,0,8,0,
696.44,13144485,377.233292,377.233348,0.055,0.147,C22 H33 O5     ,22,33,0,5,0,
473.95,9815177,378.046678,378.046669,-0.009,-0.025,C16 H12 N O10  ,16,12,1,10,0,
652.47,6333580,378.050028,378.050040,0.012,0.032,C13 H16 N O10 S,13,16,1,10,1,
85.99,28447914,378.083081,378.083055,-0.027,-0.070,C17 H16 N O9   ,17,16,1,9,0,
620.05,5629101,378.086389,378.086426,0.036,0.096,C14 H20 N O9 S ,14,20,1,9,1,
76.53,32740554,378.119419,378.119440,0.022,0.057,C18 H20 N O8   ,18,20,1,8,0,
667.47,13989077,378.130654,378.130674,0.020,0.052,C17 H20 N3 O7  ,17,20,3,7,0,
307.41,15762668,378.155869,378.155826,-0.043,-0.114,C19 H24 N O7   ,19,24,1,7,0,
700.12,5698829,378.192155,378.192211,0.057,0.149,C20 H28 N O6   ,20,28,1,6,0,
233.71,11532295,379.030584,379.030685,0.101,0.265,C16 H11 O11    ,16,11,0,11,0,
266.91,11532295,379.030584,379.030172,-0.412,-1.088,C29 H3 N2      ,29,3,2,0,0,
624.48,6318090,379.033891,379.033543,-0.348,-0.918,C26 H7 N2 S    ,26,7,2,0,1,
657.09,6318090,379.033891,379.034056,0.165,0.436,C13 H15 O11 S  ,13,15,0,11,1,
718.01,5484563,379.043748,379.043439,-0.309,-0.815,C24 H11 O3 S   ,24,11,0,3,1,
41.03,30292006,379.064602,379.064568,-0.034,-0.089,C21 H15 O5 S   ,21,15,0,5,1,
555.50,49707048,379.067099,379.067070,-0.029,-0.077,C17 H15 O10    ,17,15,0,10,0,
736.33,18806834,379.078257,379.078304,0.047,0.124,C16 H15 N2 O9  ,16,15,2,9,0,
562.08,11683892,379.080041,379.079824,-0.217,-0.573,C25 H15 O2 S   ,25,15,0,2,1,
44.96,115800136,379.103465,379.103456,-0.009,-0.024,C18 H19 O9     ,18,19,0,9,0,
740.00,35338324,379.114723,379.114689,-0.034,-0.088,C17 H19 N2 O8  ,17,19,2,8,0,
676.20,15513685,379.116539,379.116210,-0.329,-0.869,C26 H19 O S    ,26,19,0,1,1,
766.22,8910940,379.124539,379.124585,0.046,0.122,C15 H23 O11    ,15,23,0,11,0,
