mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
563.09,6579822,454.198416,454.198359,-0.057,-0.125,C24 H28 N3 O6  ,24,28,3,6,0,
372.31,8625777,454.202632,454.202382,-0.250,-0.550,C29 H28 N O4   ,29,28,1,4,0,
500.77,9051794,454.244668,454.244641,-0.027,-0.059,C23 H36 N O8   ,23,36,1,8,0,
697.25,3473051,454.256003,454.255874,-0.129,-0.284,C22 H36 N3 O7  ,22,36,3,7,0,
-1000.00,7028984,455.046599,455.046729,0.130,0.286,C18 H15 O14    ,18,15,0,14,0,
643.46,7028984,455.046599,455.046216,-0.383,-0.842,C31 H7 N2 O3   ,31,7,2,3,0,
122.31,30056724,455.083160,455.083114,-0.045,-0.100,C19 H19 O13    ,19,19,0,13,0,
527.42,20955416,455.089574,455.089995,0.421,0.925,C34 H15 S      ,34,15,0,0,1,
759.78,3893532,455.094020,455.094348,0.328,0.720,C18 H19 N2 O12 ,18,19,2,12,0,
33.65,46784816,455.119489,455.119500,0.010,0.023,C20 H23 O12    ,20,23,0,12,0,
700.58,9027896,455.130682,455.130733,0.052,0.113,C19 H23 N2 O11 ,19,23,2,11,0,
347.45,10285375,455.140198,455.140116,-0.082,-0.180,C30 H19 N2 O3  ,30,19,2,3,0,
397.72,10285375,455.140198,455.140629,0.431,0.947,C17 H27 O14    ,17,27,0,14,0,
134.65,34513228,455.155800,455.155885,0.085,0.187,C21 H27 O11    ,21,27,0,11,0,
145.07,34513228,455.155800,455.155372,-0.428,-0.941,C34 H19 N2     ,34,19,2,0,0,
619.93,9912660,455.167209,455.167119,-0.090,-0.198,C20 H27 N2 O10 ,20,27,2,10,0,
643.48,7657818,455.174428,455.174513,0.085,0.186,C22 H31 O8 S   ,22,31,0,8,1,
379.14,21643622,455.192299,455.192271,-0.028,-0.062,C22 H31 O10    ,22,31,0,10,0,
502.88,19644802,455.228645,455.228656,0.011,0.025,C23 H35 O9     ,23,35,0,9,0,
538.93,12067205,455.232012,455.232027,0.015,0.033,C20 H39 O9 S   ,20,39,0,9,1,
53.09,49848736,455.265022,455.265042,0.020,0.043,C24 H39 O8     ,24,39,0,8,0,
73.66,38920608,455.268407,455.268413,0.005,0.012,C21 H43 O8 S   ,21,43,0,8,1,
43.70,17293782,455.337820,455.337813,-0.008,-0.017,C26 H47 O6     ,26,47,0,6,0,
652.49,6147096,456.096958,456.096990,0.032,0.071,C19 H22 N O10 S,19,22,1,10,1,
640.17,8303653,456.114646,456.114236,-0.410,-0.900,C32 H14 N3 O   ,32,14,3,1,0,
700.68,8303653,456.114646,456.114749,0.103,0.225,C19 H22 N O12  ,19,22,1,12,0,
679.31,8262702,456.125870,456.125982,0.113,0.247,C18 H22 N3 O11 ,18,22,3,11,0,
616.13,3634224,456.129794,456.129353,-0.441,-0.967,C15 H26 N3 O11 S,15,26,3,11,1,
677.07,3634224,456.129794,456.130005,0.211,0.462,C23 H22 N O9   ,23,22,1,9,0,
373.51,8778809,456.141229,456.141238,0.010,0.021,C22 H22 N3 O8  ,22,22,3,8,0,
204.48,20145224,456.162372,456.162368,-0.004,-0.009,C19 H26 N3 O10 ,19,26,3,10,0,
196.29,14816341,456.177587,456.177624,0.036,0.080,C23 H26 N3 O7  ,23,26,3,7,0,
578.18,6585432,456.181133,456.180995,-0.138,-0.303,C20 H30 N3 O7 S,20,30,3,7,1,
587.77,6235249,456.214170,456.214009,-0.161,-0.353,C24 H30 N3 O6  ,24,30,3,6,0,
314.89,9946232,456.223999,456.223905,-0.094,-0.205,C22 H34 N O9   ,22,34,1,9,0,
439.43,3528879,456.296789,456.296676,-0.113,-0.248,C24 H42 N O7   ,24,42,1,7,0,
402.99,4849378,457.041141,457.041249,0.108,0.237,C21 H13 O12    ,21,13,0,12,0,
415.48,4849378,457.041141,457.040736,-0.405,-0.886,C34 H5 N2 O    ,34,5,2,1,0,
202.98,13653746,457.062344,457.061866,-0.479,-1.047,C31 H9 N2 O3   ,31,9,2,3,0,
221.77,13653746,457.062344,457.062379,0.035,0.076,C18 H17 O14    ,18,17,0,14,0,
656.59,5504766,457.077800,457.077635,-0.165,-0.362,C22 H17 O11    ,22,17,0,11,0,
144.91,33613580,457.098776,457.098764,-0.012,-0.026,C19 H21 O13    ,19,21,0,13,0,
729.07,4106001,457.103703,457.104124,0.421,0.922,C25 H17 N2 O7  ,25,17,2,7,0,
693.58,6608665,457.114066,457.114020,-0.046,-0.100,C23 H21 O10    ,23,21,0,10,0,
432.25,8748836,457.128622,457.128625,0.003,0.007,C19 H25 N2 O9 S,19,25,2,9,1,
186.60,31729448,457.135104,457.134637,-0.467,-1.022,C33 H17 N2 O   ,33,17,2,1,0,
187.64,31729448,457.135104,457.135150,0.046,0.100,C20 H25 O12    ,20,25,0,12,0,
727.24,5871413,457.150538,457.150406,-0.132,-0.289,C24 H25 O9     ,24,25,0,9,0,
672.08,8238903,457.153655,457.153777,0.122,0.268,C21 H29 O9 S   ,21,29,0,9,1,
328.75,17868612,457.171412,457.171022,-0.390,-0.852,C34 H21 N2     ,34,21,2,0,0,
351.11,17868612,457.171412,457.171535,0.123,0.270,C21 H29 O11    ,21,29,0,11,0,
605.23,4643664,457.187125,457.186791,-0.334,-0.729,C25 H29 O8     ,25,29,0,8,0,
540.33,11085650,457.190196,457.190163,-0.033,-0.073,C22 H33 O8 S   ,22,33,0,8,1,
563.45,18016096,457.207913,457.207921,0.008,0.017,C22 H33 O10    ,22,33,0,10,0,
651.85,3750764,457.223195,457.223177,-0.018,-0.039,C26 H33 O7     ,26,33,0,7,0,
507.71,21669756,457.244332,457.244306,-0.026,-0.057,C23 H37 O9     ,23,37,0,9,0,
498.78,17295230,457.247656,457.247677,0.021,0.046,C20 H41 O9 S   ,20,41,0,9,1,
195.58,31696790,457.280686,457.280692,0.006,0.012,C24 H41 O8     ,24,41,0,8,0,
683.35,4325282,457.295873,457.295948,0.075,0.164,C28 H41 O5     ,28,41,0,5,0,
27.17,14116786,457.317130,457.317077,-0.053,-0.115,C25 H45 O7     ,25,45,0,7,0,
547.14,3589621,458.087444,458.087488,0.044,0.097,C17 H20 N3 O10 S,17,20,3,10,1,
642.38,4494854,458.109381,458.109269,-0.112,-0.244,C22 H20 N O10  ,22,20,1,10,0,
569.51,4727304,458.112621,458.112641,0.020,0.044,C19 H24 N O10 S,19,24,1,10,1,
526.98,6881809,458.123924,458.123874,-0.051,-0.110,C18 H24 N3 O9 S,18,24,3,9,1,
592.51,6246942,458.141249,458.141632,0.383,0.837,C18 H24 N3 O11 ,18,24,3,11,0,
584.75,6488609,458.145752,458.145655,-0.098,-0.213,C23 H24 N O9   ,23,24,1,9,0,
101.38,16583209,458.156865,458.156888,0.023,0.051,C22 H24 N3 O8  ,22,24,3,8,0,
549.76,6343212,458.160246,458.160259,0.013,0.029,C19 H28 N3 O8 S,19,28,3,8,1,
412.63,13527609,458.177945,458.178018,0.073,0.159,C19 H28 N3 O10 ,19,28,3,10,0,
161.26,15448644,458.193291,458.193274,-0.017,-0.038,C23 H28 N3 O7  ,23,28,3,7,0,
744.75,6109772,458.203080,458.203170,0.090,0.195,C21 H32 N O10  ,21,32,1,10,0,
722.43,4273743,458.206668,458.206541,-0.127,-0.277,C18 H36 N O10 S,18,36,1,10,1,
477.63,9943655,458.239656,458.239555,-0.100,-0.219,C22 H36 N O9   ,22,36,1,9,0,
447.65,6724227,458.275936,458.275941,0.005,0.010,C23 H40 N O8   ,23,40,1,8,0,
656.14,3583178,459.056872,459.056899,0.027,0.059,C21 H15 O12    ,21,15,0,12,0,
657.55,3583178,459.056872,459.056386,-0.486,-1.058,C34 H7 N2 O    ,34,7,2,1,0,
545.82,5950668,459.060104,459.060271,0.166,0.362,C18 H19 O12 S  ,18,19,0,12,1,
550.21,5950668,459.060104,459.059758,-0.347,-0.756,C31 H11 N2 O S ,31,11,2,1,1,
231.40,12500185,459.077899,459.077516,-0.383,-0.834,C31 H11 N2 O3  ,31,11,2,3,0,
261.80,12500185,459.077899,459.078029,0.130,0.284,C18 H19 O14    ,18,19,0,14,0,
283.34,8969445,459.093444,459.093285,-0.159,-0.346,C22 H19 O11    ,22,19,0,11,0,
606.44,7128296,459.096595,459.096143,-0.452,-0.985,C32 H15 N2 S   ,32,15,2,0,1,
621.49,7128296,459.096595,459.096656,0.061,0.132,C19 H23 O11 S  ,19,23,0,11,1,
230.35,21933300,459.114358,459.113901,-0.457,-0.996,C32 H15 N2 O2  ,32,15,2,2,0,
233.51,21933300,459.114358,459.114414,0.056,0.122,C19 H23 O13    ,19,23,0,13,0,
353.47,11181312,459.129685,459.129671,-0.014,-0.031,C23 H23 O10    ,23,23,0,10,0,
532.04,16755984,459.150634,459.150287,-0.347,-0.756,C33 H19 N2 O   ,33,19,2,1,0,
556.97,16755984,459.150634,459.150800,0.166,0.361,C20 H27 O12    ,20,27,0,12,0,
558.94,11185435,459.166201,459.166056,-0.145,-0.315,C24 H27 O9     ,24,27,0,9,0,
491.78,12909853,459.169332,459.169427,0.095,0.208,C21 H31 O9 S   ,21,31,0,9,1,
503.61,7996727,459.202596,459.202442,-0.154,-0.336,C25 H31 O8     ,25,31,0,8,0,
435.19,13258041,459.205804,459.205813,0.009,0.019,C22 H35 O8 S   ,22,35,0,8,1,
178.94,19737920,459.215139,459.215196,0.056,0.123,C33 H31 S      ,33,31,0,0,1,
670.86,18197830,459.223531,459.223571,0.040,0.086,C22 H35 O10    ,22,35,0,10,0,
630.94,8076621,459.233291,459.232954,-0.337,-0.733,C33 H31 O2     ,33,31,0,2,0,
467.19,7664978,459.238856,459.238827,-0.029,-0.064,C26 H35 O7     ,26,35,0,7,0,
272.56,15674721,459.260011,459.259956,-0.055,-0.119,C23 H39 O9     ,23,39,0,9,0,
578.87,8416620,459.275238,459.275213,-0.025,-0.055,C27 H39 O6     ,27,39,0,6,0,
589.30,4076936,459.311730,459.311598,-0.132,-0.287,C28 H43 O5     ,28,43,0,5,0,
-1000.00,3649414,459.999884,459.999855,-0.028,-0.062,C7 H14 N3 O18 S,7,14,3,18,1,
-1000.00,3649414,459.999884,459.999994,0.110,0.240,C28 H2 N3 O5   ,28,2,3,5,0,
587.11,3960779,460.092020,460.091905,-0.115,-0.249,C18 H22 N O11 S,18,22,1,11,1,
540.53,8468451,460.124918,460.124919,0.002,0.004,C22 H22 N O10  ,22,22,1,10,0,
252.03,22917100,460.136162,460.136153,-0.009,-0.019,C21 H22 N3 O9  ,21,22,3,9,0,
648.69,3753966,460.139632,460.139524,-0.108,-0.235,C18 H26 N3 O9 S,18,26,3,9,1,
503.70,7204862,460.161482,460.161305,-0.177,-0.385,C23 H26 N O9   ,23,26,1,9,0,
612.54,25522182,460.172640,460.172538,-0.102,-0.222,C22 H26 N3 O8  ,22,26,3,8,0,
604.17,5165078,460.193730,460.193668,-0.062,-0.135,C19 H30 N3 O10 ,19,30,3,10,0,
584.50,4651033,460.197879,460.197691,-0.189,-0.410,C24 H30 N O8   ,24,30,1,8,0,
-1000.00,4526724,461.036194,461.036164,-0.030,-0.064,C20 H13 O13    ,20,13,0,13,0,
675.45,7746207,461.072526,461.072036,-0.489,-1.061,C34 H9 N2 O    ,34,9,2,1,0,
735.49,7746207,461.072526,461.072550,0.024,0.052,C21 H17 O12    ,21,17,0,12,0,
355.35,7568033,461.075842,461.075921,0.079,0.172,C18 H21 O12 S  ,18,21,0,12,1,
370.87,7568033,461.075842,461.075408,-0.434,-0.941,C31 H13 N2 O S ,31,13,2,1,1,
504.06,9163438,461.093630,461.093166,-0.464,-1.006,C31 H13 N2 O3  ,31,13,2,3,0,
534.56,9163438,461.093630,461.093679,0.049,0.107,C18 H21 O14    ,18,21,0,14,0,
149.24,16433849,461.109031,461.108935,-0.096,-0.208,C22 H21 O11    ,22,21,0,11,0,
489.82,7473852,461.112136,461.111793,-0.343,-0.744,C32 H17 N2 S   ,32,17,2,0,1,
543.78,7473852,461.112136,461.112306,0.170,0.368,C19 H25 O11 S  ,19,25,0,11,1,
549.45,12391112,461.129828,461.129551,-0.277,-0.600,C32 H17 N2 O2  ,32,17,2,2,0,
578.74,12391112,461.129828,461.130064,0.236,0.513,C19 H25 O13    ,19,25,0,13,0,
696.75,17248980,461.145332,461.145321,-0.012,-0.026,C23 H25 O10    ,23,25,0,10,0,
662.30,7736022,461.148618,461.148692,0.073,0.159,C20 H29 O10 S  ,20,29,0,10,1,
483.08,14713583,461.181779,461.181706,-0.073,-0.158,C24 H29 O9     ,24,29,0,9,0,
429.90,16134897,461.185029,461.185077,0.048,0.104,C21 H33 O9 S   ,21,33,0,9,1,
290.98,13800183,461.192937,461.192939,0.002,0.004,C23 H29 N2 O8  ,23,29,2,8,0,
269.33,11641609,461.218205,461.218092,-0.114,-0.246,C25 H33 O8     ,25,33,0,8,0,
69.34,48214804,461.230770,461.230846,0.076,0.164,C33 H33 S      ,33,33,0,0,1,
253.88,14218009,461.239222,461.239221,-0.001,-0.001,C22 H37 O10    ,22,37,0,10,0,
121.29,13939492,461.254525,461.254477,-0.048,-0.104,C26 H37 O7     ,26,37,0,7,0,
311.56,8487731,461.275505,461.275606,0.101,0.220,C23 H41 O9     ,23,41,0,9,0,
603.84,16511807,461.290879,461.290863,-0.016,-0.035,C27 H41 O6     ,27,41,0,6,0,
579.40,5036890,461.327304,461.327248,-0.056,-0.122,C28 H45 O5     ,28,45,0,5,0,
649.62,6438291,462.104252,462.104184,-0.068,-0.148,C21 H20 N O11  ,21,20,1,11,0,
566.06,3729813,462.107233,462.107042,-0.191,-0.414,C31 H16 N3 S   ,31,16,3,0,1,
618.81,3729813,462.107233,462.107555,0.322,0.697,C18 H24 N O11 S,18,24,1,11,1,
577.56,10745243,462.115532,462.115417,-0.115,-0.249,C20 H20 N3 O10 ,20,20,3,10,0,
616.88,5290397,462.118433,462.118789,0.355,0.768,C17 H24 N3 O10 S,17,24,3,10,1,
702.31,4558268,462.161236,462.161186,-0.051,-0.109,C32 H20 N3 O   ,32,20,3,1,0,
732.69,4558268,462.161236,462.161699,0.463,1.001,C19 H28 N O12  ,19,28,1,12,0,
84.82,20796880,462.188217,462.188188,-0.029,-0.062,C22 H28 N3 O8  ,22,28,3,8,0,
604.14,4841955,462.213421,462.213341,-0.081,-0.175,C24 H32 N O8   ,24,32,1,8,0,
613.92,5916139,462.224591,462.224574,-0.017,-0.036,C23 H32 N3 O7  ,23,32,3,7,0,
687.80,3370508,462.271057,462.270855,-0.201,-0.436,C22 H40 N O9   ,22,40,1,9,0,
-1000.00,5754949,463.051624,463.051814,0.190,0.411,C20 H15 O13    ,20,15,0,13,0,
-1000.00,5754949,463.051624,463.051162,-0.462,-0.997,C12 H19 N2 O15 S,12,19,2,15,1,
669.26,5754949,463.051624,463.051301,-0.323,-0.697,C33 H7 N2 O2   ,33,7,2,2,0,
624.17,3291207,463.054949,463.055185,0.237,0.511,C17 H19 O13 S  ,17,19,0,13,1,
629.43,3291207,463.054949,463.054672,-0.276,-0.597,C30 H11 N2 O2 S,30,11,2,2,1,
727.61,3291207,463.054949,463.055324,0.375,0.810,C38 H7         ,38,7,0,0,0,
130.59,18790496,463.088215,463.088200,-0.015,-0.032,C21 H19 O12    ,21,19,0,12,0,
442.52,6821986,463.091280,463.091058,-0.222,-0.480,C31 H15 N2 O S ,31,15,2,1,1,
473.31,6821986,463.091280,463.091571,0.291,0.628,C18 H23 O12 S  ,18,23,0,12,1,
78.64,29333626,463.124566,463.124585,0.019,0.041,C22 H23 O11    ,22,23,0,11,0,
92.68,29333626,463.124566,463.124072,-0.494,-1.066,C35 H15 N2     ,35,15,2,0,0,
500.26,6332540,463.127254,463.127443,0.189,0.408,C32 H19 N2 S   ,32,19,2,0,1,
314.86,14051458,463.135892,463.135819,-0.073,-0.158,C21 H23 N2 O10 ,21,23,2,10,0,
99.59,61307020,463.149072,463.149086,0.014,0.030,C16 H31 O13 S  ,16,31,0,13,1,
110.90,61307020,463.149072,463.148573,-0.499,-1.077,C29 H23 N2 O2 S,29,23,2,2,1,
150.46,61307020,463.149072,463.149224,0.153,0.329,C37 H19        ,37,19,0,0,0,
253.83,27080852,463.160950,463.160971,0.021,0.045,C23 H27 O10    ,23,27,0,10,0,
124.64,20871324,463.172234,463.172204,-0.030,-0.064,C22 H27 N2 O9  ,22,27,2,9,0,
127.39,20273326,463.197456,463.197356,-0.100,-0.216,C24 H31 O9     ,24,31,0,9,0,
657.95,8077495,463.208471,463.208590,0.119,0.256,C23 H31 N2 O8  ,23,31,2,8,0,
495.09,9652414,463.218364,463.217972,-0.392,-0.846,C34 H27 N2     ,34,27,2,0,0,
541.98,9652414,463.218364,463.218486,0.121,0.261,C21 H35 O11    ,21,35,0,11,0,
135.88,15567049,463.233767,463.233742,-0.026,-0.056,C25 H35 O8     ,25,35,0,8,0,
76.32,32602340,463.270113,463.270127,0.015,0.031,C26 H39 O7     ,26,39,0,7,0,
761.56,22313214,463.306538,463.306513,-0.025,-0.054,C27 H43 O6     ,27,43,0,6,0,
-1000.00,5247245,463.327526,463.327642,0.116,0.251,C24 H47 O8     ,24,47,0,8,0,
-1000.00,4057368,463.343239,463.342898,-0.341,-0.736,C28 H47 O5     ,28,47,0,5,0,
241.89,8133423,464.083400,464.082936,-0.464,-1.001,C33 H10 N3 O   ,33,10,3,1,0,
299.29,8133423,464.083400,464.083449,0.049,0.105,C20 H18 N O12  ,20,18,1,12,0,
217.60,12749641,464.119793,464.119321,-0.472,-1.017,C34 H14 N3     ,34,14,3,0,0,
277.50,12749641,464.119793,464.119834,0.041,0.089,C21 H22 N O11  ,21,22,1,11,0,
570.36,13015889,464.131058,464.131067,0.010,0.021,C20 H22 N3 O10 ,20,22,3,10,0,
628.39,6885211,464.144065,464.143822,-0.244,-0.525,C28 H22 N3 O2 S,28,22,3,2,1,
635.88,6885211,464.144065,464.144335,0.269,0.580,C15 H30 N O13 S,15,30,1,13,1,
649.96,6885211,464.144065,464.144473,0.408,0.878,C36 H18 N      ,36,18,1,0,0,
470.78,10439523,464.156172,464.156220,0.047,0.102,C22 H26 N O10  ,22,26,1,10,0,
599.63,3668326,464.159378,464.159591,0.213,0.458,C19 H30 N O10 S,19,30,1,10,1,
240.10,19692396,464.167472,464.167453,-0.019,-0.041,C21 H26 N3 O9  ,21,26,3,9,0,
475.84,7742334,464.192550,464.192605,0.055,0.118,C23 H30 N O9   ,23,30,1,9,0,
196.28,14248838,464.203803,464.203839,0.035,0.076,C22 H30 N3 O8  ,22,30,3,8,0,
471.72,6691736,464.228965,464.228991,0.026,0.055,C24 H34 N O8   ,24,34,1,8,0,
626.54,4823968,464.240345,464.240224,-0.121,-0.261,C23 H34 N3 O7  ,23,34,3,7,0,
641.12,5145522,464.265503,464.265376,-0.127,-0.274,C25 H38 N O7   ,25,38,1,7,0,
696.27,10660812,464.301805,464.301762,-0.043,-0.093,C26 H42 N O6   ,26,42,1,6,0,
20.01,13692402,465.067520,465.067464,-0.056,-0.120,C20 H17 O13    ,20,17,0,13,0,
732.64,3845642,465.101685,465.101348,-0.338,-0.726,C25 H21 O7 S   ,25,21,0,7,1,
104.81,34831884,465.103934,465.103850,-0.085,-0.182,C21 H21 O12    ,21,21,0,12,0,
649.98,5291534,465.106440,465.106708,0.268,0.576,C31 H17 N2 O S ,31,17,2,1,1,
684.58,4304400,465.109096,465.109210,0.113,0.244,C27 H17 N2 O6  ,27,17,2,6,0,
723.07,10497556,465.115215,465.115083,-0.132,-0.284,C20 H21 N2 O11 ,20,21,2,11,0,
52.07,40746532,465.140211,465.140235,0.024,0.053,C22 H25 O11    ,22,25,0,11,0,
75.16,40746532,465.140211,465.139722,-0.489,-1.050,C35 H17 N2     ,35,17,2,0,0,
53.57,32751168,465.176578,465.176621,0.043,0.092,C23 H29 O10    ,23,29,0,10,0,
291.69,10690120,465.187791,465.187854,0.063,0.136,C22 H29 N2 O9  ,22,29,2,9,0,
614.46,20119130,465.213070,465.213006,-0.064,-0.137,C24 H33 O9     ,24,33,0,9,0,
189.63,20201076,465.249370,465.249392,0.021,0.046,C25 H37 O8     ,25,37,0,8,0,
600.64,5621367,465.252708,465.252763,0.055,0.118,C22 H41 O8 S   ,22,41,0,8,1,
83.79,50151052,465.285749,465.285777,0.028,0.060,C26 H41 O7     ,26,41,0,7,0,
5.15,169918112,465.304394,465.304405,0.011,0.023,C27 H45 O4 S   ,27,45,0,4,1,
207.85,23969448,465.322223,465.322163,-0.060,-0.129,C27 H45 O6     ,27,45,0,6,0,
736.21,4090040,466.062608,466.062713,0.105,0.226,C19 H16 N O13  ,19,16,1,13,0,
740.00,4090040,466.062608,466.062200,-0.408,-0.875,C32 H8 N3 O2   ,32,8,3,2,0,
574.51,3381445,466.081136,466.081340,0.204,0.438,C20 H20 N O10 S,20,20,1,10,1,
350.39,8728786,466.099016,466.098586,-0.431,-0.924,C33 H12 N3 O   ,33,12,3,1,0,
405.01,8728786,466.099016,466.099099,0.082,0.177,C20 H20 N O12  ,20,20,1,12,0,
671.49,6242522,466.110089,466.110332,0.243,0.522,C19 H20 N3 O11 ,19,20,3,11,0,
245.91,13156587,466.135403,466.134971,-0.432,-0.927,C34 H16 N3     ,34,16,3,0,0,
305.06,13156587,466.135403,466.135484,0.081,0.174,C21 H24 N O11  ,21,24,1,11,0,
161.68,18538740,466.146725,466.146718,-0.008,-0.016,C20 H24 N3 O10 ,20,24,3,10,0,
221.27,16523533,466.183134,466.183103,-0.031,-0.066,C21 H28 N3 O9  ,21,28,3,9,0,
671.73,3815707,466.202614,466.202382,-0.232,-0.498,C30 H28 N O4   ,30,28,1,4,0,
594.80,8593703,466.219520,466.219489,-0.031,-0.067,C22 H32 N3 O8  ,22,32,3,8,0,
583.26,8184121,466.244665,466.244641,-0.025,-0.053,C24 H36 N O8   ,24,36,1,8,0,
643.79,9259355,466.292221,466.292260,0.038,0.082,C24 H40 N3 O6  ,24,40,3,6,0,
-1000.00,6005617,467.046631,467.046729,0.098,0.210,C19 H15 O14    ,19,15,0,14,0,
670.74,6005617,467.046631,467.046216,-0.415,-0.889,C32 H7 N2 O3   ,32,7,2,3,0,
135.55,28066698,467.083075,467.082601,-0.474,-1.015,C33 H11 N2 O2  ,33,11,2,2,0,
139.06,28066698,467.083075,467.083114,0.039,0.083,C20 H19 O13    ,20,19,0,13,0,
742.68,3758988,467.085630,467.085972,0.342,0.732,C30 H15 N2 O2 S,30,15,2,2,1,
566.07,6366100,467.096133,467.095868,-0.265,-0.567,C28 H19 O5 S   ,28,19,0,5,1,
67.80,46547876,467.119497,467.119500,0.002,0.005,C21 H23 O12    ,21,23,0,12,0,
118.39,46547876,467.119497,467.118987,-0.511,-1.093,C34 H15 N2 O   ,34,15,2,1,0,
655.40,3908520,467.124628,467.124860,0.232,0.496,C27 H19 N2 O6  ,27,19,2,6,0,
684.69,13329324,467.130846,467.130733,-0.113,-0.242,C20 H23 N2 O11 ,20,23,2,11,0,
71.95,42517436,467.155894,467.155885,-0.009,-0.019,C22 H27 O11    ,22,27,0,11,0,
595.71,11613126,467.167088,467.167119,0.030,0.065,C21 H27 N2 O10 ,21,27,2,10,0,
658.94,3822539,467.174127,467.174513,0.386,0.825,C23 H31 O8 S   ,23,31,0,8,1,
120.77,24814552,467.192176,467.192271,0.095,0.203,C23 H31 O10    ,23,31,0,10,0,
645.21,7664608,467.203485,467.203504,0.019,0.041,C22 H31 N2 O9  ,22,31,2,9,0,
482.83,19620836,467.210847,467.210898,0.051,0.109,C24 H35 O7 S   ,24,35,0,7,1,
756.55,21455858,467.228680,467.228656,-0.024,-0.052,C24 H35 O9     ,24,35,0,9,0,
103.60,27673610,467.265139,467.265042,-0.097,-0.208,C25 H39 O8     ,25,39,0,8,0,
763.01,4126739,467.276526,467.276275,-0.251,-0.538,C24 H39 N2 O7  ,24,39,2,7,0,
408.59,68928552,467.301480,467.301427,-0.053,-0.113,C26 H43 O7     ,26,43,0,7,0,
232.65,13648958,467.337879,467.337813,-0.066,-0.141,C27 H47 O6     ,27,47,0,6,0,
255.23,20178490,468.060616,468.060605,-0.011,-0.023,C19 H18 N O11 S,19,18,1,11,1,
234.65,10204768,468.114632,468.114236,-0.396,-0.846,C33 H14 N3 O   ,33,14,3,1,0,
299.70,10204768,468.114632,468.114749,0.117,0.250,C20 H22 N O12  ,20,22,1,12,0,
631.60,7448168,468.125867,468.125982,0.115,0.246,C19 H22 N3 O11 ,19,22,3,11,0,
599.99,6100597,468.144629,468.144609,-0.019,-0.041,C20 H26 N3 O8 S,20,26,3,8,1,
192.85,30082682,468.151121,468.151134,0.013,0.028,C21 H26 N O11  ,21,26,1,11,0,
197.25,30082682,468.151121,468.150621,-0.500,-1.068,C34 H18 N3     ,34,18,3,0,0,
373.22,13571713,468.162323,468.162368,0.044,0.095,C20 H26 N3 O10 ,20,26,3,10,0,
501.36,7935628,468.177574,468.177624,0.050,0.107,C24 H26 N3 O7  ,24,26,3,7,0,
88.57,41010844,468.198759,468.198753,-0.006,-0.013,C21 H30 N3 O9  ,21,30,3,9,0,
474.23,7394984,468.218105,468.218032,-0.073,-0.156,C30 H30 N O4   ,30,30,1,4,0,
647.25,5081780,468.235095,468.235139,0.044,0.093,C22 H34 N3 O8  ,22,34,3,8,0,
253.37,10421957,468.260322,468.260291,-0.031,-0.066,C24 H38 N O8   ,24,38,1,8,0,
-1000.00,3665650,468.323289,468.323166,-0.124,-0.264,C28 H42 N3 O3  ,28,42,3,3,0,
738.04,3777792,469.078017,469.077635,-0.382,-0.815,C23 H17 O11    ,23,17,0,11,0,
605.20,6689026,469.081066,469.081006,-0.060,-0.127,C20 H21 O11 S  ,20,21,0,11,1,
93.72,36047120,469.098822,469.098764,-0.057,-0.122,C20 H21 O13    ,20,21,0,13,0,
737.86,5726486,469.109818,469.109998,0.180,0.383,C19 H21 N2 O12 ,19,21,2,12,0,
89.54,39176488,469.135082,469.135150,0.068,0.145,C21 H25 O12    ,21,25,0,12,0,
114.47,39176488,469.135082,469.134637,-0.445,-0.949,C34 H17 N2 O   ,34,17,2,1,0,
749.20,4319531,469.140072,469.140510,0.438,0.933,C27 H21 N2 O6  ,27,21,2,6,0,
683.42,7850287,469.146235,469.146383,0.148,0.315,C20 H25 N2 O11 ,20,25,2,11,0,
130.71,27298112,469.171506,469.171535,0.029,0.063,C22 H29 O11    ,22,29,0,11,0,
144.61,27298112,469.171506,469.171022,-0.484,-1.031,C35 H21 N2     ,35,21,2,0,0,
440.99,8771913,469.182804,469.182769,-0.035,-0.075,C21 H29 N2 O10 ,21,29,2,10,0,
674.19,4543822,469.190187,469.190163,-0.024,-0.052,C23 H33 O8 S   ,23,33,0,8,1,
603.74,147638624,469.226578,469.226548,-0.030,-0.064,C24 H37 O7 S   ,24,37,0,7,1,
796.30,24250740,469.244287,469.244306,0.020,0.042,C24 H37 O9     ,24,37,0,9,0,
164.48,29804940,469.280696,469.280692,-0.005,-0.010,C25 H41 O8     ,25,41,0,8,0,
413.46,9325491,470.076221,470.075742,-0.479,-1.019,C32 H12 N3 S   ,32,12,3,0,1,
472.00,9325491,470.076221,470.076255,0.034,0.073,C19 H20 N O11 S,19,20,1,11,1,
443.08,7134144,470.093946,470.093500,-0.445,-0.948,C32 H12 N3 O2  ,32,12,3,2,0,
517.79,7134144,470.093946,470.094013,0.068,0.144,C19 H20 N O13  ,19,20,1,13,0,
544.53,7132116,470.123928,470.123874,-0.054,-0.115,C19 H24 N3 O9 S,19,24,3,9,1,
367.94,13024216,470.130274,470.129886,-0.388,-0.825,C33 H16 N3 O   ,33,16,3,1,0,
397.88,13024216,470.130274,470.130399,0.125,0.266,C20 H24 N O12  ,20,24,1,12,0,
345.63,14367712,470.141585,470.141632,0.047,0.101,C19 H24 N3 O11 ,19,24,3,11,0,
