mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
637.81,7684847,449.112140,449.111793,-0.346,-0.772,C31 H17 N2 S   ,31,17,2,0,1,
643.76,7684847,449.112140,449.112306,0.167,0.371,C18 H25 O11 S  ,18,25,0,11,1,
632.51,12227327,449.129842,449.129551,-0.290,-0.646,C31 H17 N2 O2  ,31,17,2,2,0,
688.34,12227327,449.129842,449.130064,0.223,0.496,C18 H25 O13    ,18,25,0,13,0,
98.91,34820876,449.145324,449.145321,-0.003,-0.007,C22 H25 O10    ,22,25,0,10,0,
624.11,9290512,449.148564,449.148692,0.128,0.285,C19 H29 O10 S  ,19,29,0,10,1,
5.50,886412096,449.169845,449.169821,-0.024,-0.054,C16 H33 O12 S  ,16,33,0,12,1,
291.43,24187706,449.193029,449.192939,-0.089,-0.199,C22 H29 N2 O8  ,22,29,2,8,0,
162.90,29299534,449.215857,449.215589,-0.268,-0.595,C28 H33 O3 S   ,28,33,0,3,1,
84.67,25416528,449.218170,449.218092,-0.079,-0.175,C24 H33 O8     ,24,33,0,8,0,
567.97,9395027,449.221407,449.221463,0.056,0.124,C21 H37 O8 S   ,21,37,0,8,1,
84.55,34083696,449.254452,449.254477,0.025,0.056,C25 H37 O7     ,25,37,0,7,0,
557.51,67441552,449.290923,449.290863,-0.060,-0.134,C26 H41 O6     ,26,41,0,6,0,
247.74,12583861,449.327280,449.327248,-0.031,-0.070,C27 H45 O5     ,27,45,0,5,0,
681.40,4270688,450.067881,450.067799,-0.082,-0.183,C19 H16 N O12  ,19,16,1,12,0,
213.03,9328257,450.104147,450.103671,-0.476,-1.057,C33 H12 N3     ,33,12,3,0,0,
289.06,9328257,450.104147,450.104184,0.037,0.083,C20 H20 N O11  ,20,20,1,11,0,
607.56,7413512,450.249747,450.249726,-0.021,-0.047,C24 H36 N O7   ,24,36,1,7,0,
576.69,9983765,450.264683,450.264982,0.300,0.665,C28 H36 N O4   ,28,36,1,4,0,
606.59,9983765,450.264683,450.264331,-0.352,-0.782,C20 H40 N3 O6 S,20,40,3,6,1,
307.31,10152427,451.051719,451.051301,-0.418,-0.927,C32 H7 N2 O2   ,32,7,2,2,0,
342.54,10152427,451.051719,451.051814,0.095,0.210,C19 H15 O13    ,19,15,0,13,0,
334.29,30235132,451.070345,451.070441,0.096,0.214,C20 H19 O10 S  ,20,19,0,10,1,
103.00,31791628,451.088165,451.088200,0.035,0.077,C20 H19 O12    ,20,19,0,12,0,
113.70,31791628,451.088165,451.087687,-0.478,-1.061,C33 H11 N2 O   ,33,11,2,1,0,
580.86,4481563,451.103682,451.103456,-0.226,-0.501,C24 H19 O9     ,24,19,0,9,0,
45.66,46225964,451.124618,451.124585,-0.032,-0.072,C21 H23 O11    ,21,23,0,11,0,
719.97,12241464,451.135883,451.135819,-0.065,-0.144,C20 H23 N2 O10 ,20,23,2,10,0,
106.06,40507984,451.160963,451.160971,0.007,0.017,C22 H27 O10    ,22,27,0,10,0,
339.64,13236830,451.176641,451.176227,-0.414,-0.918,C26 H27 O7     ,26,27,0,7,0,
163.81,28162672,451.197339,451.197356,0.017,0.037,C23 H31 O9     ,23,31,0,9,0,
740.27,14617211,451.208640,451.208590,-0.051,-0.113,C22 H31 N2 O8  ,22,31,2,8,0,
576.13,10209924,451.218060,451.217972,-0.088,-0.194,C33 H27 N2     ,33,27,2,0,0,
631.28,10209924,451.218060,451.218486,0.425,0.943,C20 H35 O11    ,20,35,0,11,0,
92.65,42424980,451.233786,451.233742,-0.044,-0.098,C24 H35 O8     ,24,35,0,8,0,
528.55,10197662,451.246788,451.246496,-0.293,-0.649,C32 H35 S      ,32,35,0,0,1,
35.53,30309040,451.265978,451.266104,0.127,0.281,C20 H39 N2 O9  ,20,39,2,9,0,
44.15,51878580,451.270126,451.270127,0.001,0.003,C25 H39 O7     ,25,39,0,7,0,
474.25,73669336,451.306526,451.306513,-0.014,-0.030,C26 H43 O6     ,26,43,0,6,0,
583.48,6657441,452.083425,452.082936,-0.490,-1.083,C32 H10 N3 O   ,32,10,3,1,0,
640.09,6657441,452.083425,452.083449,0.023,0.052,C19 H18 N O12  ,19,18,1,12,0,
290.66,13594050,452.119880,452.119834,-0.046,-0.102,C20 H22 N O11  ,20,22,1,11,0,
691.19,6688205,452.130957,452.131067,0.110,0.244,C19 H22 N3 O10 ,19,22,3,10,0,
444.45,8293860,452.156179,452.156220,0.040,0.089,C21 H26 N O10  ,21,26,1,10,0,
683.88,4709863,452.159514,452.159591,0.076,0.169,C18 H30 N O10 S,18,30,1,10,1,
649.35,8074734,452.167316,452.167453,0.137,0.303,C20 H26 N3 O9  ,20,26,3,9,0,
555.00,7413253,452.192582,452.192605,0.023,0.052,C22 H30 N O9   ,22,30,1,9,0,
567.05,5205513,452.196027,452.195976,-0.051,-0.113,C19 H34 N O9 S ,19,34,1,9,1,
488.97,27066684,453.086122,453.086091,-0.031,-0.068,C20 H21 O10 S  ,20,21,0,10,1,
72.20,47849804,453.103867,453.103850,-0.017,-0.038,C20 H21 O12    ,20,21,0,12,0,
760.42,6617430,453.115115,453.115083,-0.032,-0.071,C19 H21 N2 O11 ,19,21,2,11,0,
632.24,5321055,453.124609,453.124466,-0.143,-0.315,C30 H17 N2 O3  ,30,17,2,3,0,
690.60,5321055,453.124609,453.124979,0.370,0.817,C17 H25 O14    ,17,25,0,14,0,
88.55,52732268,453.140201,453.140235,0.034,0.074,C21 H25 O11    ,21,25,0,11,0,
96.65,52732268,453.140201,453.139722,-0.479,-1.058,C34 H17 N2     ,34,17,2,0,0,
724.80,9499000,453.151510,453.151469,-0.042,-0.092,C20 H25 N2 O10 ,20,25,2,10,0,
86.78,36364688,453.176620,453.176621,0.000,0.001,C22 H29 O10    ,22,29,0,10,0,
514.97,6662553,453.187822,453.187854,0.032,0.071,C21 H29 N2 O9  ,21,29,2,9,0,
336.46,27967920,453.213007,453.213006,-0.001,-0.003,C23 H33 O9     ,23,33,0,9,0,
110.34,81273264,453.216413,453.216377,-0.036,-0.079,C20 H37 O9 S   ,20,37,0,9,1,
662.71,5126593,453.231487,453.231633,0.146,0.323,C24 H37 O6 S   ,24,37,0,6,1,
77.37,66429392,453.249362,453.249392,0.030,0.066,C24 H37 O8     ,24,37,0,8,0,
635.19,12591582,453.262322,453.262146,-0.176,-0.388,C32 H37 S      ,32,37,0,0,1,
484.77,63414772,453.285790,453.285777,-0.013,-0.028,C25 H41 O7     ,25,41,0,7,0,
552.97,4717765,454.070956,454.071444,0.489,1.077,C21 H16 N3 O7 S,21,16,3,7,1,
605.43,3544271,454.081316,454.081340,0.025,0.054,C19 H20 N O10 S,19,20,1,10,1,
532.25,9204959,454.099136,454.099099,-0.037,-0.082,C19 H20 N O12  ,19,20,1,12,0,
360.98,12379392,454.135419,454.134971,-0.448,-0.987,C33 H16 N3     ,33,16,3,0,0,
441.01,12379392,454.135419,454.135484,0.065,0.143,C20 H24 N O11  ,20,24,1,11,0,
754.35,5468427,454.146628,454.146718,0.090,0.197,C19 H24 N3 O10 ,19,24,3,10,0,
576.67,9045282,454.171899,454.171870,-0.029,-0.065,C21 H28 N O10  ,21,28,1,10,0,
693.42,5661996,454.183168,454.183103,-0.065,-0.143,C20 H28 N3 O9  ,20,28,3,9,0,
534.40,8510787,454.208256,454.208255,-0.000,-0.001,C22 H32 N O9   ,22,32,1,9,0,
626.75,9262436,454.244643,454.244641,-0.002,-0.005,C23 H36 N O8   ,23,36,1,8,0,
511.66,6296966,454.280962,454.281026,0.064,0.141,C24 H40 N O7   ,24,40,1,7,0,
306.70,7800901,455.046715,455.046729,0.014,0.031,C18 H15 O14    ,18,15,0,14,0,
332.01,7800901,455.046715,455.046216,-0.499,-1.097,C31 H7 N2 O3   ,31,7,2,3,0,
616.45,9541718,455.065272,455.065356,0.084,0.185,C19 H19 O11 S  ,19,19,0,11,1,
622.89,9541718,455.065272,455.064843,-0.429,-0.943,C32 H11 N2 S   ,32,11,2,0,1,
623.69,6363232,455.075159,455.074739,-0.421,-0.924,C30 H15 O3 S   ,30,15,0,3,1,
139.76,31746150,455.083170,455.083114,-0.056,-0.123,C19 H19 O13    ,19,19,0,13,0,
573.03,15313016,455.101739,455.101742,0.003,0.006,C20 H23 O10 S  ,20,23,0,10,1,
86.37,51996808,455.119484,455.119500,0.015,0.034,C20 H23 O12    ,20,23,0,12,0,
104.72,51996808,455.119484,455.118987,-0.498,-1.093,C33 H15 N2 O   ,33,15,2,1,0,
715.37,8657042,455.130673,455.130733,0.060,0.132,C19 H23 N2 O11 ,19,23,2,11,0,
615.07,5814422,455.134734,455.134756,0.022,0.049,C24 H23 O9     ,24,23,0,9,0,
141.59,21743772,455.140459,455.140116,-0.343,-0.753,C30 H19 N2 O3  ,30,19,2,3,0,
148.82,21743772,455.140459,455.140629,0.170,0.374,C17 H27 O14    ,17,27,0,14,0,
113.95,42526888,455.155845,455.155885,0.040,0.089,C21 H27 O11    ,21,27,0,11,0,
124.26,42526888,455.155845,455.155372,-0.473,-1.038,C34 H19 N2     ,34,19,2,0,0,
666.84,9431220,455.167138,455.167119,-0.019,-0.042,C20 H27 N2 O10 ,20,27,2,10,0,
715.89,5394616,455.171117,455.171141,0.025,0.055,C25 H27 O8     ,25,27,0,8,0,
542.54,13859002,455.174441,455.174513,0.072,0.157,C22 H31 O8 S   ,22,31,0,8,1,
414.65,29616330,455.192339,455.192271,-0.068,-0.149,C22 H31 O10    ,22,31,0,10,0,
560.52,11323612,455.210822,455.210898,0.076,0.167,C23 H35 O7 S   ,23,35,0,7,1,
560.15,35940588,455.228635,455.228656,0.021,0.046,C23 H35 O9     ,23,35,0,9,0,
375.25,49703152,455.232035,455.232027,-0.007,-0.016,C20 H39 O9 S   ,20,39,0,9,1,
564.22,6269196,455.262961,455.262540,-0.422,-0.926,C28 H39 O3 S   ,28,39,0,3,1,
56.50,78162192,455.265001,455.265042,0.041,0.090,C24 H39 O8     ,24,39,0,8,0,
98.53,52865296,455.268398,455.268413,0.015,0.032,C21 H43 O8 S   ,21,43,0,8,1,
95.57,36301136,455.337809,455.337813,0.004,0.008,C26 H47 O6     ,26,47,0,6,0,
458.85,11320345,456.114716,456.114236,-0.481,-1.054,C32 H14 N3 O   ,32,14,3,1,0,
534.36,11320345,456.114716,456.114749,0.032,0.071,C19 H22 N O12  ,19,22,1,12,0,
575.51,9153594,456.151161,456.151134,-0.027,-0.059,C20 H26 N O11  ,20,26,1,11,0,
683.52,5635141,456.162115,456.162368,0.253,0.554,C19 H26 N3 O10 ,19,26,3,10,0,
635.19,7210070,456.181339,456.181647,0.308,0.675,C28 H26 N O5   ,28,26,1,5,0,
665.80,7210070,456.181339,456.180995,-0.344,-0.753,C20 H30 N3 O7 S,20,30,3,7,1,
650.71,7261276,456.187523,456.187520,-0.003,-0.008,C21 H30 N O10  ,21,30,1,10,0,
698.83,5012582,456.198812,456.198753,-0.059,-0.129,C20 H30 N3 O9  ,20,30,3,9,0,
606.61,5604461,456.206194,456.206147,-0.047,-0.103,C22 H34 N O7 S ,22,34,1,7,1,
491.77,11418749,456.223891,456.223905,0.014,0.032,C22 H34 N O9   ,22,34,1,9,0,
476.41,13982878,456.260215,456.260291,0.076,0.167,C23 H38 N O8   ,23,38,1,8,0,
621.20,4872042,457.041189,457.041249,0.061,0.133,C21 H13 O12    ,21,13,0,12,0,
622.68,4872042,457.041189,457.040736,-0.452,-0.990,C34 H5 N2 O    ,34,5,2,1,0,
547.95,4337517,457.044605,457.044621,0.015,0.033,C18 H17 O12 S  ,18,17,0,12,1,
552.24,4337517,457.044605,457.044107,-0.498,-1.089,C31 H9 N2 O S  ,31,9,2,1,1,
297.77,13946749,457.062281,457.062379,0.098,0.213,C18 H17 O14    ,18,17,0,14,0,
324.09,13946749,457.062281,457.061866,-0.416,-0.909,C31 H9 N2 O3   ,31,9,2,3,0,
278.60,9854859,457.077659,457.077635,-0.024,-0.052,C22 H17 O11    ,22,17,0,11,0,
692.56,8941454,457.080994,457.080493,-0.501,-1.096,C32 H13 N2 S   ,32,13,2,0,1,
706.16,8941454,457.080994,457.081006,0.012,0.026,C19 H21 O11 S  ,19,21,0,11,1,
193.06,37138336,457.098778,457.098764,-0.014,-0.030,C19 H21 O13    ,19,21,0,13,0,
615.97,13520815,457.117374,457.117392,0.017,0.038,C20 H25 O10 S  ,20,25,0,10,1,
682.73,3841982,457.133066,457.132648,-0.418,-0.915,C24 H25 O7 S   ,24,25,0,7,1,
145.65,35532736,457.135095,457.134637,-0.458,-1.003,C33 H17 N2 O   ,33,17,2,1,0,
146.37,35532736,457.135095,457.135150,0.055,0.120,C20 H25 O12    ,20,25,0,12,0,
543.39,7258062,457.150461,457.150406,-0.056,-0.121,C24 H25 O9     ,24,25,0,9,0,
506.62,17649616,457.153611,457.153777,0.166,0.363,C21 H29 O9 S   ,21,29,0,9,1,
302.04,24244192,457.171477,457.171022,-0.455,-0.996,C34 H21 N2     ,34,21,2,0,0,
320.02,24244192,457.171477,457.171535,0.058,0.127,C21 H29 O11    ,21,29,0,11,0,
468.31,20107250,457.190146,457.190163,0.017,0.037,C22 H33 O8 S   ,22,33,0,8,1,
564.55,25202690,457.207919,457.207921,0.002,0.004,C22 H33 O10    ,22,33,0,10,0,
604.36,6938641,457.223235,457.223177,-0.058,-0.126,C26 H33 O7     ,26,33,0,7,0,
546.45,32788516,457.244289,457.244306,0.017,0.038,C23 H37 O9     ,23,37,0,9,0,
250.88,62107688,457.247658,457.247677,0.020,0.043,C20 H41 O9 S   ,20,41,0,9,1,
735.03,4935721,457.249777,457.249667,-0.111,-0.242,C29 H33 N2 O3  ,29,33,2,3,0,
650.48,4788291,457.278582,457.278190,-0.393,-0.859,C28 H41 O3 S   ,28,41,0,3,1,
24.08,56078404,457.280669,457.280692,0.023,0.051,C24 H41 O8     ,24,41,0,8,0,
710.55,5652563,457.296015,457.295948,-0.067,-0.146,C28 H41 O5     ,28,41,0,5,0,
91.64,23212134,457.317114,457.317077,-0.036,-0.079,C25 H45 O7     ,25,45,0,7,0,
512.82,4938541,458.093994,458.093500,-0.494,-1.079,C31 H12 N3 O2  ,31,12,3,2,0,
578.84,4938541,458.093994,458.094013,0.019,0.041,C18 H20 N O13  ,18,20,1,13,0,
647.61,5178171,458.109382,458.109269,-0.113,-0.246,C22 H20 N O10  ,22,20,1,10,0,
699.60,4032318,458.112727,458.112641,-0.086,-0.189,C19 H24 N O10 S,19,24,1,10,1,
597.40,3712841,458.124063,458.123874,-0.189,-0.413,C18 H24 N3 O9 S,18,24,3,9,1,
636.23,3712841,458.124063,458.124526,0.463,1.010,C26 H20 N O7   ,26,20,1,7,0,
448.32,9646926,458.130293,458.129886,-0.407,-0.888,C32 H16 N3 O   ,32,16,3,1,0,
524.09,9646926,458.130293,458.130399,0.106,0.232,C19 H24 N O12  ,19,24,1,12,0,
652.54,4310877,458.145835,458.145655,-0.180,-0.394,C23 H24 N O9   ,23,24,1,9,0,
702.30,5411679,458.148930,458.149026,0.096,0.209,C20 H28 N O9 S ,20,28,1,9,1,
596.66,7607152,458.166676,458.166271,-0.404,-0.883,C33 H20 N3     ,33,20,3,0,0,
655.11,7607152,458.166676,458.166784,0.109,0.237,C20 H28 N O11  ,20,28,1,11,0,
486.58,9102208,458.185384,458.185412,0.028,0.061,C21 H32 N O8 S ,21,32,1,8,1,
636.86,7611281,458.202987,458.203170,0.183,0.400,C21 H32 N O10  ,21,32,1,10,0,
548.34,11744148,458.206562,458.206541,-0.021,-0.045,C18 H36 N O10 S,18,36,1,10,1,
584.57,5950370,458.221854,458.221797,-0.056,-0.123,C22 H36 N O7 S ,22,36,1,7,1,
230.27,15250354,458.239618,458.239555,-0.062,-0.136,C22 H36 N O9   ,22,36,1,9,0,
599.47,8033949,459.056983,459.056899,-0.084,-0.183,C21 H15 O12    ,21,15,0,12,0,
556.96,6991520,459.060313,459.060271,-0.042,-0.093,C18 H19 O12 S  ,18,19,0,12,1,
313.51,14325424,459.077928,459.077516,-0.412,-0.898,C31 H11 N2 O3  ,31,11,2,3,0,
331.04,14325424,459.077928,459.078029,0.101,0.220,C18 H19 O14    ,18,19,0,14,0,
435.89,14550718,459.093350,459.093285,-0.065,-0.142,C22 H19 O11    ,22,19,0,11,0,
612.96,9864897,459.096593,459.096143,-0.450,-0.980,C32 H15 N2 S   ,32,15,2,0,1,
617.26,9864897,459.096593,459.096656,0.063,0.138,C19 H23 O11 S  ,19,23,0,11,1,
155.18,27277008,459.114361,459.114414,0.054,0.117,C19 H23 O13    ,19,23,0,13,0,
162.94,27277008,459.114361,459.113901,-0.459,-1.000,C32 H15 N2 O2  ,32,15,2,2,0,
139.91,16799456,459.129782,459.129671,-0.112,-0.243,C23 H23 O10    ,23,23,0,10,0,
523.87,12265186,459.133097,459.133042,-0.056,-0.121,C20 H27 O10 S  ,20,27,0,10,1,
226.38,24966898,459.150797,459.150800,0.003,0.006,C20 H27 O12    ,20,27,0,12,0,
389.29,12789504,459.166128,459.166056,-0.072,-0.156,C24 H27 O9     ,24,27,0,9,0,
156.13,30144260,459.169494,459.169427,-0.067,-0.145,C21 H31 O9 S   ,21,31,0,9,1,
511.35,10843937,459.202450,459.202442,-0.008,-0.018,C25 H31 O8     ,25,31,0,8,0,
275.68,25073444,459.205781,459.205813,0.032,0.070,C22 H35 O8 S   ,22,35,0,8,1,
234.20,28096300,459.215189,459.215196,0.007,0.014,C33 H31 S      ,33,31,0,0,1,
649.06,29472564,459.223540,459.223571,0.031,0.067,C22 H35 O10    ,22,35,0,10,0,
603.50,11228989,459.233256,459.232954,-0.302,-0.658,C33 H31 O2     ,33,31,0,2,0,
326.50,17274690,459.238861,459.238827,-0.034,-0.073,C26 H35 O7     ,26,35,0,7,0,
293.48,27277142,459.259980,459.259956,-0.024,-0.051,C23 H39 O9     ,23,39,0,9,0,
283.89,20092772,459.275277,459.275213,-0.064,-0.140,C27 H39 O6     ,27,39,0,6,0,
19.08,19732344,459.296339,459.296342,0.003,0.006,C24 H43 O8     ,24,43,0,8,0,
604.77,12060549,459.311613,459.311598,-0.015,-0.033,C28 H43 O5     ,28,43,0,5,0,
499.67,6224477,460.109446,460.109150,-0.296,-0.643,C31 H14 N3 O2  ,31,14,3,2,0,
570.13,6224477,460.109446,460.109663,0.217,0.472,C18 H22 N O13  ,18,22,1,13,0,
587.87,6670955,460.124964,460.124919,-0.044,-0.096,C22 H22 N O10  ,22,22,1,10,0,
539.74,5825134,460.128072,460.128291,0.219,0.475,C19 H26 N O10 S,19,26,1,10,1,
583.81,5986942,460.145695,460.146049,0.354,0.769,C19 H26 N O12  ,19,26,1,12,0,
644.58,5986942,460.145695,460.145536,-0.159,-0.346,C32 H18 N3 O   ,32,18,3,1,0,
654.90,4574856,460.157250,460.157282,0.032,0.070,C18 H26 N3 O11 ,18,26,3,11,0,
480.25,6814348,460.161215,460.161305,0.090,0.195,C23 H26 N O9   ,23,26,1,9,0,
636.67,3941007,460.164566,460.164676,0.110,0.239,C20 H30 N O9 S ,20,30,1,9,1,
580.55,11029217,460.255175,460.255205,0.031,0.066,C22 H38 N O9   ,22,38,1,9,0,
610.31,3787503,460.270466,460.270462,-0.004,-0.010,C26 H38 N O6   ,26,38,1,6,0,
-1000.00,4072873,461.036323,461.036164,-0.159,-0.345,C20 H13 O13    ,20,13,0,13,0,
554.75,4208053,461.049327,461.048918,-0.409,-0.888,C28 H13 O5 S   ,28,13,0,5,1,
652.74,12447177,461.072551,461.072550,-0.001,-0.003,C21 H17 O12    ,21,17,0,12,0,
616.58,7099853,461.075946,461.075921,-0.026,-0.056,C18 H21 O12 S  ,18,21,0,12,1,
208.62,30375400,461.106795,461.106433,-0.362,-0.786,C26 H21 O6 S   ,26,21,0,6,1,
624.70,8261102,461.112345,461.112306,-0.039,-0.085,C19 H25 O11 S  ,19,25,0,11,1,
641.58,19734014,461.129983,461.129551,-0.432,-0.936,C32 H17 N2 O2  ,32,17,2,2,0,
694.57,19734014,461.129983,461.130064,0.082,0.177,C19 H25 O13    ,19,25,0,13,0,
540.33,7398913,461.133365,461.133574,0.209,0.453,C37 H17        ,37,17,0,0,0,
651.26,7398913,461.133365,461.132923,-0.443,-0.960,C29 H21 N2 O2 S,29,21,2,2,1,
666.42,7398913,461.133365,461.133436,0.070,0.153,C16 H29 O13 S  ,16,29,0,13,1,
184.43,20553228,461.145359,461.145321,-0.039,-0.084,C23 H25 O10    ,23,25,0,10,0,
583.17,9997839,461.148688,461.148692,0.004,0.009,C20 H29 O10 S  ,20,29,0,10,1,
568.68,9944610,461.169794,461.169308,-0.486,-1.053,C30 H25 N2 O S ,30,25,2,1,1,
579.80,9944610,461.169794,461.169821,0.027,0.059,C17 H33 O12 S  ,17,33,0,12,1,
197.89,18271788,461.181613,461.181706,0.094,0.203,C24 H29 O9     ,24,29,0,9,0,
210.27,28818992,461.185040,461.185077,0.037,0.080,C21 H33 O9 S   ,21,33,0,9,1,
244.62,26435126,461.192990,461.192939,-0.051,-0.110,C23 H29 N2 O8  ,23,29,2,8,0,
216.51,16137806,461.218131,461.218092,-0.039,-0.085,C25 H33 O8     ,25,33,0,8,0,
62.74,65945176,461.230767,461.230846,0.079,0.171,C33 H33 S      ,33,33,0,0,1,
444.89,20782690,461.239223,461.239221,-0.002,-0.004,C22 H37 O10    ,22,37,0,10,0,
91.98,28393070,461.254506,461.254477,-0.029,-0.063,C26 H37 O7     ,26,37,0,7,0,
87.09,31014544,461.290838,461.290863,0.025,0.054,C27 H41 O6     ,27,41,0,6,0,
335.66,17301170,461.327294,461.327248,-0.046,-0.100,C28 H45 O5     ,28,45,0,5,0,
690.15,6852979,462.104447,462.104184,-0.263,-0.569,C21 H20 N O11  ,21,20,1,11,0,
610.62,10314132,462.140594,462.140570,-0.024,-0.053,C22 H24 N O10  ,22,24,1,10,0,
619.15,5501335,462.143828,462.143941,0.113,0.245,C19 H28 N O10 S,19,28,1,10,1,
672.61,6097319,462.161428,462.161186,-0.242,-0.523,C32 H20 N3 O   ,32,20,3,1,0,
675.35,6097319,462.161428,462.161699,0.271,0.587,C19 H28 N O12  ,19,28,1,12,0,
552.30,5841333,462.177006,462.176955,-0.051,-0.111,C23 H28 N O9   ,23,28,1,9,0,
635.05,6261176,462.180437,462.180326,-0.111,-0.239,C20 H32 N O9 S ,20,32,1,9,1,
569.66,5810646,462.213172,462.212689,-0.483,-1.045,C16 H36 N3 O10 S,16,36,3,10,1,
581.66,5810646,462.213172,462.213341,0.169,0.365,C24 H32 N O8   ,24,32,1,8,0,
540.08,6408665,462.216758,462.216712,-0.046,-0.100,C21 H36 N O8 S ,21,36,1,8,1,
674.83,5331424,462.224715,462.224574,-0.141,-0.306,C23 H32 N3 O7  ,23,32,3,7,0,
628.62,7309818,462.253213,462.253097,-0.116,-0.250,C22 H40 N O7 S ,22,40,1,7,1,
686.02,5034506,462.270913,462.270855,-0.057,-0.124,C22 H40 N O9   ,22,40,1,9,0,
623.57,7205400,462.286130,462.286112,-0.019,-0.041,C26 H40 N O6   ,26,40,1,6,0,
370.28,7980239,463.051790,463.051814,0.024,0.052,C20 H15 O13    ,20,15,0,13,0,
638.90,7980239,463.051790,463.051301,-0.489,-1.056,C33 H7 N2 O2   ,33,7,2,2,0,
71.30,26199280,463.088237,463.088200,-0.038,-0.081,C21 H19 O12    ,21,19,0,12,0,
648.96,8928498,463.091518,463.091571,0.053,0.114,C18 H23 O12 S  ,18,23,0,12,1,
655.87,8928498,463.091518,463.091058,-0.460,-0.993,C31 H15 N2 O S ,31,15,2,1,1,
736.08,7777530,463.099464,463.099433,-0.031,-0.068,C20 H19 N2 O11 ,20,19,2,11,0,
100.08,32245008,463.124605,463.124585,-0.019,-0.042,C22 H23 O11    ,22,23,0,11,0,
632.93,8090899,463.127627,463.127443,-0.184,-0.398,C32 H19 N2 S   ,32,19,2,0,1,
638.49,8090899,463.127627,463.127956,0.329,0.710,C19 H27 O11 S  ,19,27,0,11,1,
529.77,91702568,463.149044,463.149224,0.181,0.390,C37 H19        ,37,19,0,0,0,
573.06,91702568,463.149044,463.148573,-0.471,-1.017,C29 H23 N2 O2 S,29,23,2,2,1,
665.72,91702568,463.149044,463.149086,0.042,0.091,C16 H31 O13 S  ,16,31,0,13,1,
110.68,29009202,463.160913,463.160971,0.058,0.125,C23 H27 O10    ,23,27,0,10,0,
248.91,19301692,463.172227,463.172204,-0.023,-0.050,C22 H27 N2 O9  ,22,27,2,9,0,
115.40,26264914,463.197435,463.197356,-0.079,-0.171,C24 H31 O9     ,24,31,0,9,0,
137.97,28411228,463.208729,463.208590,-0.139,-0.300,C23 H31 N2 O8  ,23,31,2,8,0,
427.22,17155430,463.218504,463.218486,-0.019,-0.041,C21 H35 O11    ,21,35,0,11,0,
299.89,21931380,463.233789,463.233742,-0.047,-0.102,C25 H35 O8     ,25,35,0,8,0,
603.07,61326740,463.270089,463.270127,0.039,0.083,C26 H39 O7     ,26,39,0,7,0,
34.29,44615092,463.306563,463.306513,-0.050,-0.108,C27 H43 O6     ,27,43,0,6,0,
-1000.00,6489558,463.342996,463.342898,-0.098,-0.211,C28 H47 O5     ,28,47,0,5,0,
575.39,3674228,464.083285,464.082936,-0.350,-0.753,C33 H10 N3 O   ,33,10,3,1,0,
580.77,3674228,464.083285,464.082797,-0.488,-1.052,C12 H22 N3 O14 S,12,22,3,14,1,
640.84,3674228,464.083285,464.083449,0.163,0.352,C20 H18 N O12  ,20,18,1,12,0,
552.57,10684565,464.119821,464.119321,-0.500,-1.078,C34 H14 N3     ,34,14,3,0,0,
596.06,10684565,464.119821,464.119834,0.013,0.027,C21 H22 N O11  ,21,22,1,11,0,
580.95,8706230,464.156317,464.156220,-0.097,-0.209,C22 H26 N O10  ,22,26,1,10,0,
715.47,4174009,464.159429,464.159591,0.161,0.348,C19 H30 N O10 S,19,30,1,10,1,
635.51,8868032,464.167446,464.167453,0.007,0.014,C21 H26 N3 O9  ,21,26,3,9,0,
680.83,7381207,464.192542,464.192605,0.063,0.136,C23 H30 N O9   ,23,30,1,9,0,
645.99,6211802,464.196067,464.195976,-0.091,-0.196,C20 H34 N O9 S ,20,34,1,9,1,
361.87,10651873,464.203842,464.203839,-0.004,-0.008,C22 H30 N3 O8  ,22,30,3,8,0,
673.47,6091000,464.229014,464.228991,-0.023,-0.050,C24 H34 N O8   ,24,34,1,8,0,
595.02,8225019,464.232315,464.232362,0.047,0.100,C21 H38 N O8 S ,21,38,1,8,1,
733.43,4256002,464.240533,464.240224,-0.309,-0.666,C23 H34 N3 O7  ,23,34,3,7,0,
711.14,13588793,464.301786,464.301762,-0.024,-0.052,C26 H42 N O6   ,26,42,1,6,0,
-1000.00,3726284,465.030602,465.030566,-0.037,-0.079,C32 H5 N2 O3   ,32,5,2,3,0,
-1000.00,3726284,465.030602,465.030427,-0.175,-0.377,C11 H17 N2 O16 S,11,17,2,16,1,
-1000.00,3726284,465.030602,465.031079,0.476,1.024,C19 H13 O14    ,19,13,0,14,0,
241.35,14937069,465.067439,465.067464,0.025,0.055,C20 H17 O13    ,20,17,0,13,0,
276.58,14937069,465.067439,465.066951,-0.488,-1.049,C33 H9 N2 O2   ,33,9,2,2,0,
578.35,5084144,465.070788,465.070974,0.186,0.399,C38 H9         ,38,9,0,0,0,
607.63,5084144,465.070788,465.070322,-0.466,-1.002,C30 H13 N2 O2 S,30,13,2,2,1,
626.84,5084144,465.070788,465.070835,0.047,0.101,C17 H21 O13 S  ,17,21,0,13,1,
56.03,36899852,465.103928,465.103850,-0.079,-0.169,C21 H21 O12    ,21,21,0,12,0,
629.04,4869136,465.106467,465.106708,0.241,0.518,C31 H17 N2 O S ,31,17,2,1,1,
