mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
146.33,19362002,481.207884,481.207921,0.037,0.077,C24 H33 O10    ,24,33,0,10,0,
607.36,4858075,481.220572,481.220675,0.103,0.214,C32 H33 O2 S   ,32,33,0,2,1,
346.74,8376543,481.226519,481.226548,0.029,0.061,C25 H37 O7 S   ,25,37,0,7,1,
241.62,18362604,481.244373,481.244306,-0.067,-0.139,C25 H37 O9     ,25,37,0,9,0,
171.24,25047284,481.257307,481.257060,-0.246,-0.512,C33 H37 O S    ,33,37,0,1,1,
84.46,43258116,481.280730,481.280692,-0.038,-0.079,C26 H41 O8     ,26,41,0,8,0,
461.57,39686428,481.317086,481.317077,-0.009,-0.018,C27 H45 O7     ,27,45,0,7,0,
595.52,6228784,482.094002,482.094013,0.012,0.024,C20 H20 N O13  ,20,20,1,13,0,
604.94,6228784,482.094002,482.093500,-0.502,-1.040,C33 H12 N3 O2  ,33,12,3,2,0,
628.27,4920132,482.123853,482.123874,0.021,0.043,C20 H24 N3 O9 S,20,24,3,9,1,
413.77,8651592,482.130296,482.129886,-0.410,-0.850,C34 H16 N3 O   ,34,16,3,1,0,
477.87,8651592,482.130296,482.130399,0.103,0.214,C21 H24 N O12  ,21,24,1,12,0,
724.45,4893521,482.141627,482.141632,0.005,0.011,C20 H24 N3 O11 ,20,24,3,11,0,
607.27,7240539,482.156969,482.156888,-0.080,-0.167,C24 H24 N3 O8  ,24,24,3,8,0,
751.48,3658589,482.160129,482.160259,0.130,0.270,C21 H28 N3 O8 S,21,28,3,8,1,
470.04,11420513,482.166745,482.166271,-0.473,-0.982,C35 H20 N3     ,35,20,3,0,0,
519.84,11420513,482.166745,482.166784,0.040,0.082,C22 H28 N O11  ,22,28,1,11,0,
557.48,8876905,482.178057,482.178018,-0.039,-0.081,C21 H28 N3 O10 ,21,28,3,10,0,
257.50,9495411,482.193348,482.193274,-0.074,-0.154,C25 H28 N3 O7  ,25,28,3,7,0,
302.93,12202882,482.214444,482.214403,-0.040,-0.084,C22 H32 N3 O9  ,22,32,3,9,0,
528.64,7287724,482.276100,482.275941,-0.159,-0.329,C25 H40 N O8   ,25,40,1,8,0,
610.62,4699059,482.287105,482.287174,0.069,0.144,C24 H40 N3 O7  ,24,40,3,7,0,
494.79,3377491,482.899610,482.899472,-0.137,-0.284,C12 H3 O19 S   ,12,3,0,19,1,
102.96,18978252,483.078026,483.078029,0.003,0.007,C20 H19 O14    ,20,19,0,14,0,
110.41,18978252,483.078026,483.077516,-0.510,-1.056,C33 H11 N2 O3  ,33,11,2,3,0,
645.81,4485590,483.093719,483.093285,-0.434,-0.898,C24 H19 O11    ,24,19,0,11,0,
106.91,30660068,483.114470,483.114414,-0.056,-0.116,C21 H23 O13    ,21,23,0,13,0,
666.03,4761062,483.116829,483.117272,0.443,0.917,C31 H19 N2 O2 S,31,19,2,2,1,
678.16,8783340,483.125618,483.125648,0.029,0.061,C20 H23 N2 O12 ,20,23,2,12,0,
118.98,27678204,483.150751,483.150800,0.049,0.100,C22 H27 O12    ,22,27,0,12,0,
130.09,27678204,483.150751,483.150287,-0.465,-0.961,C35 H19 N2 O   ,35,19,2,1,0,
573.35,3718663,483.166551,483.166056,-0.495,-1.025,C26 H27 O9     ,26,27,0,9,0,
441.80,17667604,483.187092,483.186672,-0.420,-0.868,C36 H23 N2     ,36,23,2,0,0,
511.03,17667604,483.187092,483.187185,0.093,0.193,C23 H31 O11    ,23,31,0,11,0,
524.15,14251554,483.205834,483.205813,-0.022,-0.045,C24 H35 O8 S   ,24,35,0,8,1,
189.50,16643630,483.223572,483.223571,-0.001,-0.002,C24 H35 O10    ,24,35,0,10,0,
497.77,7417399,483.236629,483.236325,-0.304,-0.629,C32 H35 O2 S   ,32,35,0,2,1,
152.65,53204540,483.242312,483.242198,-0.114,-0.236,C25 H39 O7 S   ,25,39,0,7,1,
275.82,20026950,483.259968,483.259956,-0.012,-0.024,C25 H39 O9     ,25,39,0,9,0,
588.66,10946127,483.272904,483.272710,-0.194,-0.401,C33 H39 O S    ,33,39,0,1,1,
109.39,48141920,483.296347,483.296342,-0.005,-0.011,C26 H43 O8     ,26,43,0,8,0,
-1000.00,3271312,483.369167,483.369113,-0.054,-0.111,C28 H51 O6     ,28,51,0,6,0,
660.00,3524748,484.124883,484.124919,0.037,0.076,C24 H22 N O10  ,24,22,1,10,0,
573.48,4258966,484.139735,484.140176,0.441,0.911,C28 H22 N O7   ,28,22,1,7,0,
686.10,4258966,484.139735,484.139524,-0.211,-0.435,C20 H26 N3 O9 S,20,26,3,9,1,
641.37,6949018,484.145903,484.145536,-0.367,-0.758,C34 H18 N3 O   ,34,18,3,1,0,
687.98,6949018,484.145903,484.145397,-0.506,-1.044,C13 H30 N3 O14 S,13,30,3,14,1,
701.47,6949018,484.145903,484.146049,0.146,0.301,C21 H26 N O12  ,21,26,1,12,0,
341.67,10406050,484.157255,484.157282,0.027,0.056,C20 H26 N3 O11 ,20,26,3,11,0,
650.52,5917871,484.176609,484.176561,-0.048,-0.099,C29 H26 N O6   ,29,26,1,6,0,
217.27,31725752,484.190761,484.191166,0.404,0.835,C25 H30 N3 O5 S,25,30,3,5,1,
403.77,9830586,484.193718,484.193668,-0.050,-0.104,C21 H30 N3 O10 ,21,30,3,10,0,
696.74,5462243,484.255348,484.255205,-0.143,-0.295,C24 H38 N O9   ,24,38,1,9,0,
663.76,3537131,484.266318,484.266439,0.121,0.250,C23 H38 N3 O8  ,23,38,3,8,0,
622.48,3609347,484.302772,484.302824,0.052,0.107,C24 H42 N3 O7  ,24,42,3,7,0,
250.01,8149755,485.057294,485.056780,-0.513,-1.058,C32 H9 N2 O4   ,32,9,2,4,0,
298.63,8149755,485.057294,485.057293,-0.000,-0.000,C19 H17 O15    ,19,17,0,15,0,
638.27,3608324,485.072520,485.072036,-0.484,-0.997,C36 H9 N2 O    ,36,9,2,1,0,
667.16,3608324,485.072520,485.072550,0.029,0.060,C23 H17 O12    ,23,17,0,12,0,
678.26,4229895,485.075720,485.075921,0.201,0.414,C20 H21 O12 S  ,20,21,0,12,1,
683.10,4229895,485.075720,485.075408,-0.312,-0.644,C33 H13 N2 O S ,33,13,2,1,1,
131.39,20773650,485.093650,485.093679,0.029,0.060,C20 H21 O14    ,20,21,0,14,0,
137.77,20773650,485.093650,485.093166,-0.484,-0.997,C33 H13 N2 O3  ,33,13,2,3,0,
579.60,8915743,485.112214,485.111793,-0.421,-0.868,C34 H17 N2 S   ,34,17,2,0,1,
582.75,8915743,485.112214,485.112306,0.092,0.189,C21 H25 O11 S  ,21,25,0,11,1,
119.15,25393962,485.130062,485.130064,0.003,0.005,C21 H25 O13    ,21,25,0,13,0,
141.21,25393962,485.130062,485.129551,-0.511,-1.052,C34 H17 N2 O2  ,34,17,2,2,0,
598.83,5165877,485.145486,485.145321,-0.166,-0.342,C25 H25 O10    ,25,25,0,10,0,
601.33,8565559,485.148522,485.148692,0.170,0.349,C22 H29 O10 S  ,22,29,0,10,1,
600.39,19110722,485.166348,485.165937,-0.412,-0.848,C35 H21 N2 O   ,35,21,2,1,0,
642.29,19110722,485.166348,485.166450,0.102,0.209,C22 H29 O12    ,22,29,0,12,0,
596.70,6671181,485.181837,485.181706,-0.131,-0.271,C26 H29 O9     ,26,29,0,9,0,
402.07,18627408,485.185095,485.185077,-0.018,-0.037,C23 H33 O9 S   ,23,33,0,9,1,
128.54,48552808,485.221429,485.221463,0.034,0.070,C24 H37 O8 S   ,24,37,0,8,1,
173.56,33594216,485.223951,485.223452,-0.499,-1.029,C33 H29 N2 O2  ,33,29,2,2,0,
239.27,33594216,485.223951,485.223965,0.014,0.028,C20 H37 O13    ,20,37,0,13,0,
670.40,7486326,485.242577,485.242592,0.016,0.032,C21 H41 O10 S  ,21,41,0,10,1,
98.48,69983104,485.257934,485.257848,-0.086,-0.177,C25 H41 O7 S   ,25,41,0,7,1,
309.60,19733388,485.275676,485.275606,-0.069,-0.143,C25 H41 O9     ,25,41,0,9,0,
73.83,31923108,485.312021,485.311992,-0.029,-0.059,C26 H45 O8     ,26,45,0,8,0,
687.91,5546926,485.327316,485.327248,-0.067,-0.139,C30 H45 O5     ,30,45,0,5,0,
-1000.00,13945787,485.348403,485.348377,-0.025,-0.053,C27 H49 O7     ,27,49,0,7,0,
582.49,3763631,486.104181,486.103671,-0.510,-1.050,C36 H12 N3     ,36,12,3,0,0,
637.27,3763631,486.104181,486.104184,0.003,0.005,C23 H20 N O11  ,23,20,1,11,0,
718.58,4044209,486.107366,486.107042,-0.324,-0.667,C33 H16 N3 S   ,33,16,3,0,1,
757.87,4044209,486.107366,486.107555,0.189,0.389,C20 H24 N O11 S,20,24,1,11,1,
593.50,5254589,486.125062,486.124800,-0.262,-0.539,C33 H16 N3 O2  ,33,16,3,2,0,
659.62,5254589,486.125062,486.125313,0.251,0.516,C20 H24 N O13  ,20,24,1,13,0,
668.99,5254589,486.125062,486.124662,-0.401,-0.824,C12 H28 N3 O15 S,12,28,3,15,1,
382.24,9416143,486.151761,486.151803,0.042,0.087,C23 H24 N3 O9  ,23,24,3,9,0,
438.33,7790033,486.155121,486.155174,0.053,0.109,C20 H28 N3 O9 S,20,28,3,9,1,
574.84,4566493,486.172966,486.172932,-0.034,-0.069,C20 H28 N3 O11 ,20,28,3,11,0,
549.32,5754357,486.209470,486.209318,-0.153,-0.314,C21 H32 N3 O10 ,21,32,3,10,0,
715.10,4363781,486.234605,486.234470,-0.136,-0.279,C23 H36 N O10  ,23,36,1,10,0,
553.25,3483153,486.253153,486.253097,-0.056,-0.115,C24 H40 N O7 S ,24,40,1,7,1,
546.66,6227485,486.270735,486.270855,0.121,0.248,C24 H40 N O9   ,24,40,1,9,0,
659.84,4881973,486.307504,486.307241,-0.264,-0.542,C25 H44 N O8   ,25,44,1,8,0,
247.51,9068587,487.072888,487.072943,0.055,0.113,C19 H19 O15    ,19,19,0,15,0,
282.89,9068587,487.072888,487.072430,-0.458,-0.940,C32 H11 N2 O4  ,32,11,2,4,0,
498.37,7241781,487.088340,487.088200,-0.140,-0.288,C23 H19 O12    ,23,19,0,12,0,
560.79,7266359,487.091579,487.091058,-0.521,-1.070,C33 H15 N2 O S ,33,15,2,1,1,
578.72,7266359,487.091579,487.091571,-0.008,-0.017,C20 H23 O12 S  ,20,23,0,12,1,
130.92,17719362,487.109259,487.109329,0.070,0.145,C20 H23 O14    ,20,23,0,14,0,
133.10,17719362,487.109259,487.108816,-0.443,-0.909,C33 H15 N2 O3  ,33,15,2,3,0,
626.23,6432847,487.127802,487.127443,-0.359,-0.737,C34 H19 N2 S   ,34,19,2,0,1,
645.26,6432847,487.127802,487.127956,0.154,0.317,C21 H27 O11 S  ,21,27,0,11,1,
278.73,14925914,487.145581,487.145201,-0.380,-0.780,C34 H19 N2 O2  ,34,19,2,2,0,
297.48,14925914,487.145581,487.145715,0.133,0.273,C21 H27 O13    ,21,27,0,13,0,
502.28,7469159,487.164240,487.164342,0.102,0.210,C22 H31 O10 S  ,22,31,0,10,1,
425.64,12230782,487.200820,487.200727,-0.092,-0.189,C23 H35 O9 S   ,23,35,0,9,1,
521.16,7581829,487.210431,487.210110,-0.321,-0.658,C34 H31 O S    ,34,31,0,1,1,
18.91,94101656,487.237131,487.237113,-0.018,-0.038,C24 H39 O8 S   ,24,39,0,8,1,
417.75,7995549,487.246865,487.246496,-0.369,-0.758,C35 H35 S      ,35,35,0,0,1,
298.51,14311609,487.291370,487.291257,-0.113,-0.233,C25 H43 O9     ,25,43,0,9,0,
23.25,15532241,487.327680,487.327642,-0.038,-0.079,C26 H47 O8     ,26,47,0,8,0,
-1000.00,5351643,487.342850,487.342898,0.048,0.098,C30 H47 O5     ,30,47,0,5,0,
506.56,4156118,488.123136,488.122692,-0.443,-0.909,C33 H18 N3 S   ,33,18,3,0,1,
560.10,4156118,488.123136,488.123205,0.070,0.143,C20 H26 N O11 S,20,26,1,11,1,
566.39,4017885,488.134407,488.134439,0.032,0.065,C19 H26 N3 O10 S,19,26,3,10,1,
595.05,4307681,488.140663,488.140963,0.301,0.616,C20 H26 N O13  ,20,26,1,13,0,
665.42,4307681,488.140663,488.140450,-0.212,-0.435,C33 H18 N3 O2  ,33,18,3,2,0,
219.70,16958194,488.167500,488.167453,-0.047,-0.097,C23 H26 N3 O9  ,23,26,3,9,0,
495.88,5352192,488.188703,488.188582,-0.120,-0.246,C20 H30 N3 O11 ,20,30,3,11,0,
610.35,3379971,488.192331,488.192605,0.274,0.562,C25 H30 N O9   ,25,30,1,9,0,
614.33,3379971,488.192331,488.191953,-0.377,-0.773,C17 H34 N3 O11 S,17,34,3,11,1,
154.36,12653322,488.203908,488.203839,-0.070,-0.143,C24 H30 N3 O8  ,24,30,3,8,0,
600.39,8422710,489.067669,489.067464,-0.205,-0.419,C22 H17 O13    ,22,17,0,13,0,
604.91,3648824,489.070599,489.070835,0.236,0.483,C19 H21 O13 S  ,19,21,0,13,1,
608.71,3648824,489.070599,489.070322,-0.277,-0.566,C32 H13 N2 O2 S,32,13,2,2,1,
703.74,3648824,489.070599,489.070974,0.375,0.766,C40 H9         ,40,9,0,0,0,
587.39,11949389,489.103961,489.103850,-0.111,-0.227,C23 H21 O12    ,23,21,0,12,0,
568.28,7066960,489.107138,489.106708,-0.430,-0.880,C33 H17 N2 O S ,33,17,2,1,1,
577.05,7066960,489.107138,489.107221,0.083,0.169,C20 H25 O12 S  ,20,25,0,12,1,
350.56,9729371,489.124866,489.124466,-0.400,-0.819,C33 H17 N2 O3  ,33,17,2,3,0,
395.70,9729371,489.124866,489.124979,0.113,0.230,C20 H25 O14    ,20,25,0,14,0,
108.35,14706021,489.140294,489.140235,-0.059,-0.121,C24 H25 O11    ,24,25,0,11,0,
449.34,6548839,489.143320,489.143093,-0.226,-0.463,C34 H21 N2 S   ,34,21,2,0,1,
504.16,6548839,489.143320,489.143606,0.287,0.586,C21 H29 O11 S  ,21,29,0,11,1,
662.25,12854652,489.176712,489.176621,-0.092,-0.188,C25 H29 O10    ,25,29,0,10,0,
713.17,7239038,489.179744,489.179992,0.248,0.507,C22 H33 O10 S  ,22,33,0,10,1,
529.24,8361348,489.188057,489.187854,-0.203,-0.414,C24 H29 N2 O9  ,24,29,2,9,0,
276.73,15119763,489.213141,489.213006,-0.135,-0.277,C26 H33 O9     ,26,33,0,9,0,
560.50,11679126,489.216408,489.216377,-0.031,-0.063,C23 H37 O9 S   ,23,37,0,9,1,
627.32,6426012,489.226151,489.225760,-0.391,-0.799,C34 H33 O S    ,34,33,0,1,1,
156.89,12039595,489.249526,489.249392,-0.134,-0.274,C27 H37 O8     ,27,37,0,8,0,
543.44,10163635,489.262496,489.262146,-0.350,-0.716,C35 H37 S      ,35,37,0,0,1,
552.68,9881016,489.270478,489.270521,0.043,0.088,C24 H41 O10    ,24,41,0,10,0,
664.17,5115327,489.280226,489.279904,-0.322,-0.657,C35 H37 O2     ,35,37,0,2,0,
471.54,17900994,489.285771,489.285777,0.006,0.012,C28 H41 O7     ,28,41,0,7,0,
624.58,4519376,489.306847,489.306907,0.060,0.123,C25 H45 O9     ,25,45,0,9,0,
507.74,9102809,489.322189,489.322163,-0.026,-0.053,C29 H45 O6     ,29,45,0,6,0,
587.60,5007305,490.099038,490.098586,-0.452,-0.922,C35 H12 N3 O   ,35,12,3,1,0,
644.12,5007305,490.099038,490.099099,0.061,0.125,C22 H20 N O12  ,22,20,1,12,0,
537.96,3823563,490.102209,490.101957,-0.253,-0.515,C32 H16 N3 O S ,32,16,3,1,1,
582.49,3823563,490.102209,490.102470,0.260,0.531,C19 H24 N O12 S,19,24,1,12,1,
480.57,6150112,490.135461,490.134971,-0.490,-0.999,C36 H16 N3     ,36,16,3,0,0,
548.27,6150112,490.135461,490.135484,0.024,0.048,C23 H24 N O11  ,23,24,1,11,0,
152.86,12130279,490.146783,490.146718,-0.065,-0.133,C22 H24 N3 O10 ,22,24,3,10,0,
644.41,4646893,490.156191,490.156100,-0.090,-0.184,C33 H20 N3 O2  ,33,20,3,2,0,
655.63,4646893,490.156191,490.156614,0.423,0.863,C20 H28 N O13  ,20,28,1,13,0,
589.69,3246066,490.164829,490.165345,0.516,1.053,C23 H28 N3 O7 S,23,28,3,7,1,
454.90,6584314,490.176736,490.177230,0.494,1.007,C30 H24 N3 O4  ,30,24,3,4,0,
538.88,4323342,490.208299,490.208255,-0.043,-0.088,C25 H32 N O9   ,25,32,1,9,0,
-1000.00,4605472,491.046569,491.046729,0.160,0.325,C21 H15 O14    ,21,15,0,14,0,
-1000.00,4605472,491.046569,491.046077,-0.492,-1.002,C13 H19 N2 O16 S,13,19,2,16,1,
624.28,4605472,491.046569,491.046216,-0.354,-0.720,C34 H7 N2 O3   ,34,7,2,3,0,
607.62,11700791,491.083111,491.082601,-0.509,-1.037,C35 H11 N2 O2  ,35,11,2,2,0,
620.85,11700791,491.083111,491.083114,0.004,0.008,C22 H19 O13    ,22,19,0,13,0,
614.72,5044793,491.086400,491.085972,-0.428,-0.872,C32 H15 N2 O2 S,32,15,2,2,1,
621.91,5044793,491.086400,491.086485,0.085,0.173,C19 H23 O13 S  ,19,23,0,13,1,
699.35,5044793,491.086400,491.086624,0.224,0.455,C40 H11        ,40,11,0,0,0,
145.26,17156686,491.119517,491.118987,-0.530,-1.079,C36 H15 N2 O   ,36,15,2,1,0,
153.97,17156686,491.119517,491.119500,-0.017,-0.034,C23 H23 O12    ,23,23,0,12,0,
696.77,5352016,491.122619,491.122358,-0.261,-0.531,C33 H19 N2 O S ,33,19,2,1,1,
741.40,5352016,491.122619,491.122871,0.252,0.514,C20 H27 O12 S  ,20,27,0,12,1,
120.66,19401316,491.155932,491.155885,-0.047,-0.096,C24 H27 O11    ,24,27,0,11,0,
487.88,5524071,491.158948,491.158743,-0.205,-0.417,C34 H23 N2 S   ,34,23,2,0,1,
541.51,5524071,491.158948,491.159256,0.308,0.627,C21 H31 O11 S  ,21,31,0,11,1,
657.73,9202283,491.167158,491.167119,-0.039,-0.080,C23 H27 N2 O10 ,23,27,2,10,0,
801.58,16165499,491.192267,491.192271,0.003,0.007,C25 H31 O10    ,25,31,0,10,0,
195.44,14051970,491.203511,491.203504,-0.007,-0.014,C24 H31 N2 O9  ,24,31,2,9,0,
228.02,14383762,491.228678,491.228656,-0.021,-0.043,C26 H35 O9     ,26,35,0,9,0,
566.49,5421722,491.241623,491.241410,-0.213,-0.433,C34 H35 O S    ,34,35,0,1,1,
524.80,4598431,491.249443,491.249273,-0.170,-0.347,C36 H31 N2     ,36,31,2,0,0,
584.48,4598431,491.249443,491.249786,0.343,0.698,C23 H39 O11    ,23,39,0,11,0,
115.27,16165545,491.265031,491.265042,0.011,0.022,C27 H39 O8     ,27,39,0,8,0,
73.22,39004864,491.301487,491.301427,-0.059,-0.121,C28 H43 O7     ,28,43,0,7,0,
579.14,10095318,491.337850,491.337813,-0.037,-0.076,C29 H47 O6     ,29,47,0,6,0,
366.24,4170917,492.077978,492.077712,-0.267,-0.542,C13 H22 N3 O15 S,13,22,3,15,1,
372.48,4170917,492.077978,492.078363,0.385,0.782,C21 H18 N O13  ,21,18,1,13,0,
588.34,4170917,492.077978,492.077850,-0.128,-0.260,C34 H10 N3 O2  ,34,10,3,2,0,
520.48,5223612,492.114634,492.114236,-0.398,-0.809,C35 H14 N3 O   ,35,14,3,1,0,
534.45,5223612,492.114634,492.114097,-0.537,-1.091,C14 H26 N3 O14 S,14,26,3,14,1,
589.20,5223612,492.114634,492.114749,0.115,0.233,C22 H22 N O12  ,22,22,1,12,0,
638.43,5360835,492.126083,492.125982,-0.101,-0.205,C21 H22 N3 O11 ,21,22,3,11,0,
735.07,3389640,492.133211,492.133376,0.165,0.336,C23 H26 N O9 S ,23,26,1,9,1,
388.16,6710483,492.151138,492.150621,-0.517,-1.050,C36 H18 N3     ,36,18,3,0,0,
456.21,6710483,492.151138,492.151134,-0.004,-0.008,C23 H26 N O11  ,23,26,1,11,0,
350.25,11390170,492.162526,492.162368,-0.158,-0.321,C22 H26 N3 O10 ,22,26,3,10,0,
714.83,8197354,492.187488,492.187520,0.031,0.064,C24 H30 N O10  ,24,30,1,10,0,
633.49,3516651,492.190891,492.190891,-0.000,-0.000,C21 H34 N O10 S,21,34,1,10,1,
525.92,10255600,492.198841,492.198753,-0.088,-0.179,C23 H30 N3 O9  ,23,30,3,9,0,
592.07,3885312,492.224107,492.223905,-0.202,-0.410,C25 H34 N O9   ,25,34,1,9,0,
667.42,3929380,492.281492,492.281420,-0.072,-0.146,C23 H42 N O10  ,23,42,1,10,0,
535.80,6937902,492.296804,492.296676,-0.128,-0.260,C27 H42 N O7   ,27,42,1,7,0,
569.52,3575505,492.974781,492.974352,-0.429,-0.870,C15 H9 O19     ,15,9,0,19,0,
276.27,7687943,493.062282,493.062379,0.097,0.196,C21 H17 O14    ,21,17,0,14,0,
306.14,7687943,493.062282,493.061866,-0.416,-0.845,C34 H9 N2 O3   ,34,9,2,3,0,
615.08,4668169,493.065518,493.065750,0.232,0.470,C18 H21 O14 S  ,18,21,0,14,1,
620.43,4668169,493.065518,493.065237,-0.281,-0.571,C31 H13 N2 O3 S,31,13,2,3,1,
710.95,4668169,493.065518,493.065888,0.370,0.751,C39 H9 O       ,39,9,0,1,0,
689.26,5658385,493.077765,493.077635,-0.130,-0.264,C25 H17 O11    ,25,17,0,11,0,
112.01,21622558,493.098765,493.098764,-0.001,-0.001,C22 H21 O13    ,22,21,0,13,0,
143.44,21622558,493.098765,493.098251,-0.514,-1.042,C35 H13 N2 O2  ,35,13,2,2,0,
644.30,4689695,493.101368,493.101622,0.254,0.515,C32 H17 N2 O2 S,32,17,2,2,1,
680.24,4310820,493.109830,493.109998,0.168,0.340,C21 H21 N2 O12 ,21,21,2,12,0,
134.82,25554740,493.135229,493.135150,-0.079,-0.160,C23 H25 O12    ,23,25,0,12,0,
636.86,5070646,493.137811,493.138008,0.197,0.400,C33 H21 N2 O S ,33,21,2,1,1,
528.50,6471483,493.146312,493.146383,0.071,0.144,C22 H25 N2 O11 ,22,25,2,11,0,
195.29,22753098,493.171508,493.171022,-0.486,-0.985,C37 H21 N2     ,37,21,2,0,0,
215.42,22753098,493.171508,493.171535,0.027,0.056,C24 H29 O11    ,24,29,0,11,0,
2.88,460189536,493.196050,493.196036,-0.014,-0.028,C18 H37 O13 S  ,18,37,0,13,1,
71.59,460189536,493.196050,493.195523,-0.527,-1.068,C31 H29 N2 O2 S,31,29,2,2,1,
135.40,460189536,493.196050,493.196174,0.125,0.253,C39 H25        ,39,25,0,0,0,
135.82,16732001,493.207784,493.207921,0.136,0.276,C25 H33 O10    ,25,33,0,10,0,
276.89,16732001,493.207784,493.207269,-0.515,-1.045,C17 H37 N2 O12 S,17,37,2,12,1,
721.61,3546980,493.212920,493.213281,0.361,0.731,C31 H29 N2 O4  ,31,29,2,4,0,
568.93,15077224,493.219070,493.219154,0.084,0.171,C24 H33 N2 O9  ,24,33,2,9,0,
632.02,4833132,493.226556,493.226548,-0.008,-0.017,C26 H37 O7 S   ,26,37,0,7,1,
180.33,19128182,493.244201,493.244306,0.106,0.214,C26 H37 O9     ,26,37,0,9,0,
123.89,26046350,493.280758,493.280692,-0.066,-0.135,C27 H41 O8     ,27,41,0,8,0,
782.39,3432341,493.292463,493.291925,-0.538,-1.091,C26 H41 N2 O7  ,26,41,2,7,0,
69.56,72806304,493.317139,493.317077,-0.062,-0.125,C28 H45 O7     ,28,45,0,7,0,
614.76,24416176,493.335700,493.335705,0.005,0.010,C29 H49 O4 S   ,29,49,0,4,1,
246.76,10231738,493.353416,493.353463,0.047,0.094,C29 H49 O6     ,29,49,0,6,0,
597.19,4888960,494.093991,494.093500,-0.491,-0.994,C34 H12 N3 O2  ,34,12,3,2,0,
667.72,4888960,494.093991,494.094013,0.022,0.045,C21 H20 N O13  ,21,20,1,13,0,
274.53,8081814,494.130264,494.129886,-0.378,-0.765,C35 H16 N3 O   ,35,16,3,1,0,
337.09,8081814,494.130264,494.130399,0.135,0.274,C22 H24 N O12  ,22,24,1,12,0,
433.83,8081814,494.130264,494.129747,-0.516,-1.045,C14 H28 N3 O14 S,14,28,3,14,1,
650.00,7287197,494.141749,494.141632,-0.117,-0.237,C21 H24 N3 O11 ,21,24,3,11,0,
629.27,7387560,494.160236,494.160259,0.023,0.047,C22 H28 N3 O8 S,22,28,3,8,1,
558.87,10965427,494.178045,494.178018,-0.028,-0.056,C22 H28 N3 O10 ,22,28,3,10,0,
386.74,8405449,494.214333,494.214403,0.070,0.142,C23 H32 N3 O9  ,23,32,3,9,0,
536.72,4950488,494.239563,494.239555,-0.008,-0.016,C25 H36 N O9   ,25,36,1,9,0,
739.32,3621343,494.251142,494.250789,-0.353,-0.714,C24 H36 N3 O8  ,24,36,3,8,0,
595.97,5966318,494.275968,494.275941,-0.027,-0.055,C26 H40 N O8   ,26,40,1,8,0,
-1000.00,4183956,494.972084,494.972243,0.160,0.322,C15 H11 O17 S  ,15,11,0,17,1,
-1000.00,4183956,494.972084,494.971730,-0.353,-0.714,C28 H3 N2 O6 S ,28,3,2,6,1,
-1000.00,4586430,495.041607,495.041643,0.036,0.073,C20 H15 O15    ,20,15,0,15,0,
622.30,4586430,495.041607,495.041130,-0.477,-0.963,C33 H7 N2 O4   ,33,7,2,4,0,
641.33,3923911,495.057081,495.056899,-0.182,-0.367,C24 H15 O12    ,24,15,0,12,0,
198.48,16135124,495.077986,495.078029,0.043,0.087,C21 H19 O14    ,21,19,0,14,0,
246.76,16135124,495.077986,495.077516,-0.470,-0.949,C34 H11 N2 O3  ,34,11,2,3,0,
74.52,30192618,495.114424,495.114414,-0.009,-0.019,C22 H23 O13    ,22,23,0,13,0,
105.53,30192618,495.114424,495.113901,-0.522,-1.055,C35 H15 N2 O2  ,35,15,2,2,0,
651.38,4596716,495.116978,495.117272,0.294,0.594,C32 H19 N2 O2 S,32,19,2,2,1,
606.35,5739505,495.125584,495.125648,0.064,0.129,C21 H23 N2 O12 ,21,23,2,12,0,
658.96,3369715,495.129642,495.129671,0.028,0.057,C26 H23 O10    ,26,23,0,10,0,
86.04,29897728,495.150846,495.150800,-0.047,-0.094,C23 H27 O12    ,23,27,0,12,0,
478.77,8352775,495.162107,495.162033,-0.073,-0.148,C22 H27 N2 O11 ,22,27,2,11,0,
530.78,7173130,495.166590,495.166056,-0.534,-1.078,C27 H27 O9     ,27,27,0,9,0,
626.95,5133323,495.169381,495.169427,0.047,0.094,C24 H31 O9 S   ,24,31,0,9,1,
115.32,22770710,495.187198,495.187185,-0.012,-0.025,C24 H31 O11    ,24,31,0,11,0,
122.83,22770710,495.187198,495.186672,-0.525,-1.061,C37 H23 N2     ,37,23,2,0,0,
573.11,8115223,495.189601,495.190043,0.443,0.894,C34 H27 N2 S   ,34,27,2,0,1,
153.25,18658348,495.223508,495.223571,0.063,0.127,C25 H35 O10    ,25,35,0,10,0,
561.20,7394357,495.239027,495.238827,-0.200,-0.404,C29 H35 O7     ,29,35,0,7,0,
575.75,6536247,495.242111,495.242198,0.088,0.177,C26 H39 O7 S   ,26,39,0,7,1,
296.28,20739138,495.259988,495.259956,-0.032,-0.064,C26 H39 O9     ,26,39,0,9,0,
41.65,38941784,495.296432,495.296342,-0.090,-0.182,C27 H43 O8     ,27,43,0,8,0,
6.19,91452528,495.332770,495.332727,-0.043,-0.086,C28 H47 O7     ,28,47,0,7,0,
491.47,5762623,496.109504,496.109150,-0.354,-0.714,C34 H14 N3 O2  ,34,14,3,2,0,
565.73,5762623,496.109504,496.109663,0.159,0.320,C21 H22 N O13  ,21,22,1,13,0,
628.79,5762623,496.109504,496.109012,-0.493,-0.993,C13 H26 N3 O15 S,13,26,3,15,1,
